source_id,record,sentence_id
Amis_5200,GLOSBE_REVIEWED_ZHO_4dbbbe9b59255cbf,GLOSBE_ami_zho_TMEM_U001345
Amis_5201,GLOSBE_REVIEWED_ZHO_24c886d7a32771cd,GLOSBE_ami_zho_TMEM_U001346
Amis_5202,GLOSBE_REVIEWED_ZHO_527ecef0b2f78068,GLOSBE_ami_zho_TMEM_U001347
Amis_5203,GLOSBE_REVIEWED_ZHO_9f9d8a0402ce5994,GLOSBE_ami_zho_TMEM_U001348
Amis_5204,GLOSBE_REVIEWED_ZHO_90ee5c996761f10b,GLOSBE_ami_zho_TMEM_U000731
Amis_5205,GLOSBE_REVIEWED_ZHO_e222c60d588827ab,GLOSBE_ami_zho_TMEM_U001349
Amis_5206,GLOSBE_REVIEWED_ZHO_3dfa90d72e421008,GLOSBE_ami_zho_TMEM_U001350
Amis_5207,GLOSBE_REVIEWED_ZHO_5b9d66e30d55d5c8,GLOSBE_ami_zho_TMEM_U001351
Amis_5208,GLOSBE_REVIEWED_ZHO_faf09b6c83ec3a31,GLOSBE_ami_zho_TMEM_U001046
Amis_5209,GLOSBE_REVIEWED_ZHO_6b1e585da2a62e2a,GLOSBE_ami_zho_TMEM_U000817
Amis_5210,GLOSBE_STATIC_c8c1e3c604f588af9b86,GLOSBE_ami_zho_TMEM_U000023
Amis_5211,GLOSBE_REVIEWED_ZHO_4b58d9ab321e6c69,GLOSBE_ami_zho_TMEM_U000244
Amis_5212,GLOSBE_REVIEWED_ZHO_22d7ad8daa43f772,GLOSBE_ami_zho_TMEM_U000486
Amis_5213,GLOSBE_REVIEWED_ZHO_32b340de4a8cbed2,GLOSBE_ami_zho_TMEM_U000088
Amis_5214,GLOSBE_REVIEWED_ZHO_ea045d3567206290,GLOSBE_ami_zho_TMEM_U000270
Amis_5215,GLOSBE_REVIEWED_ZHO_9ccf7b4e252e18af,GLOSBE_ami_zho_TMEM_U000126
Amis_5216,GLOSBE_REVIEWED_ZHO_e0caceb40c188c28,GLOSBE_ami_zho_TMEM_U001558
Amis_5217,GLOSBE_REVIEWED_ZHO_54cee63809ce727d,GLOSBE_ami_zho_TMEM_U000291
Amis_5218,GLOSBE_REVIEWED_ZHO_7da2eb3f42097400,GLOSBE_ami_zho_TMEM_U000964
Amis_5219,GLOSBE_REVIEWED_ZHO_da8ca80db090cce5,GLOSBE_ami_zho_TMEM_U000217
Amis_5220,GLOSBE_REVIEWED_ZHO_db88d855e80ce27d,GLOSBE_ami_zho_TMEM_U000573
Amis_5221,GLOSBE_REVIEWED_ZHO_e5613eebdc2b6f5d,GLOSBE_ami_zho_TMEM_U000445
Amis_5222,GLOSBE_REVIEWED_ZHO_02b8f25e1663f3fb,GLOSBE_ami_zho_TMEM_U001179
Amis_5223,GLOSBE_REVIEWED_ZHO_f442e9ab3c11bfe7,GLOSBE_ami_zho_TMEM_U001633
Amis_5224,GLOSBE_REVIEWED_ZHO_ab9e86fc244e18b9,GLOSBE_ami_zho_TMEM_U000457
Amis_5225,GLOSBE_REVIEWED_ZHO_2e497ec2e90ec9f6,GLOSBE_ami_zho_TMEM_U001406
Amis_5226,GLOSBE_REVIEWED_ZHO_62505fb28c0785fe,GLOSBE_ami_zho_TMEM_U001573
Amis_5227,GLOSBE_REVIEWED_ZHO_1f7b1e1fb0cb5599,GLOSBE_ami_zho_TMEM_U001651
Amis_5228,GLOSBE_REVIEWED_ZHO_9124a65b9fc9deb9,GLOSBE_ami_zho_TMEM_U002149
Amis_5229,GLOSBE_REVIEWED_ZHO_6ed09829dedd5928,GLOSBE_ami_zho_TMEM_U000803
Amis_5230,GLOSBE_REVIEWED_ZHO_c5399b1e5ab06c8a,GLOSBE_ami_zho_TMEM_U001802
Amis_5231,GLOSBE_REVIEWED_ZHO_34bbeee1355bdd06,GLOSBE_ami_zho_TMEM_U001757
Amis_5232,GLOSBE_REVIEWED_ZHO_3d3eb8a1d52cdcbd,GLOSBE_ami_zho_TMEM_U001604
Amis_5233,GLOSBE_REVIEWED_ZHO_11f3792f7a1cc042,GLOSBE_ami_zho_TMEM_U002015
Amis_5234,GLOSBE_REVIEWED_ZHO_85db6866ca8bd983,GLOSBE_ami_zho_TMEM_U001759
Amis_5235,GLOSBE_REVIEWED_ZHO_6b5d945e5d5eff88,GLOSBE_ami_zho_TMEM_U000787
Amis_5236,GLOSBE_REVIEWED_ZHO_f82f0abd2f81ac27,GLOSBE_ami_zho_TMEM_U001806
Amis_5237,GLOSBE_REVIEWED_ZHO_340c9b6f0941b5fd,GLOSBE_ami_zho_TMEM_U001733
Amis_5238,GLOSBE_REVIEWED_ZHO_a4e722000461428d,GLOSBE_ami_zho_TMEM_U002150
Amis_5239,GLOSBE_REVIEWED_ZHO_7b1b124ca1e1ddec,GLOSBE_ami_zho_TMEM_U001328
Amis_5240,GLOSBE_REVIEWED_ZHO_2a8ea5f85516477d,GLOSBE_ami_zho_TMEM_U001235
Amis_5241,GLOSBE_REVIEWED_ZHO_7e6359e0be508a0b,GLOSBE_ami_zho_TMEM_U001810
Amis_5242,GLOSBE_REVIEWED_ZHO_d45dc16c73257cd2,GLOSBE_ami_zho_TMEM_U002113
Amis_5243,GLOSBE_REVIEWED_ZHO_c4581de72940ce1d,GLOSBE_ami_zho_TMEM_U001945
Amis_5244,GLOSBE_REVIEWED_ZHO_9310fd371eaea391,GLOSBE_ami_zho_TMEM_U000210
Amis_5245,GLOSBE_REVIEWED_ZHO_31ee4eec34c9806c,GLOSBE_ami_zho_TMEM_U002151
Amis_5246,GLOSBE_REVIEWED_ZHO_3d156c4fdbca8694,GLOSBE_ami_zho_TMEM_U001270
Amis_5247,GLOSBE_REVIEWED_ZHO_90382a37b1060364,GLOSBE_ami_zho_TMEM_U001574
Amis_5248,GLOSBE_REVIEWED_ZHO_46de1aa3dbc2f1f1,GLOSBE_ami_zho_TMEM_U002152
Amis_5249,GLOSBE_REVIEWED_ZHO_5b5df36ee80818d8,GLOSBE_ami_zho_TMEM_U002153
Amis_5250,GLOSBE_REVIEWED_ZHO_fef010bc7f89cd31,GLOSBE_ami_zho_TMEM_U000142
Amis_5251,GLOSBE_REVIEWED_ZHO_7f6f82171f3ece7a,GLOSBE_ami_zho_TMEM_U002154
Amis_5252,GLOSBE_REVIEWED_ZHO_3677beed52f2fd96,GLOSBE_ami_zho_TMEM_U001822
Amis_5253,GLOSBE_REVIEWED_ZHO_e6f5ede11c5b9137,GLOSBE_ami_zho_TMEM_U000045
Amis_5254,GLOSBE_REVIEWED_ZHO_5ea299632e226809,GLOSBE_ami_zho_TMEM_U002155
Amis_5255,GLOSBE_REVIEWED_ZHO_f53e0d5e38527050,GLOSBE_ami_zho_TMEM_U000032
Amis_5256,GLOSBE_STATIC_af927a1a7ab2bb76b1e8,GLOSBE_ami_zho_TMEM_U000024
Amis_5257,GLOSBE_REVIEWED_ZHO_37d8326b064baf60,GLOSBE_ami_zho_TMEM_U002156
Amis_5258,GLOSBE_REVIEWED_ZHO_1c700130ef019bb9,GLOSBE_ami_zho_TMEM_U000369
Amis_5259,GLOSBE_REVIEWED_ZHO_be2f024f111b54a9,GLOSBE_ami_zho_TMEM_U002157
Amis_5260,GLOSBE_REVIEWED_ZHO_2787ee828bcefeb9,GLOSBE_ami_zho_TMEM_U002158
Amis_5261,GLOSBE_REVIEWED_ZHO_387f6b1429ff08cd,GLOSBE_ami_zho_TMEM_U000085
Amis_5262,GLOSBE_REVIEWED_ZHO_ade6b796c0293820,GLOSBE_ami_zho_TMEM_U002159
Amis_5263,GLOSBE_REVIEWED_ZHO_b49f5774e17027f6,GLOSBE_ami_zho_TMEM_U000113
Amis_5264,GLOSBE_REVIEWED_ZHO_2b7414980b007d21,GLOSBE_ami_zho_TMEM_U001901
Amis_5265,GLOSBE_REVIEWED_ZHO_a9b23fbe11051aec,GLOSBE_ami_zho_TMEM_U000176
Amis_5266,GLOSBE_REVIEWED_ZHO_5acfd3e5b0b67908,GLOSBE_ami_zho_TMEM_U002160
Amis_5267,GLOSBE_REVIEWED_ZHO_6f92e6238bdb9749,GLOSBE_ami_zho_TMEM_U000183
Amis_5268,GLOSBE_REVIEWED_ZHO_cc171385af3ad67c,GLOSBE_ami_zho_TMEM_U002161
Amis_5269,GLOSBE_REVIEWED_ZHO_90273a44513cd804,GLOSBE_ami_zho_TMEM_U002162
Amis_5270,GLOSBE_REVIEWED_ZHO_610c11ade4d9fcfe,GLOSBE_ami_zho_TMEM_U002163
Amis_5271,GLOSBE_REVIEWED_ZHO_327efe10c027038f,GLOSBE_ami_zho_TMEM_U000625
Amis_5272,GLOSBE_REVIEWED_ZHO_664af43e5fcb35ee,GLOSBE_ami_zho_TMEM_U002164
Amis_5273,GLOSBE_REVIEWED_ZHO_dbdd79757e5cf121,GLOSBE_ami_zho_TMEM_U000458
Amis_5274,GLOSBE_REVIEWED_ZHO_022bf499c5576dc9,GLOSBE_ami_zho_TMEM_U002165
Amis_5275,GLOSBE_REVIEWED_ZHO_58019b201df8cb0f,GLOSBE_ami_zho_TMEM_U001187
Amis_5276,GLOSBE_REVIEWED_ZHO_e39295d4745974d9,GLOSBE_ami_zho_TMEM_U002166
Amis_5277,GLOSBE_REVIEWED_ZHO_d396641d9912b360,GLOSBE_ami_zho_TMEM_U002167
Amis_5278,GLOSBE_REVIEWED_ZHO_b29a90630c6d194d,GLOSBE_ami_zho_TMEM_U002168
Amis_5279,GLOSBE_REVIEWED_ZHO_edb6979cc3226113,GLOSBE_ami_zho_TMEM_U002169
Amis_5280,GLOSBE_REVIEWED_ZHO_f2ce9c658c5bf4ca,GLOSBE_ami_zho_TMEM_U000986
Amis_5281,GLOSBE_REVIEWED_ZHO_f7d25a261b216631,GLOSBE_ami_zho_TMEM_U002170
Amis_5282,GLOSBE_REVIEWED_ZHO_bc38b25172df3498,GLOSBE_ami_zho_TMEM_U000999
Amis_5283,GLOSBE_REVIEWED_ZHO_584fb36a8d689594,GLOSBE_ami_zho_TMEM_U002171
Amis_5284,GLOSBE_REVIEWED_ZHO_bd0dc743fe67d557,GLOSBE_ami_zho_TMEM_U000952
Amis_5285,GLOSBE_REVIEWED_ZHO_8da02f28280210a3,GLOSBE_ami_zho_TMEM_U002172
Amis_5286,GLOSBE_REVIEWED_ZHO_4b40370e04498f28,GLOSBE_ami_zho_TMEM_U002173
Amis_5287,GLOSBE_REVIEWED_ZHO_eaa9aa2b484f9bf7,GLOSBE_ami_zho_TMEM_U001012
Amis_5288,GLOSBE_REVIEWED_ZHO_364a90ee95f89b9c,GLOSBE_ami_zho_TMEM_U002174
Amis_5289,GLOSBE_REVIEWED_ZHO_a7b844d48642e8c0,GLOSBE_ami_zho_TMEM_U002175
Amis_5290,GLOSBE_REVIEWED_ZHO_927b0ddcc02a7ec7,GLOSBE_ami_zho_TMEM_U000890
Amis_5291,GLOSBE_REVIEWED_ZHO_4815a77fdd5146f2,GLOSBE_ami_zho_TMEM_U002176
Amis_5292,GLOSBE_REVIEWED_ZHO_3677beed52f2fd96,GLOSBE_ami_zho_TMEM_U001822
Amis_5293,GLOSBE_REVIEWED_ZHO_c687cbbb6caf4eae,GLOSBE_ami_zho_TMEM_U002177
Amis_5294,GLOSBE_REVIEWED_ZHO_6af87e921ce48032,GLOSBE_ami_zho_TMEM_U002178
Amis_5295,GLOSBE_REVIEWED_ZHO_198019c2c4f9a844,GLOSBE_ami_zho_TMEM_U002179
Amis_5296,GLOSBE_REVIEWED_ZHO_72dac9b1cc2358e2,GLOSBE_ami_zho_TMEM_U002180
Amis_5297,GLOSBE_REVIEWED_ZHO_9acdf015fbc0c858,GLOSBE_ami_zho_TMEM_U002181
Amis_5298,GLOSBE_REVIEWED_ZHO_94546689c487f244,GLOSBE_ami_zho_TMEM_U002182
Amis_5299,GLOSBE_REVIEWED_ZHO_05a3549bf787e222,GLOSBE_ami_zho_TMEM_U002183
Amis_5300,GLOSBE_REVIEWED_ZHO_3feb4a0091b845ee,GLOSBE_ami_zho_TMEM_U002184
Amis_5301,GLOSBE_REVIEWED_ZHO_fca20ba663195227,GLOSBE_ami_zho_TMEM_U001042
Amis_5302,GLOSBE_REVIEWED_ZHO_555fb98a5339e1af,GLOSBE_ami_zho_TMEM_U002185
Amis_5303,GLOSBE_REVIEWED_ZHO_4238ac8212c39667,GLOSBE_ami_zho_TMEM_U002186
Amis_5304,GLOSBE_REVIEWED_ZHO_2519a8b0bfc70c9d,GLOSBE_ami_zho_TMEM_U002187
Amis_5305,GLOSBE_REVIEWED_ZHO_f14e9cf8d323a9aa,GLOSBE_ami_zho_TMEM_U001052
Amis_5306,GLOSBE_REVIEWED_ZHO_49fc0bc45584819e,GLOSBE_ami_zho_TMEM_U002188
Amis_5307,GLOSBE_REVIEWED_ZHO_010a1c17c270f9cc,GLOSBE_ami_zho_TMEM_U002189
Amis_5308,GLOSBE_REVIEWED_ZHO_65d6fa7289fbcd40,GLOSBE_ami_zho_TMEM_U001464
Amis_5309,GLOSBE_REVIEWED_ZHO_166be82f6dfeebc8,GLOSBE_ami_zho_TMEM_U001064
Amis_5310,GLOSBE_REVIEWED_ZHO_a4faffb04f095049,GLOSBE_ami_zho_TMEM_U001333
Amis_5311,GLOSBE_REVIEWED_ZHO_217084ed071be81c,GLOSBE_ami_zho_TMEM_U002190
Amis_5312,GLOSBE_REVIEWED_ZHO_74ab24f1e993cc16,GLOSBE_ami_zho_TMEM_U002191
Amis_5313,GLOSBE_REVIEWED_ZHO_7965cf629a7196ab,GLOSBE_ami_zho_TMEM_U002192
Amis_5314,GLOSBE_REVIEWED_ZHO_030a45fc6504e779,GLOSBE_ami_zho_TMEM_U002193
Amis_5315,GLOSBE_REVIEWED_ZHO_d879588c750aef6a,GLOSBE_ami_zho_TMEM_U002194
Amis_5316,GLOSBE_REVIEWED_ZHO_8704ea2cbf0b76fd,GLOSBE_ami_zho_TMEM_U001401
Amis_5317,GLOSBE_REVIEWED_ZHO_facf85570659eff0,GLOSBE_ami_zho_TMEM_U002195
Amis_5318,GLOSBE_REVIEWED_ZHO_88193f90fd3b583c,GLOSBE_ami_zho_TMEM_U002196
Amis_5319,GLOSBE_REVIEWED_ZHO_22d7ad8daa43f772,GLOSBE_ami_zho_TMEM_U000486
Amis_5320,GLOSBE_REVIEWED_ZHO_797cae69390f1922,GLOSBE_ami_zho_TMEM_U000579
Amis_5321,GLOSBE_REVIEWED_ZHO_cca26c3b7b43a699,GLOSBE_ami_zho_TMEM_U000343
Amis_5322,GLOSBE_REVIEWED_ZHO_8a3eec47865ac64d,GLOSBE_ami_zho_TMEM_U000973
Amis_5323,GLOSBE_REVIEWED_ZHO_4fcb2c686bf87b7a,GLOSBE_ami_zho_TMEM_U002197
Amis_5324,GLOSBE_REVIEWED_ZHO_4dbbbe9b59255cbf,GLOSBE_ami_zho_TMEM_U001345
Amis_5325,GLOSBE_REVIEWED_ZHO_247ea1652105fbe3,GLOSBE_ami_zho_TMEM_U000727
Amis_5326,GLOSBE_REVIEWED_ZHO_b2c0b3e113d080ff,GLOSBE_ami_zho_TMEM_U001690
Amis_5327,GLOSBE_REVIEWED_ZHO_6198e1491f2d522a,GLOSBE_ami_zho_TMEM_U002198
Amis_5328,GLOSBE_REVIEWED_ZHO_04ee5d26d5700c4b,GLOSBE_ami_zho_TMEM_U002199
Amis_5329,GLOSBE_REVIEWED_ZHO_a5c694f3e636c2c2,GLOSBE_ami_zho_TMEM_U001982
Amis_5330,GLOSBE_STATIC_cfcca38b2b7636ed3ee2,GLOSBE_ami_zho_TMEM_U000025
Amis_5331,GLOSBE_REVIEWED_ZHO_131443dcd3f86553,GLOSBE_ami_zho_TMEM_U000380
Amis_5332,GLOSBE_REVIEWED_ZHO_72d21ca014035485,GLOSBE_ami_zho_TMEM_U002200
Amis_5333,GLOSBE_REVIEWED_ZHO_f05abc66ec528e1a,GLOSBE_ami_zho_TMEM_U000168
Amis_5334,GLOSBE_REVIEWED_ZHO_6f8e976714d2ecdf,GLOSBE_ami_zho_TMEM_U000554
Amis_5335,GLOSBE_REVIEWED_ZHO_9fa1bbccffa94685,GLOSBE_ami_zho_TMEM_U001100
Amis_5336,GLOSBE_REVIEWED_ZHO_b08f568367a5f876,GLOSBE_ami_zho_TMEM_U000470
Amis_5337,GLOSBE_REVIEWED_ZHO_a80169563dd3c116,GLOSBE_ami_zho_TMEM_U002201
Amis_5338,GLOSBE_REVIEWED_ZHO_0c0025b56346d316,GLOSBE_ami_zho_TMEM_U002202
Amis_5339,GLOSBE_REVIEWED_ZHO_c0e2648e42799990,GLOSBE_ami_zho_TMEM_U001107
Amis_5340,GLOSBE_REVIEWED_ZHO_541d70f794f0fca9,GLOSBE_ami_zho_TMEM_U000877
Amis_5341,GLOSBE_REVIEWED_ZHO_ad1225cc25dfe836,GLOSBE_ami_zho_TMEM_U001304
Amis_5342,GLOSBE_REVIEWED_ZHO_287242b855917df4,GLOSBE_ami_zho_TMEM_U001658
Amis_5343,GLOSBE_REVIEWED_ZHO_3858be51b063db0d,GLOSBE_ami_zho_TMEM_U000886
Amis_5344,GLOSBE_REVIEWED_ZHO_ed300c4853f715ea,GLOSBE_ami_zho_TMEM_U001681
Amis_5345,GLOSBE_REVIEWED_ZHO_5b9d66e30d55d5c8,GLOSBE_ami_zho_TMEM_U001351
Amis_5346,GLOSBE_REVIEWED_ZHO_df5b929d29be93bb,GLOSBE_ami_zho_TMEM_U001040
Amis_5347,GLOSBE_REVIEWED_ZHO_f0fdab00da32c21f,GLOSBE_ami_zho_TMEM_U001135
Amis_5348,GLOSBE_REVIEWED_ZHO_ded7f57812d7e1eb,GLOSBE_ami_zho_TMEM_U002203
Amis_5349,GLOSBE_REVIEWED_ZHO_f09b3d88cc6c0ae3,GLOSBE_ami_zho_TMEM_U002204
Amis_5350,GLOSBE_REVIEWED_ZHO_b154afba3030d383,GLOSBE_ami_zho_TMEM_U002205
Amis_5351,GLOSBE_REVIEWED_ZHO_9a9230c04ab88fe2,GLOSBE_ami_zho_TMEM_U002206
Amis_5352,GLOSBE_REVIEWED_ZHO_6d9e782b4627e7b4,GLOSBE_ami_zho_TMEM_U002207
Amis_5353,GLOSBE_REVIEWED_ZHO_8ba98d36bc69f26d,GLOSBE_ami_zho_TMEM_U000243
Amis_5354,GLOSBE_REVIEWED_ZHO_4b58d9ab321e6c69,GLOSBE_ami_zho_TMEM_U000244
Amis_5355,GLOSBE_REVIEWED_ZHO_4080c685af057c04,GLOSBE_ami_zho_TMEM_U000092
Amis_5356,GLOSBE_REVIEWED_ZHO_f4d2fae1847d8a47,GLOSBE_ami_zho_TMEM_U001933
Amis_5357,GLOSBE_REVIEWED_ZHO_f6d59908872014f8,GLOSBE_ami_zho_TMEM_U001610
Amis_5358,GLOSBE_REVIEWED_ZHO_4aefd30a19ff27be,GLOSBE_ami_zho_TMEM_U001050
Amis_5359,GLOSBE_REVIEWED_ZHO_cda95e924bad0455,GLOSBE_ami_zho_TMEM_U001144
Amis_5360,GLOSBE_REVIEWED_ZHO_c7a8865fd13c7a28,GLOSBE_ami_zho_TMEM_U001977
Amis_5361,GLOSBE_REVIEWED_ZHO_b8f8c29dfc0f271d,GLOSBE_ami_zho_TMEM_U002208
Amis_5362,GLOSBE_REVIEWED_ZHO_90c911b731fe9014,GLOSBE_ami_zho_TMEM_U000399
Amis_5363,GLOSBE_REVIEWED_ZHO_45580186a6283915,GLOSBE_ami_zho_TMEM_U000404
Amis_5364,GLOSBE_REVIEWED_ZHO_f545f6edecf841e9,GLOSBE_ami_zho_TMEM_U002209
Amis_5365,GLOSBE_REVIEWED_ZHO_a72c9a8a297d3f30,GLOSBE_ami_zho_TMEM_U001717
Amis_5366,GLOSBE_REVIEWED_ZHO_e417f878c7b80d37,GLOSBE_ami_zho_TMEM_U000684
Amis_5367,GLOSBE_REVIEWED_ZHO_2bf54de41755eaed,GLOSBE_ami_zho_TMEM_U001779
Amis_5368,GLOSBE_REVIEWED_ZHO_44d3326c0cbf127d,GLOSBE_ami_zho_TMEM_U001985
Amis_5369,GLOSBE_REVIEWED_ZHO_fb2e64c3041da09f,GLOSBE_ami_zho_TMEM_U000995
Amis_5370,GLOSBE_REVIEWED_ZHO_efa166b1517849db,GLOSBE_ami_zho_TMEM_U002210
Amis_5371,GLOSBE_REVIEWED_ZHO_5e2eb91fdfd43e8e,GLOSBE_ami_zho_TMEM_U001330
Amis_5372,GLOSBE_REVIEWED_ZHO_2995d80dce05b672,GLOSBE_ami_zho_TMEM_U002211
Amis_5373,GLOSBE_REVIEWED_ZHO_dc1bf28d0edff785,GLOSBE_ami_zho_TMEM_U002212
Amis_5374,GLOSBE_REVIEWED_ZHO_7638c7b0b143f4fb,GLOSBE_ami_zho_TMEM_U002213
Amis_5375,GLOSBE_REVIEWED_ZHO_a9171d0606a652a1,GLOSBE_ami_zho_TMEM_U002214
Amis_5376,GLOSBE_REVIEWED_ZHO_32df16131a0465ae,GLOSBE_ami_zho_TMEM_U002215
Amis_5377,GLOSBE_REVIEWED_ZHO_cfc629f817b6083d,GLOSBE_ami_zho_TMEM_U002216
Amis_5378,GLOSBE_STATIC_75d9fb8d2b80a7133e43,GLOSBE_ami_zho_TMEM_U000016
Amis_5379,GLOSBE_REVIEWED_ZHO_8aefee7f6ea465e0,GLOSBE_ami_zho_TMEM_U000979
Amis_5380,GLOSBE_REVIEWED_ZHO_971f75da1797a8a5,GLOSBE_ami_zho_TMEM_U002217
Amis_5381,GLOSBE_REVIEWED_ZHO_91897bc907b9fd38,GLOSBE_ami_zho_TMEM_U002218
Amis_5382,GLOSBE_REVIEWED_ZHO_12494b8e34f2ef13,GLOSBE_ami_zho_TMEM_U001913
Amis_5383,GLOSBE_STATIC_4a860a43d9ed667c0894,GLOSBE_ami_zho_TMEM_U000007
Amis_5384,GLOSBE_REVIEWED_ZHO_0728178242e42dc4,GLOSBE_ami_zho_TMEM_U000237
Amis_5385,GLOSBE_REVIEWED_ZHO_d809c3c4cc7ab004,GLOSBE_ami_zho_TMEM_U001628
Amis_5386,GLOSBE_REVIEWED_ZHO_6ef96f7e247f5ec5,GLOSBE_ami_zho_TMEM_U000478
Amis_5387,GLOSBE_REVIEWED_ZHO_1c389e6cd528686b,GLOSBE_ami_zho_TMEM_U001479
Amis_5388,GLOSBE_REVIEWED_ZHO_c48a6730207508bc,GLOSBE_ami_zho_TMEM_U002219
Amis_5389,GLOSBE_REVIEWED_ZHO_4b6be2155183a59f,GLOSBE_ami_zho_TMEM_U001202
Amis_5390,GLOSBE_REVIEWED_ZHO_3ef547cf94653685,GLOSBE_ami_zho_TMEM_U001738
Amis_5391,GLOSBE_REVIEWED_ZHO_bc0c04f78cb45bbb,GLOSBE_ami_zho_TMEM_U001919
Amis_5392,GLOSBE_REVIEWED_ZHO_58cabab3f2e885c5,GLOSBE_ami_zho_TMEM_U001070
Amis_5393,GLOSBE_REVIEWED_ZHO_46de1aa3dbc2f1f1,GLOSBE_ami_zho_TMEM_U002152
Amis_5394,GLOSBE_REVIEWED_ZHO_814f0ca208db28c1,GLOSBE_ami_zho_TMEM_U000247
Amis_5395,GLOSBE_REVIEWED_ZHO_0f5360fb55471d53,GLOSBE_ami_zho_TMEM_U000058
Amis_5396,GLOSBE_REVIEWED_ZHO_f70aee9b9e20b015,GLOSBE_ami_zho_TMEM_U002220
Amis_5397,GLOSBE_REVIEWED_ZHO_0877a7e7d0374c28,GLOSBE_ami_zho_TMEM_U000075
Amis_5398,GLOSBE_REVIEWED_ZHO_bbc72daec52fbc02,GLOSBE_ami_zho_TMEM_U000473
Amis_5399,GLOSBE_REVIEWED_ZHO_647de33b56ff6bc5,GLOSBE_ami_zho_TMEM_U000083
Amis_5400,GLOSBE_REVIEWED_ZHO_ca5f3ce450784fd9,GLOSBE_ami_zho_TMEM_U000090
Amis_5401,GLOSBE_REVIEWED_ZHO_f3e3e8bed175dc0f,GLOSBE_ami_zho_TMEM_U000107
Amis_5402,GLOSBE_REVIEWED_ZHO_e0ed50d4afbbff84,GLOSBE_ami_zho_TMEM_U000122
Amis_5403,GLOSBE_REVIEWED_ZHO_5525fcc4f9e9646a,GLOSBE_ami_zho_TMEM_U000134
Amis_5404,GLOSBE_REVIEWED_ZHO_d0e839f9bc59ee73,GLOSBE_ami_zho_TMEM_U000147
Amis_5405,GLOSBE_REVIEWED_ZHO_e61b3b2ab39c71a6,GLOSBE_ami_zho_TMEM_U002221
Amis_5406,GLOSBE_REVIEWED_ZHO_6fc3d00b2cb0a841,GLOSBE_ami_zho_TMEM_U000215
Amis_5407,GLOSBE_REVIEWED_ZHO_b10bbb7814d78c8e,GLOSBE_ami_zho_TMEM_U000222
Amis_5408,GLOSBE_REVIEWED_ZHO_a2e063f00c9f7058,GLOSBE_ami_zho_TMEM_U000226
Amis_5409,GLOSBE_REVIEWED_ZHO_b92fc487de80de59,GLOSBE_ami_zho_TMEM_U000322
Amis_5410,GLOSBE_REVIEWED_ZHO_3a675d9e45ae9e31,GLOSBE_ami_zho_TMEM_U000359
Amis_5411,GLOSBE_REVIEWED_ZHO_dd91562191c34270,GLOSBE_ami_zho_TMEM_U000836
Amis_5412,GLOSBE_REVIEWED_ZHO_4abf85294f73d69a,GLOSBE_ami_zho_TMEM_U000107
Amis_5413,GLOSBE_REVIEWED_ZHO_1c378274b8bd0850,GLOSBE_ami_zho_TMEM_U000639
Amis_5414,GLOSBE_REVIEWED_ZHO_25528191caf52c62,GLOSBE_ami_zho_TMEM_U000947
Amis_5415,GLOSBE_REVIEWED_ZHO_72928099f70264a9,GLOSBE_ami_zho_TMEM_U001702
Amis_5416,GLOSBE_REVIEWED_ZHO_1866a6a46158a9d2,GLOSBE_ami_zho_TMEM_U001642
Amis_5417,GLOSBE_REVIEWED_ZHO_bc78e809907ee0b4,GLOSBE_ami_zho_TMEM_U002222
Amis_5418,GLOSBE_REVIEWED_ZHO_1f9bb3bd16e8384a,GLOSBE_ami_zho_TMEM_U001486
Amis_5419,GLOSBE_REVIEWED_ZHO_ff8cdd24ac246f88,GLOSBE_ami_zho_TMEM_U001884
Amis_5420,GLOSBE_REVIEWED_ZHO_637ded30caeaadac,GLOSBE_ami_zho_TMEM_U001193
Amis_5421,GLOSBE_REVIEWED_ZHO_fb2e64c3041da09f,GLOSBE_ami_zho_TMEM_U000995
Amis_5422,GLOSBE_REVIEWED_ZHO_cbfae73753112c6d,GLOSBE_ami_zho_TMEM_U001429
Amis_5423,GLOSBE_REVIEWED_ZHO_8e5226792173426e,GLOSBE_ami_zho_TMEM_U001535
Amis_5424,GLOSBE_REVIEWED_ZHO_866b7c7aa100b321,GLOSBE_ami_zho_TMEM_U000780
Amis_5425,GLOSBE_REVIEWED_ZHO_99c8bda0564dd491,GLOSBE_ami_zho_TMEM_U000849
Amis_5426,GLOSBE_REVIEWED_ZHO_e873bc8f1f7e66cb,GLOSBE_ami_zho_TMEM_U002223
Amis_5427,GLOSBE_REVIEWED_ZHO_19ec12fe1a80ffe0,GLOSBE_ami_zho_TMEM_U002089
Amis_5428,GLOSBE_REVIEWED_ZHO_11f3792f7a1cc042,GLOSBE_ami_zho_TMEM_U002015
Amis_5429,GLOSBE_REVIEWED_ZHO_5d71f42ee7d239d5,GLOSBE_ami_zho_TMEM_U002224
Amis_5430,GLOSBE_REVIEWED_ZHO_4b552fb6e3a9c1ae,GLOSBE_ami_zho_TMEM_U001669
Amis_5431,GLOSBE_REVIEWED_ZHO_b829e5deabfc2a98,GLOSBE_ami_zho_TMEM_U002225
Amis_5432,GLOSBE_REVIEWED_ZHO_ec2620f6738ec360,GLOSBE_ami_zho_TMEM_U001890
Amis_5433,GLOSBE_REVIEWED_ZHO_b813df677da5c6b1,GLOSBE_ami_zho_TMEM_U001921
