language,file_name,Sentence_id,Formosan,En,Ch
Rukai,20200529-FW-Ludwig,11,"['sa', 'lre<dre>dreke']","['SA', '<RED>', 'plant']","['種子', '<重疊>', '種植']"
Rukai,20200529-FW-Ludwig,12,"['pa', 'ki<a>salru']","['CAUS', '<RLS>', 'borrow']","['使役', '<實現>', '借']"
Rukai,20200529-FW-Ludwig,13,['ki<a>saalru'],"['<RLS>', 'borrow']","['<實現>', '借']"
Rukai,20200529-FW-Ludwig,14,['ki<a>saalru'],"['<RLS>', 'borrow']","['<實現>', '借']"
Rukai,20200529-FW-Ludwig,15,['apiapakisaalraku'],"['api', 'a', 'pa', 'kisaalru=aku']","['want', 'RLS', 'CAUS', 'borrow=1S.BN']"
Rukai,20200529-FW-Ludwig,15,[''],"['kisaalru', 'aku']","['borrow', '1S.BN']"
Rukai,20200529-FW-Ludwig,15,"['想要', '實現', '使役', '借=第一人稱單數.附著主格']",[''],['']
Rukai,20200529-FW-Ludwig,15,"['借', '第一人稱單數.附著主格']",[''],['']
Rukai,20200529-FW-Ludwig,18,['lrumay=aku'],['hit=1S.BN'],"['打', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Ludwig,18,"['lrumay', 'aku']","['hit', '1S.BN']",['打']
Rukai,20200529-FW-Ludwig,20,['k<wa>upa=su'],"['<RLS>', 'steal=2S.BN']","['<實現>', '偷=第二人稱單數.附著主格']"
Rukai,20200529-FW-Ludwig,20,"['k<wa>upa', 'su']",['<RLS>'],['<實現>']
Rukai,20200529-FW-Ludwig,20,[''],"['steal', '2S.BN']","['偷', '第二人稱單數.附著主格']"
Rukai,20200529-FW-Ludwig,21,"['tara', 'sai<ba><i>bange=aku.']","['NEC.MOD', '<RED>', '<I>', 'judge=1S.BN']","['一定.情態', '<重疊>', '<I>', '審判=第一人稱單數.附著主格']"
Rukai,20200529-FW-Ludwig,21,"['sai<ba><i>bange', 'aku.']",['<RED>'],['<重疊>']
Rukai,20200529-FW-Ludwig,21,[''],"['judge', '1S.BN']","['審判', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Ludwig,22,"['cu', 'cungulu', 'ane=li']","['RED', 'heritage', 'NMLZ=1S.BG']","['重疊', '遺產', '名物化', '第一人稱單數.附著屬格']"
Rukai,20200529-FW-Ludwig,22,"['ane', 'li']","['NMLZ', '1S.BG']",['名物化']
Rukai,20200529-FW-Ludwig,22,"['tara', 'sai<ba><i>bange']","['NEC.MOD', '<RED>', '<I>', 'judge']","['一定.情態', '<重疊>', '<I>', '審判']"
Rukai,20200529-FW-Ludwig,23,"['lri', 'a', 'tara', 'sai<ba><i>bange']","['FUT', 'become', 'NEC.MOD', '<RED>', '<I>', 'judge']","['未來', '變成', '一定.情態', '<重疊>', '<I>', '審判']"
Rukai,20200530-FW-Jimmy-2,1,['a<bu>bulru.'],"['<RED>', 'story']","['<重疊>', '故事']"
Rukai,20200530-FW-Jimmy-2,3,"['a', 'iya']","['RLS', 'say']",['說']
Rukai,20200530-FW-Jimmy-2,4,['dreele=nay'],"['see', '1P(EX).BN']",['看=第一人稱複數(排除).附著主格']
Rukai,20200530-FW-Jimmy-2,4,"['dreele', 'nay']",['see'],"['看', '第一人稱複數(排除).附著主格']"
Rukai,20200529-FW-Yongfu-1,6,"['lrabu', 'su.']",['knife2S.BG'],"['刀', '第二人稱單數.附著屬格']"
Rukai,20200529-FW-Yongfu-1,12,"['tara', 'pulrialrialrivale=aku']","['NEC.MOD', 'mock=1S.BN']",['一定.情態=第一人稱單數.附著主格']
Rukai,20200529-FW-Yongfu-1,12,['tara'],['NEC.MOD'],"['一定.情態', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Yongfu-1,12,"['pulrialrialrivale', 'aku']","['mock', '1S.BN']",['']
Rukai,20200529-FW-Yongfu-1,15,"['ki', '<a>', '<ra>ragay']","['<RLS>', '<RED>be.happy']","['<實現>', '<重疊>快樂']"
Rukai,20200529-FW-Yongfu-1,19,['naw=mua'],"['1S.BN=WOU.MOD', 'go']","['第一人稱單數.附著主格=想要.情態', '去']"
Rukai,20200529-FW-Yongfu-1,19,['iya'],"['say', 'RED']",['說']
Rukai,20200529-FW-Yongfu-1,19,"['mia', 'aku.']",['1S.BN'],"['重疊', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Yongfu-1,23,"['lri', 'mua', 'muamua=aku']","['FUT', 'go', 'RED', 'RED=1S.BN']","['未來式', '去', '重疊', '重疊=第一人稱單數.附著主格']"
Rukai,20200529-FW-Yongfu-1,23,"['muamua', 'aku']",['RED'],['重疊']
Rukai,20200529-FW-Yongfu-1,23,[''],"['RED', '1S.BN']","['重疊', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Yongfu-1,24,['lri'],['FUT'],"['未來式', '去']"
Rukai,20200529-FW-Yongfu-1,24,"['mua', 'aku']","['go', '1S.BN']",['第一人稱單數.附著主格']
Rukai,20200529-FW-Yongfu-1,34,['ki<caw>cakwane'],"['<RED>', 'learn']","['<重疊>', '學習']"
Rukai,20200529-FW-Yongfu-1,34,['vaga'],['language'],"['語言', '魯凱']"
Rukai,20200529-FW-Yongfu-1,35,"['w', 'a', 'uda<da>le']","['ACT', 'RLS', 'rain', '<RED>']","['主動', '實現', '下雨', '重疊']"
Rukai,20200408-CL-3,12,['ma'],"['STAT.RLS', 'be.afraid']",['狀態.實現']
Rukai,20200408-CL-3,12,"['kiwcu', 'aku']",['1S.BN'],"['害怕', '第一人稱單數.附著主格']"
Rukai,20200408-CL-3,15,['ka'],"['STAT.IRR', 'be.mature']",['狀態.非實現']
Rukai,20200408-CL-3,15,"['rudrange', 'nay.']",['1P.BN'],"['成熟', '第一人稱複數.附著主格']"
Rukai,20200408-CL-3,16,['ka'],"['STAT.IRR', 'be.mature']",['狀態.非實現']
Rukai,20200408-CL-3,16,"['rudrange', 'nay.']",['1P.BN'],"['成熟', '第一人稱複數.附著主格']"
Rukai,20200528-FW-Ingrid,3,"['a=ta', 'ka', 'rudrange!']","['become=1P(IN).BNH', 'STAT.IRR', 'be.mature']","['變成.勸告=第一人稱複數(包含).附著主格', '狀態.非實現.成熟']"
Rukai,20200528-FW-Ingrid,5,"['kela', 'a=nay']","['Come', 'IMP=1P(EX).BG']","['來', '命令式', '第一人稱複數(排除).附著屬格']"
Rukai,20200528-FW-Ingrid,5,"['a', 'nay']","['IMP', '1P(EX).BG']",['命令式']
Rukai,20200528-FW-Ingrid,24,['madha'],['NEG.IMP'],"['否定', '命令式']"
Rukai,20200528-FW-Ingrid,25,"['kai', 'su']","['NEG', '2S.BN']",['否定=第二人稱單數.附著主格']
Rukai,20200528-FW-Ingrid,25,['kai'],['NEG'],"['否定', '第二人稱單數.附著主格']"
Rukai,20200528-FW-Ingrid,35,"['mu', 'ulrakay<lra>=li!']","['go', 'smile', '<RED>=1S.BG']","['去', '笑', '<重疊>=第一人稱單數.附著屬格']"
Rukai,20200528-FW-Ingrid,35,"['ulrakay<lra>', 'li!']",['smile'],['笑']
Rukai,20200528-FW-Ingrid,35,[''],"['<RED>', '1S.BG']","['<重疊>', '第一人稱單數.附著屬格']"
Rukai,20200529-FW-Ryan,2,"['ma', 'kalru<alru>male.']","['RECP', '<RED>', 'compete']","['互相', '<重疊>', '競爭']"
Rukai,20200529-FW-Ryan,22,['da'],"['RED', 'side.by.side']",['重疊']
Rukai,20200529-FW-Ryan,22,"['dilibi', 'nay']",['1P(EX).BN'],"['肩並肩', '第一人稱複數(排除).附著主格']"
Rukai,20200529-FW-Ryan,30,"['uma', 'umase']","['RED', 'person']",['人']
Rukai,20200529-FW-Ryan,34,"['kilibak', 'aku']",['protect1SG.NOM'],"['保護', '第一人稱單數.附著主格']"
Rukai,20200531-FW-Yongfu-2,12,"['ma', 'dalame', 'nga']","['STAT.RLS', 'like', 'PFV']","['狀態.實現', '完成貌']"
Rukai,20200531-FW-Yongfu-2,13,"['lri', 'ka', 'dalame']","['FUT', 'STAT.IRR.like']","['未來式', '狀態.非實現', '喜歡']"
Rukai,20200528-FW-Ken,12,"['ki', 'a', 'drumulru']","['PASS', 'RLS', 'push']","['被動', '實現', '重疊', '推']"
Rukai,20200528-FW-Ken,23,"['ki', 'a', 'drumulru']","['PFV', 'RLS', 'push']","['完成貌', '實現']"
Rukai,20200529-FW-Ingrid,1,['ki<a>lalra=aku'],"['<RLS>', 'hear=1S.BN']","['<實現>', '聽=第一人稱單數.附著主格']"
Rukai,20200529-FW-Ingrid,1,"['ki<a>lalra', 'aku']",['<RLS>'],['<實現>']
Rukai,20200529-FW-Ingrid,1,[''],"['hear', '1S.BN']","['聽', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Ingrid,1,['ki<a>dringay'],"['<RLS>', 'find']","['<實現>', '找到']"
Rukai,20200529-FW-Ingrid,2,['ki<a>lalra=aku'],"['<RLS>', 'hear=1S.BN']","['<實現>', '聽=第一人稱單數.附著主格']"
Rukai,20200529-FW-Ingrid,2,"['ki<a>lalra', 'aku']",['<RLS>'],['<實現>']
Rukai,20200529-FW-Ingrid,2,[''],"['hear', '1S.BN']","['聽', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Ingrid,6,['ki<a>lalra=aku'],"['<RLS>', 'hear=1S.BN']","['<實現>', '聽=第一人稱單數.附著主格']"
Rukai,20200529-FW-Ingrid,6,"['ki<a>lalra', 'aku']",['<RLS>'],['<實現>']
Rukai,20200529-FW-Ingrid,6,[''],"['hear', '1S.BN']","['聽', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Ingrid,8,"['Law', 'ki<a>vavange.']","['POSS.MOD', '<RLS>', 'play']","['可能.情態', '<實現>', '玩']"
Rukai,20200529-FW-Ingrid,9,['ki<va>vavange.'],"['<RED>', 'play']","['<重疊>', '玩']"
Rukai,20200529-FW-Ingrid,12,['naw=ki<a>lalra'],"['1S.BN=<RLS>', 'hear']","['第一人稱單數.附著主格=<實現>', '聽']"
Rukai,20200528-FW-Jimmy,9,"['tu', 'a', 'bava', 'bava']","['make', 'RLS', 'wine']","['做', '完成', '酒']"
Rukai,20200528-FW-Jimmy,15,"['wa', 'alupu']","['ACT', 'RLS', 'hunt']","['主動', '實現', '打獵']"
Rukai,20200530-FW-Ludwig,5,['mu<a>kuludra=aku'],"['<RLS>', 'worry=1S.BN']","['<實現>', '擔心=第一人稱單數.附著主格']"
Rukai,20200530-FW-Ludwig,5,"['mu<a>kuludra', 'aku']",['<RLS>'],['<實現>']
Rukai,20200530-FW-Ludwig,5,[''],"['worry', '1S.BN']","['擔心', '第一人稱單數.附著主格']"
Rukai,20200530-FW-Ludwig,7,"['lri', 'tu', 'mane=aku']","['FUT', 'make', 'what=1S.BN']","['未來', '做', '什麼', '第一人稱單數.主格']"
Rukai,20200530-FW-Ludwig,7,"['mane', 'aku']","['what', '1S.BN']",['什麼']
Rukai,20200530-FW-Ludwig,9,['madu'],['have'],"['小品詞', '要']"
Rukai,20200508-CL-7,2,"['ma', 'kuladhane,']","['STAT.RLS', 'be.thin']",['狀態.實現.瘦']
Rukai,20200508-CL-7,10,['bibilrili.'],"['RED', 'afterwards']","['重疊', '以後']"
Rukai,20200508-CL-7,11,['ka'],['STAT.IRR'],"['狀態.非實現', '喜歡']"
Rukai,20200508-CL-7,11,"['dalame', 'numi']",['like2P.BN'],['第二人稱複數.附著主格']
Rukai,20200508-CL-7,12,"['lri', 'pa', 'ka', 'dalame=aku']","['FUT', 'CAUS', 'STAT.IRR=1S.BN']","['未來式', '使役', '狀態.非實現=第一人稱單數.附著主格']"
Rukai,20200508-CL-7,12,['ka'],"['STAT.IRR', '1S.BN']","['狀態.非實現', '第一人稱單數.附著主格']"
Rukai,20200508-CL-7,12,"['dalame', 'aku']",[''],['']
Rukai,20200508-CL-7,14,"['lri', 'pa', 'ka', 'dalame=aku']","['FUT', 'CAUS', 'STAT.IRR', 'like=1S.BN']","['未來式', '使役', '狀態.非實現第一人稱單數.附著主格']"
Rukai,20200508-CL-7,14,"['dalame', 'aku']","['like', '1S.BN']",['']
Rukai,20200508-CL-7,23,['kiaemenge'],"['PASS', 'RLS', 'imprison']","['被動式', '實現', '關']"
Rukai,20200528-FW-Ryan,16,['palrayngi=su'],['promise2S.BN'],"['答應', '=第二人稱單數.附著主格']"
Rukai,20200528-FW-Ryan,16,"['palrayngi', 'su']",['promise2S.BN'],['答應']
Rukai,20200528-FW-Ryan,16,[''],[''],"['', '第二人稱單數.附著主格']"
Rukai,20200529-FW-Lixing-1,17,"['ki', 'a', 'malra(', 'nga)']","['PASS', 'RLS', 'take(', 'PFV)']","['被動', '拿(', '完成貌)']"
Rukai,20200415-CL-4,9,"['malra', 'aku']",['take1S.BN'],"['拿', '第一人稱單數.附著主格']"
Rukai,20200415-CL-4,13,['ta<lra><i>lragi=li'],"['<RED>', '<I>', 'male.friend=1S.BG']","['<重疊>', '<I>', '男性朋友=第一人稱單數.附著屬格']"
Rukai,20200415-CL-4,13,"['ta<lra><i>lragi', 'li']",['<RED>'],['<重疊>']
Rukai,20200415-CL-4,13,[''],"['male.friend', '1S.BG']","['男性朋友', '第一人稱單數.附著屬格']"
Rukai,20200528-FW-Andrea,7,"['ki', 'a', 'dringay', 'nga=aku']","['<RLS>', 'find', 'PFV=1S.BN']","['<實現>', '找到', '完成貌=第一人稱單數.附著主格']"
Rukai,20200528-FW-Andrea,7,['dringay'],"['PFV', '1S.BN']","['完成貌', '第一人稱單數.附著主格']"
Rukai,20200528-FW-Andrea,7,"['nga', 'aku']",[''],['']
Rukai,20200530-FW-Jess,1,"['pa', 'ki<ra>ragay=su']","['CAUS', '<RED>', 'be.happy=2S.BN']","['使役', '<重疊>', '開心=第二人稱單數.附著主格']"
Rukai,20200530-FW-Jess,1,"['ki<ra>ragay', 'su']",['<RED>'],['<重疊>']
Rukai,20200530-FW-Jess,1,[''],"['be.happy', '2S.BN']","['開心', '第二人稱單數.附著主格']"
Rukai,20200530-FW-Jess,7,"['a', 'kiragay', 'ane=li']","['A', 'be.happy', 'NMLZ=1S.BG']","['A', '開心=第一人稱單數.附著屬格']"
Rukai,20200530-FW-Jess,7,['kiragay'],['be.happy'],"['開心', '第一人稱單數.附著屬格']"
Rukai,20200530-FW-Jess,7,"['ane', 'li']","['NMLZ', '1S.BG']",['']
Rukai,20200530-FW-Jess,12,['ki<a><ra><ra>ragay'],"['<RLS>', '<RED>', '<RED>', 'be.happy']","['<實現>', '<重疊>', '<重疊>', '開心']"
Rukai,20200531-FW-Yongfu-1,4,"['ki', 'pakilringaw', 'nga']","['get', 'be.serious', 'PFV']","['變得', '實現', '嚴重', '完成貌']"
Rukai,20200531-FW-Yongfu-1,7,"['lri', 'ka', 'caeme']","['FUT', 'STAT.IRR', 'be.sick']","['未來式', '生病']"
Rukai,20200531-FW-Yongfu-1,9,"['pa', 'ka', 'dula']","['CAUS', 'STAT.IRR', '']",['貌']
Rukai,20200531-FW-Yongfu-1,9,['ki'],['be.hurt'],"['使役', '狀態.非實現', '傷']"
Rukai,20200531-FW-Yongfu-1,10,"['pa', 'ka', 'dula=nga']","['CAUS', 'STAT.IRR', 'be.hurt=PFV']","['使役', '狀態.非實現', '傷', '完成']"
Rukai,20200531-FW-Yongfu-1,10,"['dula', 'nga']","['be.hurt', 'PFV']",['傷']
Rukai,20200531-FW-Yongfu-1,14,"['ma', 'lrase', 'nga']","['STAT.RLS', 'PFV']","['狀態.實現', '完成貌']"
Rukai,20200531-FW-Yongfu-1,20,"['lri', 'au', 'ka', 'lrigili']","['FUT', 'get', 'STAT.IRR', 'be.smart']","['未來式', '變', '聰明']"
Rukai,20200531-FW-Yongfu-1,21,"['lri', 'ka', 'lrigili', 'nga']","['FUT', 'STAT.IRR', 'be.smart', 'PFV']","['未來式', '聰明', '完成貌']"
Rukai,20200531-FW-Yongfu-1,23,['lasitu'],"['P', 'student']","['複數', '學生']"
Rukai,20200531-FW-Yongfu-1,24,['lasitu'],"['P', 'student']","['複數', '學生']"
Rukai,20200531-FW-Yongfu-1,25,['lasitu'],"['P', 'student']","['複數', '學生']"
Rukai,20200531-FW-Yongfu-1,28,"['ka', 'caeme']","['STAT.IRR', 'be.sick']",['狀態.非實現.生病']
Rukai,20200531-FW-Yongfu-1,30,"['ka', 'caeme', 'ane']","['STAT.IRR', 'be.sick.NMLZ']","['狀態.非實現', '生病', '名物化']"
Rukai,20200530-FW-Andrea-1,2,['ku<a>alri=aku'],"['<RLS>', 'be.tired=1S.BN']","['<實現>', '累=第一人稱單數.附著主格']"
Rukai,20200530-FW-Andrea-1,2,"['ku<a>alri', 'aku']",['<RLS>'],['<實現>']
Rukai,20200530-FW-Andrea-1,2,[''],"['be.tired', '1S.BN']","['累', '第一人稱單數.附著主格']"
Rukai,20200530-FW-Andrea-1,4,"['aru', 'a', 'pucacugane.']","['be.getting', 'RLS', 'mature']","['越來越X', '成熟']"
Rukai,20200530-FW-Andrea-1,6,"['wa', 'pa', 'kane', 'aku']","['ACT', 'CAUS', 'eat=1S.BN']","['使役', '吃=第一人稱單數.附著主格']"
Rukai,20200530-FW-Andrea-1,6,['pa'],['CAUS'],"['吃', '第一人稱單數.附著主格']"
Rukai,20200530-FW-Andrea-1,6,['kane'],"['eat', '1S.BN']",['']
Rukai,20200530-FW-Andrea-1,7,"['w', 'a', 'pa', 'kane']","['ACT', 'RLS', 'CAUS', 'eat']","['使役', '吃']"
Rukai,20200529-FW-Yongfu-2,2,"['law', 'lri', 'isadra']","['POSS.MOD', 'FUT', 'rest']","['可能.情態', '未來式', '處所', '休息']"
Rukai,20200529-FW-Yongfu-2,3,"['w', 'a', 'kau<au>ngu=aku']","['ACT', 'RLS', 'work', '<RED>=1S.BN']","['主動', '實現', '工作', '<重疊>=第一人稱單數.附著主格']"
Rukai,20200529-FW-Yongfu-2,3,"['kau<au>ngu', 'aku']",['work'],['工作']
Rukai,20200529-FW-Yongfu-2,3,[''],"['<RED>', '1S.BN']","['<重疊>', '第一人稱單數.附著主格']"
Rukai,20200529-FW-Yongfu-2,21,"['kaungu', 'aku.']","['work', '1S.BN']",['工作第一人稱單數.附著主格']
Rukai,20200529-FW-Jimmy-1,7,['ki<a><ra>ragay'],"['<RLS>', '<RED>', 'be.happy']","['<完成>', '<重疊>', '開心']"
Rukai,20200529-FW-Jimmy-1,7,['ki<va>vavange.'],"['<RED>', 'play']","['<重疊>', '玩']"
Rukai,20200529-FW-Jimmy-1,8,['ki<a><va>vavange'],"['<RLS><RED>', 'play']","['<實現>', '<重疊>', '玩']"
Rukai,20200529-FW-Jimmy-1,8,['ki<ra><ra>ragay'],"['<RED>', '<RED>', 'be.happy']","['<重疊>', '<重疊>', '玩']"
Rukai,20200530-FW-yuki,2,"['mu', 'a', 'rikay']","['go', 'RLS', 'need']","['走.實現', '需要']"
Rukai,20200530-FW-yuki,5,"['aru', 'a', 'ka', 'bidulru']","['be.getting', 'RLS', 'STAT.IRR', 'be.fat']","['越來越X', '狀態.未實現', '胖']"
Rukai,20200530-FW-yuki,8,"['w', 'a', 'pacay', 'nga']","['ACT', 'RLS', 'PFV']","['主事', '實現', '完成貌']"
Rukai,20200530-FW-yuki,11,"['didiusa', 'su']",['car=2S.BG'],['車=第二人稱單數.附著屬格']
Rukai,20200530-FW-yuki,11,['didiusa'],"['car', '2S.BG']","['車', '第二人稱單數.附著屬格']"
Rukai,20200530-FW-yuki,14,"['ma', 'ngi', 'mia~mia', 'aku']","['STAT.RLS', 'REFL', 'be.alike', 'RED', '1S.BN']","['狀態.實現', '反身', '像', '重疊', '第一人稱單數.附著主格']"
Rukai,20200530-FW-Jimmy-1,8,"['tarua', 'drau,']","['TARUA', 'be.big']",['非常']
Rukai,20200530-FW-Jimmy-1,11,"['si<a>kelre', 'lre,']","['<RLS>', 'shower', 'RED']","['<實現>', '洗澡', '重疊']"
Rukai,20200530-FW-Jimmy-1,18,"['w', 'a', 'lrumay']","['ACT', 'RLS', 'hit']","['主動.實現', '打']"
Rukai,20200530-FW-Jimmy-1,19,"['w', 'a', 'lrumay']","['ACT', 'RLS', 'hit']","['主動.實現', '打']"
Rukai,20200318-CL-1,3,"['si<a>lu', 'ludu']","['<RLS>', 'RED', 'pick.up']","['<實現>', '重疊', '撿']"
Rukai,20200318-CL-1,7,"['w', 'a', 'punpungu']","['ACT', 'RLS', 'hit']","['主動.實現', '撞']"
Rukai,20200530-FW-Ken-1,15,['daane=numi.'],['house=2P.BG'],"['房子', '第二人稱複數.附著屬格']"
Rukai,20200530-FW-Ken-1,15,"['daane', 'numi.']","['house', '2P.BG']",['房子']
Rukai,20200528-FW-Jess,8,"['lri', 'ma', 'ka', 'lrase', 'numi']","['FUT', 'RECP', 'STAT.IRR', 'hate=2P.BN']","['未來式', '互相', '狀態.非實現', '討厭=第二人稱複數.附著主格']"
Rukai,20200528-FW-Jess,8,['lrase'],"['hate', '2P.BN']","['討厭', '第二人稱複數.附著主格']"
Rukai,20200530-FW-Yongfu-1,2,"['api', 'a', 'mu', 'gaku']","['want', 'RLS', 'go', 'school']","['想', '去', '學校']"
Rukai,20200530-FW-Yongfu-1,3,"['kane', 'aku']","['eat', '1S.BN']",['第一人稱單數.附著主格']
Rukai,20200530-FW-Yongfu-1,4,"['api', 'a', 'kisaalru']","['want', 'RLS', 'borrow']","['想要', '借']"
Rukai,20200530-FW-Yongfu-1,5,"['api', 'a', 'kisaalru']","['want', 'RLS', 'borrow']","['想要', '借']"
Rukai,20200530-FW-Yongfu-1,5,"['lrabu', 'su']",['knife2S.BG'],"['刀', '第二人稱單數.附著屬格']"
Rukai,20200530-FW-Yongfu-1,8,"['lri', 'maka', 'muTaihuku']","['FUT', 'can', 'go', 'Taipei']","['未來', '可以', '去', '台北']"
Rukai,20200530-FW-Yongfu-1,15,"['ki', 'a<ra>ragay=aku']","['RLS', '<RED>be.happy=1S.BN']","['實現', '<重疊>快樂', '第一人稱單數.附著主格']"
Rukai,20200530-FW-Yongfu-1,15,"['a<ra>ragay', 'aku']","['<RED>be.happy', '1S.BN']",['<重疊>快樂']
Rukai,20200530-FW-Yongfu-1,16,"['ki', 'a<ra>ragay=aku']","['RLS', '<RED>be.happy', '1S.BN']","['實現', '<重疊>快樂', '第一人稱單數.附著主格']"
Rukai,20200530-FW-Yongfu-1,16,"['a<ra>ragay', 'aku']",['<RED>be.happy'],['<重疊>快樂']
Rukai,20200529-FW-Andrea-2,2,"['pa', 'ki<a>saalru']","['CAUS', '<RLS>', 'borrow']","['使役', '<RLS>', '借']"
Rukai,20200529-FW-Andrea-2,3,['ki<a>saalru'],"['<RLS>', 'borrow']","['<實現>', '借']"
Rukai,20200529-FW-Andrea-2,4,"['pa', 'kane', 'ai=li']","['CAUS', 'eat', 'AI', '1S.BG']","['使役', '吃', 'AI=第一人稱單數.附著屬格']"
Rukai,20200529-FW-Andrea-2,4,"['ai', 'li']",['AI'],"['AI', '第一人稱單數.附著屬格']"
Rukai,20200529-FW-Andrea-2,35,['k<wa>upa'],"['<RLS>', 'steal']","['實現', '偷']"
Rukai,20200531-FW-Lixing,19,"['ngu', '/mu', '(a', ')drusa']","['NGU/go', '(RLS', ')two']","['NGU/去', '(實現', ')二']"
Rukai,20200531-FW-yuki,17,"['ma', 'lri', 'lrigili']","['STAT.RLS', 'RED', 'be.smart']","['狀態.實現', '<重疊>聰明']"
Rukai,20200531-FW-yuki,39,"['Ma', 'ela', 'elaela']","['STAT.RLS', 'RED', 'scold']","['狀態.實現', '<重疊>罵']"
Rukai,20200529-FW-yuki-1,1,['sanguaesay.'],"['good', 'smelling']",['香']
Rukai,20200529-FW-yuki-1,4,"['w', 'a', 'kulru<lru>lrungu']","['ACT', 'RLS', 'fog<RED>']","['主動', '實現', '霧', '重疊']"
Rukai,20200529-FW-yuki-1,8,"['lri', 'ma', 'sau', 'vaga', 'vagai']","['FUT', 'RECP', 'separate', 'RED']","['未來', '互相', '分開', '重疊']"
Rukai,20200529-FW-Jess,19,"['ma', 'inu=aku']","['STAT.RLS', 'RED', 'be.shy=1S.BN']","['狀態.實現', '重疊', '害羞=第一人稱單數.附著主格']"
Rukai,20200529-FW-Jess,19,"['inu', 'aku']",['RED'],['重疊']
Rukai,20200529-FW-Jess,19,[''],"['be.shy', '1S.BN']","['害羞', '第一人稱單數.附著主格']"
Rukai,20200429-CL-6,2,['lredreke'],"['plant', 'NMLZ']",['種植']
Rukai,20200429-CL-6,2,"['?', 'ini.']",['3S.BG'],"['名物化', '第三人稱單數.附著屬格']"
Rukai,20200429-CL-6,9,"['la', 'pa', 'palra=ini.']","['P', 'RED', 'companion', '=3S.BG']","['複數', '重疊', '夥伴第三人稱單數.附著屬格']"
Rukai,20200429-CL-6,9,"['palra', 'ini.']",['companion'],['夥伴第三人稱單數.附著屬格']
Rukai,20200429-CL-6,9,[''],"['', '3S.BG']",['']
Rukai,20200429-CL-6,12,"['la', 'pa', 'palra=ini.']","['P', 'RED', 'companion', '=3S.BG']","['複數', '重疊', '夥伴第三人稱單數.附著屬格']"
Rukai,20200429-CL-6,12,"['palra', 'ini.']",['companion'],['夥伴第三人稱單數.附著屬格']
Rukai,20200429-CL-6,12,[''],"['', '3S.BG']",['']
Rukai,20200429-CL-6,18,"['a', 'iyakay']","['RLS', 'say', 'this']","['實現', '說', '這個']"
Rukai,20200429-CL-6,18,"['tara', 'say<ba><i>bange.']","['NEC.MOD', '<RED>', '<I>', 'judge']","['一定.情態', '<重疊>', '<I>', '審判']"
Rukai,20200429-CL-6,19,['ma'],"['STAT.RLS', 'like']",['狀態.實現']
Rukai,20200429-CL-6,19,"['dalame', 'su']",['2S.BN'],"['喜歡', '第二人稱單數.附著主格']"
