file,text_id,retained,retained_id,canonical_title,original_sha256,source_titles,evidence,reason
Amis/''ayam.xml,Wiki_Amis_''ayam,Amis/'ayam.xml,Wiki_Amis_'ayam,'ayam,72faffe671e31bd4c560e4b7b7fb91020249eaa6c33839ec6c44b387175603a1,''ayam,https://ami.wikipedia.org/w/index.php?oldid=66 | https://ami.wikipedia.org/w/index.php?oldid=47777,The pre-scrape source title redirects to the same retained article
Amis/'Anengang.xml,Wiki_Amis_'Anengang,Amis/’anengang.xml,Wiki_Amis_’anengang,’anengang,d873a1a963cd10b20d040030b95e69f2bd28a93a00e9684a43cf8a07a4c3c145,'Anengang,https://ami.wikipedia.org/w/index.php?oldid=68 | https://ami.wikipedia.org/w/index.php?oldid=43333,The pre-scrape source title redirects to the same retained article
Amis/Adipangpang.xml,Wiki_Amis_Adipangpang,Amis/'adipangpang.xml,Wiki_Amis_'adipangpang,'adipangpang,2d1ff28502f4b409c9992c5f8b0d7407ec74c541c24ed815d48bbb49b6b1320a,Adipangpang,https://ami.wikipedia.org/w/index.php?oldid=48259 | https://ami.wikipedia.org/w/index.php?oldid=33293,The pre-scrape source title redirects to the same retained article
Amis/Abraham_Lincoln.xml,Wiki_Amis_Abraham_Lincoln,Amis/Aparaham_Linken.xml,Wiki_Amis_Aparaham_Linken,Aparaham Linken,3259d39d5e23f9571d4453915077b568879df5a3ecac3866faa43d3689eb1e66,Abraham Lincoln,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4391 | https://ami.wikipedia.org/w/index.php?oldid=45459,The pre-scrape source title redirects to the same retained article
Amis/Albania.xml,Wiki_Amis_Albania,Amis/Arpaniya.xml,Wiki_Amis_Arpaniya,Arpaniya,d1b4fa510198a4725262c4786b27a2b37bc0382a05ef7729513c847d61d8642c,Albania,https://ami.wikipedia.org/w/index.php?oldid=46085 | https://ami.wikipedia.org/w/index.php?oldid=1355,The pre-scrape source title redirects to the same retained article
Amis/Algeria.xml,Wiki_Amis_Algeria,Amis/Arciliya.xml,Wiki_Amis_Arciliya,Arciliya,8f5d831d88b7a711b704c31e79f712988d3475cceca7fa7b5e3ab88dbb129ea0,Algeria,https://ami.wikipedia.org/w/index.php?oldid=46086 | https://ami.wikipedia.org/w/index.php?oldid=1123,The pre-scrape source title redirects to the same retained article
Amis/Andrew_Johnson.xml,Wiki_Amis_Andrew_Johnson,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Andrew Johnson,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4393 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Andrew_jackson.xml,Wiki_Amis_Andrew_jackson,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Andrew jackson,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4380 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Benjamin_Harrison.xml,Wiki_Amis_Benjamin_Harrison,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Benjamin Harrison,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4407 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Calvin_Coolidge.xml,Wiki_Amis_Calvin_Coolidge,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Calvin Coolidge,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4416 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Chester_A_Arthur.xml,Wiki_Amis_Chester_A_Arthur,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Chester A. Arthur | Chester A Arthur,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4403 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4404,The pre-scrape source title redirects to the same retained article
Amis/Chester_Arthur.xml,Wiki_Amis_Chester_Arthur,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Chester Arthur,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4405 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Dwight_D_Eisenhower.xml,Wiki_Amis_Dwight_D_Eisenhower,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Dwight D. Eisenhower | Dwight D Eisenhower,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4424 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4425,The pre-scrape source title redirects to the same retained article
Amis/Dwight_Eisenhower.xml,Wiki_Amis_Dwight_Eisenhower,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Dwight Eisenhower,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4426 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Franklin_D_Roosevelt.xml,Wiki_Amis_Franklin_D_Roosevelt,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Franklin D. Roosevelt | Franklin D Roosevelt,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4418 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4419,The pre-scrape source title redirects to the same retained article
Amis/Franklin_Pierce.xml,Wiki_Amis_Franklin_Pierce,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Franklin Pierce,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4389 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Franklin_Roosevelt.xml,Wiki_Amis_Franklin_Roosevelt,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Franklin Roosevelt,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4420 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/George_Bush.xml,Wiki_Amis_George_Bush,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,George Bush,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4442 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/George_H_Bush.xml,Wiki_Amis_George_H_Bush,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,George H Bush,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4441 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/George_H_W_Bush.xml,Wiki_Amis_George_H_W_Bush,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,George H. W. Bush | George H W Bush,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4439 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4440,The pre-scrape source title redirects to the same retained article
Amis/George_W_Bush.xml,Wiki_Amis_George_W_Bush,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,George W. Bush | George W Bush,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4443 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4445,The pre-scrape source title redirects to the same retained article
Amis/Gerald_Ford.xml,Wiki_Amis_Gerald_Ford,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Gerald Ford,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4436 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Harry_S_Truman.xml,Wiki_Amis_Harry_S_Truman,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Harry S. Truman | Harry S Truman,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4421 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4422,The pre-scrape source title redirects to the same retained article
Amis/Harry_Truman.xml,Wiki_Amis_Harry_Truman,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Harry Truman,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4423 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Herbert_Hoover.xml,Wiki_Amis_Herbert_Hoover,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Herbert Hoover,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4417 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/James_A_Garfield.xml,Wiki_Amis_James_A_Garfield,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,James A. Garfield | James A Garfield,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4400 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4401,The pre-scrape source title redirects to the same retained article
Amis/James_Buchanan.xml,Wiki_Amis_James_Buchanan,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,James Buchanan,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4390 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/James_Garfield.xml,Wiki_Amis_James_Garfield,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,James Garfield,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4402 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/James_K_Polk.xml,Wiki_Amis_James_K_Polk,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,James K. Polk | James K Polk,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4386 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4384,The pre-scrape source title redirects to the same retained article
Amis/James_Madison.xml,Wiki_Amis_James_Madison,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,James Madison,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4377 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/James_Monroe.xml,Wiki_Amis_James_Monroe,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,James Monroe,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4378 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/James_Polk.xml,Wiki_Amis_James_Polk,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,James Polk,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4385 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Jimmy_Carter.xml,Wiki_Amis_Jimmy_Carter,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Jimmy Carter,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4437 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/John_Adams.xml,Wiki_Amis_John_Adams,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,John Adams,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4375 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/John_Quincy_Adams.xml,Wiki_Amis_John_Quincy_Adams,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,John Quincy Adams,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4379 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/John_Tyler.xml,Wiki_Amis_John_Tyler,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,John Tyler,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4383 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Lyndon_B_Johnson.xml,Wiki_Amis_Lyndon_B_Johnson,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Lyndon B. Johnson | Lyndon B Johnson,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4432 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4433,The pre-scrape source title redirects to the same retained article
Amis/Lyndon_Johnson.xml,Wiki_Amis_Lyndon_Johnson,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Lyndon Johnson,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4434 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Martin_Van_Buren.xml,Wiki_Amis_Martin_Van_Buren,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Martin Van Buren,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4381 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Millard_Filmore.xml,Wiki_Amis_Millard_Filmore,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Millard Filmore,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4388 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Richard_Nixon.xml,Wiki_Amis_Richard_Nixon,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Richard Nixon,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4435 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Ronald_Reagan.xml,Wiki_Amis_Ronald_Reagan,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Ronald Reagan,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4438 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Rutherford_B_Hayes.xml,Wiki_Amis_Rutherford_B_Hayes,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Rutherford B. Hayes | Rutherford B Hayes,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4397 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4398,The pre-scrape source title redirects to the same retained article
Amis/Rutherford_Hayes.xml,Wiki_Amis_Rutherford_Hayes,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Rutherford Hayes,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4399 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Theodore_Roosevelt.xml,Wiki_Amis_Theodore_Roosevelt,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Theodore Roosevelt,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4410 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Thomas_Jefferson.xml,Wiki_Amis_Thomas_Jefferson,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Thomas Jefferson,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4376 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Ulysses_Grant.xml,Wiki_Amis_Ulysses_Grant,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Ulysses Grant,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4396 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Ulysses_S_Grant.xml,Wiki_Amis_Ulysses_S_Grant,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Ulysses S. Grant | Ulysses S Grant,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4395 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4394,The pre-scrape source title redirects to the same retained article
Amis/United_states.xml,Wiki_Amis_United_states,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,United states,https://ami.wikipedia.org/w/index.php?oldid=31939 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Warren_G_Harding.xml,Wiki_Amis_Warren_G_Harding,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Warren G. Harding | Warren G Harding,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4413 | https://ami.wikipedia.org/w/index.php?oldid=45428 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4414,The pre-scrape source title redirects to the same retained article
Amis/Warren_Harding.xml,Wiki_Amis_Warren_Harding,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Warren Harding,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4415 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/William_Henry_Harrison.xml,Wiki_Amis_William_Henry_Harrison,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,William Henry Harrison,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4382 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/William_Howard_Taft.xml,Wiki_Amis_William_Howard_Taft,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,William Howard Taft,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4411 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/William_Mckinley.xml,Wiki_Amis_William_McKinley,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,William McKinley,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4408 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Woodrow_Wilson.xml,Wiki_Amis_Woodrow_Wilson,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Woodrow Wilson,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4412 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Zachary_Taylor.xml,Wiki_Amis_Zachary_Taylor,Amis/Amilika.xml,Wiki_Amis_Amilika,Amilika,6904798265089102546ae41e048676039c4f931198c9282e98d59936543d5dee,Zachary Taylor,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4387 | https://ami.wikipedia.org/w/index.php?oldid=45428,The pre-scrape source title redirects to the same retained article
Amis/Antigua_and_barbuda.xml,Wiki_Amis_Antigua_and_barbuda,Amis/Antikuwa_ato_Papota.xml,Wiki_Amis_Antikuwa_ato_Papota,Antikuwa ato Papota,ae63b37c103329b74c1fb02f4d5e7ab09a29185c77c35c07a22bf2b7e88ed591,Antigua and barbuda,https://ami.wikipedia.org/w/index.php?oldid=31536 | https://ami.wikipedia.org/w/index.php?oldid=34693,The pre-scrape source title redirects to the same retained article
Amis/Armenia.xml,Wiki_Amis_Armenia,Amis/Arminiya.xml,Wiki_Amis_Arminiya,Arminiya,a20e4b3015e35e18c7d6ffbfcac37395caaff6626263d2f8d9d9c17fe1405711,Armenia,https://ami.wikipedia.org/w/index.php?oldid=46725 | https://ami.wikipedia.org/w/index.php?oldid=32850,The pre-scrape source title redirects to the same retained article
Amis/Australia.xml,Wiki_Amis_Australia,Amis/Awto.xml,Wiki_Amis_Awto,Awto,ca194ddb3e1e3826f106bf09605a929d9dead33dae37811f45842700f157ab89,Australia,https://ami.wikipedia.org/w/index.php?oldid=36842 | https://ami.wikipedia.org/w/index.php?oldid=38432,The pre-scrape source title redirects to the same retained article
Amis/Ostorariya.xml,Wiki_Amis_Ostorariya,Amis/Awto.xml,Wiki_Amis_Awto,Awto,ca194ddb3e1e3826f106bf09605a929d9dead33dae37811f45842700f157ab89,Ostorariya,https://ami.wikipedia.org/w/index.php?oldid=31523 | https://ami.wikipedia.org/w/index.php?oldid=38432,The pre-scrape source title redirects to the same retained article
Amis/Austria.xml,Wiki_Amis_Austria,Amis/Awtili.xml,Wiki_Amis_Awtili,Awtili,277fdd886befc2a76d75a1ed04bd80c40cb14afadde5c6af16d4e9f20e69d27c,Austria,https://ami.wikipedia.org/w/index.php?oldid=46087 | https://ami.wikipedia.org/w/index.php?oldid=33329,The pre-scrape source title redirects to the same retained article
Amis/Babuy.xml,Wiki_Amis_Babuy,Amis/Fafoy.xml,Wiki_Amis_Fafoy,Fafoy,3575f31071a65e8d259d261c168474392abbdfdd4d0fe1c9d2979e2a716bfa7a,Babuy,https://ami.wikipedia.org/w/index.php?oldid=1751 | https://ami.wikipedia.org/w/index.php?oldid=38196,The pre-scrape source title redirects to the same retained article
Amis/Diyong.xml,Wiki_Amis_Diyong,Amis/Fafoy.xml,Wiki_Amis_Fafoy,Fafoy,3575f31071a65e8d259d261c168474392abbdfdd4d0fe1c9d2979e2a716bfa7a,Diyong,https://ami.wikipedia.org/w/index.php?oldid=5801 | https://ami.wikipedia.org/w/index.php?oldid=38196,The pre-scrape source title redirects to the same retained article
Amis/Fafaoy.xml,Wiki_Amis_Fafaoy,Amis/Fafoy.xml,Wiki_Amis_Fafoy,Fafoy,3575f31071a65e8d259d261c168474392abbdfdd4d0fe1c9d2979e2a716bfa7a,Fafaoy,https://ami.wikipedia.org/w/index.php?oldid=6478 | https://ami.wikipedia.org/w/index.php?oldid=38196,The pre-scrape source title redirects to the same retained article
Amis/Obama.xml,Wiki_Amis_Obama,Amis/Barack_Obama.xml,Wiki_Amis_Barack_Obama,Barack Obama,a7c7297aa1dbf8cec36b32b0a8dc292986b4d0099ce57bde85436728e853a6bd,Obama,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4448 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4447,The pre-scrape source title redirects to the same retained article
Amis/Bénin.xml,Wiki_Amis_Bénin,Amis/Benin.xml,Wiki_Amis_Benin,Benin,ba4c49eb0bd93cfc76cab9632526c3398b570da0ce1c59c3fd6207a9f0744d58,Bénin,https://ami.wikipedia.org/w/index.php?oldid=44265 | https://ami.wikipedia.org/w/index.php?oldid=47757,The pre-scrape source title redirects to the same retained article
Amis/COVID-19.xml,Wiki_Amis_COVID-19,Amis/Lifong_no_kemi.xml,Wiki_Amis_Lifong_no_kemi,Lifong no kemi,3850342248c1f8fdaaffd566475d73695e7ad3ad1f4655f5f6a91b0390db3863,COVID-19,https://ami.wikipedia.org/w/index.php?oldid=38528 | https://ami.wikipedia.org/w/index.php?oldid=39219,The pre-scrape source title redirects to the same retained article
Amis/Cameroon.xml,Wiki_Amis_Cameroon,Amis/Kamiron.xml,Wiki_Amis_Kamiron,Kamiron,4a4cf462670a6cdfa8c6e1ecd00f965bfe7dfdebe7040f840fa895c90ce03774,Cameroon,https://ami.wikipedia.org/w/index.php?oldid=32319 | https://ami.wikipedia.org/w/index.php?oldid=48943,The pre-scrape source title redirects to the same retained article
Amis/Canada.xml,Wiki_Amis_Canada,Amis/Kanata.xml,Wiki_Amis_Kanata,Kanata,bc7e190d84147b6fb8ba0caca0e2a2e16eccb7f5d6daf5d5cffd05683950ce68,Canada,https://ami.wikipedia.org/w/index.php?oldid=31538 | https://ami.wikipedia.org/w/index.php?oldid=38392,The pre-scrape source title redirects to the same retained article
Amis/King_Charles_III.xml,Wiki_Amis_King_Charles_III,Amis/Charles_III.xml,Wiki_Amis_Charles_III,Charles III,411602d3eb16026b63052405247a6207e291f10e67c42e2c56019b2007910b32,King Charles III,https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4455 | https://ami.wikipedia.org/w/index.php?title=Special:Log&logid=4454,The pre-scrape source title redirects to the same retained article
Amis/Ci_Langasan.xml,Wiki_Amis_Ci_Langasan,Amis/Cilangasan.xml,Wiki_Amis_Cilangasan,Cilangasan,939a808e3ed9c928107350d60518da0814925e1483ccaadf26f158f3265895cd,Ci Langasan,https://ami.wikipedia.org/w/index.php?oldid=27707 | https://ami.wikipedia.org/w/index.php?oldid=39563,The pre-scrape source title redirects to the same retained article
Amis/Cinamalay.xml,Wiki_Amis_Cinamalay,Amis/Cinamalay_a_paliding.xml,Wiki_Amis_Cinamalay_a_paliding,Cinamalay a paliding,063be6093cf5cb619d603d581f700e622452df09f8917cdbbfe5a5b6c5bc7a9e,Cinamalay,https://ami.wikipedia.org/w/index.php?oldid=4290 | https://ami.wikipedia.org/w/index.php?oldid=4301,The pre-scrape source title redirects to the same retained article
