level	page_num	par_num	block_num	line_num	word_num	left	top	width	height	conf	text
3	1	80	0	0	0	147.240005	388.603480	30.054323	10.247634	-1	###FLOW###
4	1	80	0	0	0	147.240005	388.603480	30.054323	10.247634	-1	###LINE###
5	1	80	0	0	0	147.24	388.60	9.81	10.25	100	via
5	1	80	0	0	1	158.95	388.60	18.34	10.25	100	lactia
3	1	81	0	0	0	222.480011	388.603480	30.054323	10.247634	-1	###FLOW###
4	1	81	0	0	0	222.480011	388.603480	30.054323	10.247634	-1	###LINE###
5	1	81	0	0	0	222.48	388.60	9.81	10.25	100	via
5	1	81	0	0	1	234.19	388.60	18.34	10.25	100	lactia
3	1	82	0	0	0	288.599991	388.603480	45.990293	10.247634	-1	###FLOW###
4	1	82	0	0	0	288.599991	388.603480	45.990293	10.247634	-1	###LINE###
5	1	82	0	0	0	288.60	388.60	45.99	10.25	100	Natagouamal
3	1	83	0	0	0	370.559990	388.603480	35.987038	10.247634	-1	###FLOW###
4	1	83	0	0	0	370.559990	388.603480	35.987038	10.247634	-1	###LINE###
5	1	83	0	0	0	370.56	388.60	18.70	10.25	100	Milky
5	1	83	0	0	1	391.16	388.60	15.39	10.25	100	Way
3	1	84	0	0	0	453.599991	388.603480	3.796664	10.247634	-1	###FLOW###
4	1	84	0	0	0	453.599991	388.603480	3.796664	10.247634	-1	###LINE###
5	1	84	0	0	0	453.60	388.60	3.80	10.25	100	y
3	1	85	0	0	0	74.879997	410.923487	15.997622	10.247634	-1	###FLOW###
4	1	85	0	0	0	74.879997	410.923487	15.997622	10.247634	-1	###LINE###
5	1	85	0	0	0	74.88	410.92	16.00	10.25	100	wagi
3	1	86	0	0	0	147.240005	410.923487	31.329798	10.247634	-1	###FLOW###
4	1	86	0	0	0	147.240005	410.923487	31.329798	10.247634	-1	###LINE###
5	1	86	0	0	0	147.24	410.92	8.59	10.25	100	de
5	1	86	0	0	1	157.73	410.92	20.84	10.25	100	sonne
3	1	87	0	0	0	222.480011	410.923487	31.329798	10.247634	-1	###FLOW###
4	1	87	0	0	0	222.480011	410.923487	31.329798	10.247634	-1	###LINE###
5	1	87	0	0	0	222.48	410.92	8.59	10.25	100	de
5	1	87	0	0	1	232.97	410.92	20.84	10.25	100	sonne
3	1	88	0	0	0	288.599991	410.923487	15.997622	10.247634	-1	###FLOW###
4	1	88	0	0	0	288.599991	410.923487	15.997622	10.247634	-1	###LINE###
5	1	88	0	0	0	288.60	410.92	16.00	10.25	100	wagi
3	1	89	0	0	0	370.559990	410.923487	25.367914	10.247634	-1	###FLOW###
4	1	89	0	0	0	370.559990	410.923487	25.367914	10.247634	-1	###LINE###
5	1	89	0	0	0	370.56	410.92	11.36	10.25	100	the
5	1	89	0	0	1	383.82	410.92	12.11	10.25	100	sun
3	1	90	0	0	0	453.599991	410.923487	3.796664	10.247634	-1	###FLOW###
4	1	90	0	0	0	453.599991	410.923487	3.796664	10.247634	-1	###LINE###
5	1	90	0	0	0	453.60	410.92	3.80	10.25	100	y
3	1	91	0	0	0	514.800018	410.923487	12.043857	10.247634	-1	###FLOW###
4	1	91	0	0	0	514.800018	410.923487	12.043857	10.247634	-1	###LINE###
5	1	91	0	0	0	514.80	410.92	12.04	10.25	100	wäi
3	1	92	0	0	0	74.879997	433.243494	21.665287	10.247634	-1	###FLOW###
4	1	92	0	0	0	74.879997	433.243494	21.665287	10.247634	-1	###LINE###
5	1	92	0	0	0	74.88	433.24	21.67	10.25	100	vourel
3	1	93	0	0	0	147.240005	433.243494	29.906443	10.247634	-1	###FLOW###
4	1	93	0	0	0	147.240005	433.243494	29.906443	10.247634	-1	###LINE###
5	1	93	0	0	0	147.24	433.24	8.59	10.25	100	de
5	1	93	0	0	1	157.73	433.24	19.42	10.25	100	mane
3	1	94	0	0	0	222.480011	433.243494	29.906443	10.247634	-1	###FLOW###
4	1	94	0	0	0	222.480011	433.243494	29.906443	10.247634	-1	###LINE###
5	1	94	0	0	0	222.48	433.24	8.59	10.25	100	de
5	1	94	0	0	1	232.97	433.24	19.42	10.25	100	mane
3	1	95	0	0	0	288.599991	433.243494	21.665287	10.247634	-1	###FLOW###
4	1	95	0	0	0	288.599991	433.243494	21.665287	10.247634	-1	###LINE###
5	1	95	0	0	0	288.60	433.24	21.67	10.25	100	vourel
3	1	96	0	0	0	370.559990	433.243494	33.332372	10.247634	-1	###FLOW###
4	1	96	0	0	0	370.559990	433.243494	33.332372	10.247634	-1	###LINE###
5	1	96	0	0	0	370.56	433.24	11.36	10.25	100	the
5	1	96	0	0	1	383.82	433.24	20.07	10.25	100	moon
3	1	97	0	0	0	453.599991	433.243494	3.796664	10.247634	-1	###FLOW###
4	1	97	0	0	0	453.599991	433.243494	3.796664	10.247634	-1	###LINE###
5	1	97	0	0	0	453.60	433.24	3.80	10.25	100	y
3	1	98	0	0	0	514.800018	433.243494	17.172268	10.247634	-1	###FLOW###
4	1	98	0	0	0	514.800018	433.243494	17.172268	10.247634	-1	###LINE###
5	1	98	0	0	0	514.80	433.24	17.17	10.25	100	vural
3	1	99	0	0	0	623.880020	433.123468	24.466915	10.247634	-1	###FLOW###
4	1	99	0	0	0	623.880020	433.123468	24.466915	10.247634	-1	###LINE###
5	1	99	0	0	0	623.88	433.12	24.47	10.25	100	*bulaN
3	1	100	0	0	0	74.879997	455.563501	13.783448	10.247634	-1	###FLOW###
4	1	100	0	0	0	74.879997	455.563501	13.783448	10.247634	-1	###LINE###
5	1	100	0	0	0	74.88	455.56	13.78	10.25	100	litto
3	1	101	0	0	0	147.240005	455.563501	33.200930	10.247634	-1	###FLOW###
4	1	101	0	0	0	147.240005	455.563501	33.200930	10.247634	-1	###LINE###
5	1	101	0	0	0	147.24	455.56	8.59	10.25	100	de
5	1	101	0	0	1	157.73	455.56	22.71	10.25	100	duyvel
3	1	102	0	0	0	222.480011	455.563501	33.200930	10.247634	-1	###FLOW###
4	1	102	0	0	0	222.480011	455.563501	33.200930	10.247634	-1	###LINE###
5	1	102	0	0	0	222.48	455.56	8.59	10.25	100	de
5	1	102	0	0	1	232.97	455.56	22.71	10.25	100	duyvel
3	1	103	0	0	0	288.599991	455.563501	13.783448	10.247634	-1	###FLOW###
4	1	103	0	0	0	288.599991	455.563501	13.783448	10.247634	-1	###LINE###
5	1	103	0	0	0	288.60	455.56	13.78	10.25	100	litto
3	1	104	0	0	0	370.559990	455.563501	29.610222	10.247634	-1	###FLOW###
4	1	104	0	0	0	370.559990	455.563501	29.610222	10.247634	-1	###LINE###
5	1	104	0	0	0	370.56	455.56	11.36	10.25	100	the
5	1	104	0	0	1	383.82	455.56	16.35	10.25	100	devil
3	1	105	0	0	0	453.599991	455.563501	3.796664	10.247634	-1	###FLOW###
4	1	105	0	0	0	453.599991	455.563501	3.796664	10.247634	-1	###LINE###
5	1	105	0	0	0	453.60	455.56	3.80	10.25	100	y
3	1	106	0	0	0	514.800018	455.563501	11.071078	10.247634	-1	###FLOW###
4	1	106	0	0	0	514.800018	455.563501	11.071078	10.247634	-1	###LINE###
5	1	106	0	0	0	514.80	455.56	11.07	10.25	100	lĭtu
3	1	107	0	0	0	623.880020	455.443476	28.904483	10.247634	-1	###FLOW###
4	1	107	0	0	0	623.880020	455.443476	28.904483	10.247634	-1	###LINE###
5	1	107	0	0	0	623.88	455.44	28.90	10.25	100	*qaNiCu
3	1	108	0	0	0	74.879997	477.883509	16.709891	10.247634	-1	###FLOW###
4	1	108	0	0	0	74.879997	477.883509	16.709891	10.247634	-1	###LINE###
5	1	108	0	0	0	74.88	477.88	16.71	10.25	100	apoy
3	1	109	0	0	0	147.240005	477.883509	15.063943	10.247634	-1	###FLOW###
4	1	109	0	0	0	147.240005	477.883509	15.063943	10.247634	-1	###LINE###
5	1	109	0	0	0	147.24	477.88	15.06	10.25	100	vuyr
3	1	110	0	0	0	222.480011	477.883509	15.063943	10.247634	-1	###FLOW###
4	1	110	0	0	0	222.480011	477.883509	15.063943	10.247634	-1	###LINE###
5	1	110	0	0	0	222.48	477.88	15.06	10.25	100	vuyr
3	1	111	0	0	0	288.599991	477.883509	16.709891	10.247634	-1	###FLOW###
4	1	111	0	0	0	288.599991	477.883509	16.709891	10.247634	-1	###LINE###
5	1	111	0	0	0	288.60	477.88	16.71	10.25	100	apoy
3	1	112	0	0	0	370.559990	477.883509	11.478124	10.247634	-1	###FLOW###
4	1	112	0	0	0	370.559990	477.883509	11.478124	10.247634	-1	###LINE###
5	1	112	0	0	0	370.56	477.88	11.48	10.25	100	fire
3	1	113	0	0	0	453.599991	477.883509	3.796664	10.247634	-1	###FLOW###
4	1	113	0	0	0	453.599991	477.883509	3.796664	10.247634	-1	###LINE###
5	1	113	0	0	0	453.60	477.88	3.80	10.25	100	y
3	1	114	0	0	0	514.800018	477.883509	16.693485	10.247634	-1	###FLOW###
4	1	114	0	0	0	514.800018	477.883509	16.693485	10.247634	-1	###LINE###
5	1	114	0	0	0	514.80	477.88	16.69	10.25	100	apuy
3	1	115	0	0	0	623.880020	477.763483	24.237794	10.247634	-1	###FLOW###
4	1	115	0	0	0	623.880020	477.763483	24.237794	10.247634	-1	###LINE###
5	1	115	0	0	0	623.88	477.76	24.24	10.25	100	*sapuy
3	1	116	0	0	0	74.879997	500.203471	20.368879	10.247634	-1	###FLOW###
4	1	116	0	0	0	74.879997	500.203471	20.368879	10.247634	-1	###LINE###
5	1	116	0	0	0	74.88	500.20	20.37	10.25	100	salom
3	1	117	0	0	0	147.240005	500.203471	19.910669	10.247634	-1	###FLOW###
4	1	117	0	0	0	147.240005	500.203471	19.910669	10.247634	-1	###LINE###
5	1	117	0	0	0	147.24	500.20	19.91	10.25	100	water
3	1	118	0	0	0	218.639992	500.083490	39.289203	10.367615	-1	###FLOW###
4	1	118	0	0	0	218.639992	500.083490	8.720759	10.247634	-1	###LINE###
5	1	118	0	0	0	218.64	500.08	8.72	10.25	100	(cf
4	1	118	0	1	0	229.166686	500.083490	28.762509	10.247634	-1	###LINE###
5	1	118	0	1	0	229.17	500.08	28.76	10.25	100	Raloum)
4	1	118	0	2	0	222.480011	500.203471	19.910669	10.247634	-1	###LINE###
5	1	118	0	2	0	222.48	500.20	19.91	10.25	100	water
3	1	119	0	0	0	288.599991	500.203471	20.368879	10.247634	-1	###FLOW###
4	1	119	0	0	0	288.599991	500.203471	20.368879	10.247634	-1	###LINE###
5	1	119	0	0	0	288.60	500.20	20.37	10.25	100	salom
3	1	120	0	0	0	370.559990	500.203471	19.910669	10.247634	-1	###FLOW###
4	1	120	0	0	0	370.559990	500.203471	19.910669	10.247634	-1	###LINE###
5	1	120	0	0	0	370.56	500.20	19.91	10.25	100	water
3	1	121	0	0	0	453.599991	500.203471	3.796664	10.247634	-1	###FLOW###
4	1	121	0	0	0	453.599991	500.203471	3.796664	10.247634	-1	###LINE###
5	1	121	0	0	0	453.60	500.20	3.80	10.25	100	y
3	1	122	0	0	0	514.800018	500.203471	20.015501	10.247634	-1	###FLOW###
4	1	122	0	0	0	514.800018	500.203471	20.015501	10.247634	-1	###LINE###
5	1	122	0	0	0	514.80	500.20	20.02	10.25	100	ralum
3	1	123	0	0	0	623.880020	500.083490	29.958974	10.247634	-1	###FLOW###
4	1	123	0	0	0	623.880020	500.083490	29.958974	10.247634	-1	###LINE###
5	1	123	0	0	0	623.88	500.08	29.96	10.25	100	*DaNum
3	1	124	0	0	0	74.879997	522.523477	31.002669	10.247634	-1	###FLOW###
4	1	124	0	0	0	74.879997	522.523477	31.002669	10.247634	-1	###LINE###
5	1	124	0	0	0	74.88	522.52	31.00	10.25	100	Pourarey
3	1	125	0	0	0	147.240005	522.523477	24.012052	10.247634	-1	###FLOW###
4	1	125	0	0	0	147.240005	522.523477	24.012052	10.247634	-1	###LINE###
5	1	125	0	0	0	147.24	522.52	24.01	10.25	100	wolcke
3	1	126	0	0	0	222.480011	522.523477	24.012052	10.247634	-1	###FLOW###
4	1	126	0	0	0	222.480011	522.523477	24.012052	10.247634	-1	###LINE###
5	1	126	0	0	0	222.48	522.52	24.01	10.25	100	wolcke
3	1	127	0	0	0	288.599991	522.523477	31.002669	10.247634	-1	###FLOW###
4	1	127	0	0	0	288.599991	522.523477	31.002669	10.247634	-1	###LINE###
5	1	127	0	0	0	288.60	522.52	31.00	10.25	100	Pourarey
3	1	128	0	0	0	370.559990	522.523477	18.792032	10.247634	-1	###FLOW###
4	1	128	0	0	0	370.559990	522.523477	18.792032	10.247634	-1	###LINE###
5	1	128	0	0	0	370.56	522.52	18.79	10.25	100	cloud
3	1	129	0	0	0	453.599991	522.523477	3.796664	10.247634	-1	###FLOW###
4	1	129	0	0	0	453.599991	522.523477	3.796664	10.247634	-1	###LINE###
5	1	129	0	0	0	453.60	522.52	3.80	10.25	100	y
3	1	130	0	0	0	514.800018	522.523477	26.702417	10.247634	-1	###FLOW###
4	1	130	0	0	0	514.800018	522.523477	26.702417	10.247634	-1	###LINE###
5	1	130	0	0	0	514.80	522.52	26.70	10.25	100	purarey
3	1	131	0	0	0	53.978957	560.683481	40.137638	10.247634	-1	###FLOW###
4	1	131	0	0	0	53.978957	560.683481	40.137638	10.247634	-1	###LINE###
5	1	131	0	0	0	53.98	560.68	40.14	10.25	100	06/04/2021
3	1	132	0	0	0	674.039978	55.003489	48.721476	10.247634	-1	###FLOW###
4	1	132	0	0	0	674.039978	55.003489	48.721476	10.247634	-1	###LINE###
5	1	132	0	0	0	674.04	55.00	20.31	10.25	100	Other
5	1	132	0	0	1	696.21	55.00	26.55	10.25	100	sources
3	1	133	0	0	0	399.731280	560.683481	41.884349	10.247634	-1	###FLOW###
4	1	133	0	0	0	399.731280	560.683481	41.884349	10.247634	-1	###LINE###
5	1	133	0	0	0	399.73	560.68	16.53	10.25	100	Page
5	1	133	0	0	1	418.16	560.68	4.25	10.25	100	1
5	1	133	0	0	2	424.26	560.68	7.10	10.25	100	of
5	1	133	0	0	3	433.17	560.68	8.45	10.25	100	75
3	1	134	0	0	0	585.240005	175.603491	16.251287	10.247634	-1	###FLOW###
4	1	134	0	0	0	585.240005	175.603491	16.251287	10.247634	-1	###LINE###
5	1	134	0	0	0	585.24	175.60	16.25	10.25	100	s-r/d
3	1	135	0	0	0	674.039978	175.603491	54.661835	43.727633	-1	###FLOW###
4	1	135	0	0	0	674.039978	175.603491	45.976086	10.247634	-1	###LINE###
5	1	135	0	0	0	674.04	175.60	18.04	10.25	100	sama
5	1	135	0	0	1	694.07	175.60	25.94	10.25	100	[father]
4	1	135	0	1	0	674.039978	186.763483	54.661835	10.247634	-1	###LINE###
5	1	135	0	1	0	674.04	186.76	5.37	10.25	100	Li
5	1	135	0	1	1	681.31	186.76	14.90	10.25	100	165:
5	1	135	0	1	2	698.11	186.76	30.59	10.25	100	SMXXXIX
4	1	135	0	2	0	674.039978	197.923487	13.893104	10.247634	-1	###LINE###
5	1	135	0	2	0	674.04	197.92	13.89	10.25	100	alak
4	1	135	0	3	0	674.039978	209.083490	47.692808	10.247634	-1	###LINE###
5	1	135	0	3	0	674.04	209.08	5.37	10.25	100	Li
5	1	135	0	3	1	681.31	209.08	14.90	10.25	100	253:
5	1	135	0	3	2	698.11	209.08	23.62	10.25	100	SMLXV
3	1	135	1	0	0	623.880020	221.083490	16.631078	10.247634	-1	###FLOW###
4	1	135	1	0	0	623.880020	221.083490	16.631078	10.247634	-1	###LINE###
5	1	135	1	0	0	623.88	221.08	16.63	10.25	100	Latin
3	1	136	0	0	0	585.274845	243.523477	8.634892	10.247634	-1	###FLOW###
4	1	136	0	0	0	585.274845	243.523477	8.634892	10.247634	-1	###LINE###
5	1	136	0	0	0	585.27	243.52	8.63	10.25	100	s-r
3	1	137	0	0	0	623.880020	276.883486	28.991072	10.247634	-1	###FLOW###
4	1	137	0	0	0	623.880020	276.883486	28.991072	10.247634	-1	###LINE###
5	1	137	0	0	0	623.88	276.88	28.99	10.25	100	Latin/Gk
1	2	0	0	0	0	623.880020	276.883486	841.920040	595.320010	-1	###PAGE###
3	2	0	0	0	0	379.799996	23.683490	81.602725	10.247634	-1	###FLOW###
4	2	0	0	0	0	379.799996	23.683490	81.602725	10.247634	-1	###LINE###
5	2	0	0	0	0	379.80	23.68	12.68	10.25	100	The
5	2	0	0	0	1	394.38	23.68	26.14	10.25	100	Utrecht
5	2	0	0	0	2	422.38	23.68	39.02	10.25	100	Manuscript
3	2	0	1	0	0	53.159998	54.883486	75.516895	10.367637	-1	###FLOW###
4	2	0	1	0	0	53.159998	54.883486	75.516895	10.367637	-1	###LINE###
5	2	0	1	0	0	53.16	54.88	12.89	10.25	100	UM
5	2	0	1	0	1	67.89	54.88	19.87	10.25	100	p.UM
5	2	0	1	0	2	89.61	55.00	39.06	10.25	100	Formosana
3	2	1	0	0	0	147.215031	55.003489	39.320538	10.247634	-1	###FLOW###
4	2	1	0	0	0	147.215031	55.003489	39.320538	10.247634	-1	###LINE###
5	2	1	0	0	0	147.22	55.00	12.89	10.25	100	UM
5	2	1	0	0	1	162.00	55.00	24.54	10.25	100	Belgica
3	2	2	0	0	0	222.461085	55.003489	37.000547	10.247634	-1	###FLOW###
4	2	2	0	0	0	222.461085	55.003489	37.000547	10.247634	-1	###LINE###
5	2	2	0	0	0	222.46	55.00	14.44	10.25	100	VdV
5	2	2	0	0	1	238.80	55.00	20.66	10.25	100	Dutch
3	2	3	0	0	0	288.558194	55.003489	37.715244	10.247634	-1	###FLOW###
4	2	3	0	0	0	288.558194	55.003489	37.715244	10.247634	-1	###LINE###
5	2	3	0	0	0	288.56	55.00	14.44	10.25	100	VdV
5	2	3	0	0	1	304.90	55.00	21.38	10.25	100	Siraya
3	2	4	0	0	0	370.559990	55.003489	38.164857	21.407632	-1	###FLOW###
4	2	4	0	0	0	370.598654	55.003489	37.688929	10.247634	-1	###LINE###
5	2	4	0	0	0	370.60	55.00	11.31	10.25	100	My
5	2	4	0	0	1	383.70	55.00	24.58	10.25	100	English
4	2	4	0	1	0	370.559990	66.163486	38.164857	10.247634	-1	###LINE###
5	2	4	0	1	0	370.56	66.16	38.16	10.25	100	translation
3	2	5	0	0	0	453.599991	55.003489	36.295891	10.247634	-1	###FLOW###
4	2	5	0	0	0	453.599991	55.003489	36.295891	10.247634	-1	###LINE###
5	2	5	0	0	0	453.60	55.00	36.30	10.25	100	Murakami
3	2	6	0	0	0	514.800018	54.883486	131.116845	21.527635	-1	###FLOW###
4	2	6	0	0	0	514.800993	54.883486	131.115870	10.367637	-1	###LINE###
5	2	6	0	0	0	514.80	55.00	63.70	10.25	100	Gospel/Formulary
5	2	6	0	0	1	585.24	55.00	32.30	10.25	100	Variation
5	2	6	0	0	2	623.88	54.88	22.04	10.25	100	etyma
4	2	6	0	1	0	514.800018	66.163486	37.204142	10.247634	-1	###LINE###
5	2	6	0	1	0	514.80	66.16	37.20	10.25	100	equivalent
3	2	7	0	0	0	453.480011	77.168928	51.945251	39.609240	-1	###FLOW###
4	2	7	0	0	0	453.480011	77.168928	51.945251	9.369234	-1	###LINE###
5	2	7	0	0	0	453.48	77.17	39.45	9.37	100	y=Murakami
5	2	7	0	0	1	494.62	77.17	10.80	9.37	100	has
4	2	7	0	1	0	453.480011	87.248930	43.867496	9.369234	-1	###LINE###
5	2	7	0	1	0	453.48	87.25	16.63	9.37	100	same
5	2	7	0	1	1	471.81	87.25	18.61	9.37	100	Dutch
5	2	7	0	1	2	492.11	87.25	5.24	9.37	100	&
4	2	7	0	2	0	453.480011	97.328932	47.128489	9.369234	-1	###LINE###
5	2	7	0	2	0	453.48	97.33	18.83	9.37	100	Siraya
5	2	7	0	2	1	474.00	97.33	18.24	9.37	100	forms
5	2	7	0	2	2	493.93	97.33	6.68	9.37	100	as
4	2	7	0	3	0	453.480011	107.408934	11.485771	9.369234	-1	###LINE###
5	2	7	0	3	0	453.48	107.41	11.49	9.37	100	UM
3	2	8	0	0	0	514.679993	77.168928	64.054248	39.609240	-1	###FLOW###
4	2	8	0	0	0	514.679993	77.168928	52.094855	9.369234	-1	###LINE###
5	2	8	0	0	0	514.68	77.17	35.06	9.37	100	normalized
5	2	8	0	0	1	551.54	77.17	15.23	9.37	100	form
4	2	8	0	1	0	514.679993	87.248930	64.054248	9.369234	-1	###LINE###
5	2	8	0	1	0	514.68	87.25	26.53	9.37	100	(Adelaar
5	2	8	0	1	1	542.91	87.25	17.69	9.37	100	2011)
5	2	8	0	1	2	563.87	87.25	14.86	9.37	100	SMG
4	2	8	0	2	0	514.679993	97.328932	46.663207	9.369234	-1	###LINE###
5	2	8	0	2	0	514.68	97.33	3.82	9.37	100	=
5	2	8	0	2	1	520.19	97.33	6.02	9.37	100	St
5	2	8	0	2	2	527.91	97.33	33.43	9.37	100	Matthew's
4	2	8	0	3	0	514.679993	107.408934	21.512880	9.369234	-1	###LINE###
5	2	8	0	3	0	514.68	107.41	21.51	9.37	100	Gospel
3	2	9	0	0	0	623.759995	77.168928	108.211456	39.609240	-1	###FLOW###
4	2	9	0	0	0	623.759995	77.168928	37.626960	9.369234	-1	###LINE###
5	2	9	0	0	0	623.76	77.17	12.44	9.37	100	PAn
5	2	9	0	0	1	637.90	77.17	23.49	9.37	100	=Proto-
4	2	9	0	1	0	673.919999	77.168928	53.616396	9.369234	-1	###LINE###
5	2	9	0	1	0	673.92	77.17	4.99	9.37	100	Li
5	2	9	0	1	1	680.60	77.17	3.82	9.37	100	=
5	2	9	0	1	2	686.17	77.17	4.99	9.37	100	Li
5	2	9	0	1	3	692.85	77.17	17.41	9.37	100	2010;
5	2	9	0	1	4	711.95	77.17	10.01	9.37	100	SM
5	2	9	0	1	5	723.71	77.17	3.82	9.37	100	=
4	2	9	0	2	0	623.759995	87.248930	108.211456	9.369234	-1	###LINE###
5	2	9	0	2	0	623.76	87.25	43.16	9.37	100	Austronesian,
5	2	9	0	2	1	673.92	87.25	20.58	9.37	100	Sinkan
5	2	9	0	2	2	696.24	87.25	35.74	9.37	100	Manuscript
4	2	9	0	3	0	623.759995	97.328932	31.857316	9.369234	-1	###LINE###
5	2	9	0	3	0	623.76	97.33	7.49	9.37	100	PF
5	2	9	0	3	1	632.87	97.33	3.82	9.37	100	=
5	2	9	0	3	2	638.39	97.33	17.23	9.37	100	Proto
4	2	9	0	4	0	623.759995	107.408934	31.166233	9.369234	-1	###LINE###
5	2	9	0	4	0	623.76	107.41	31.17	9.37	100	Formosan
3	2	10	0	0	0	74.760000	120.008925	206.561131	9.369234	-1	###FLOW###
4	2	10	0	0	0	74.760000	120.008925	206.561131	9.369234	-1	###LINE###
5	2	10	0	0	0	74.76	120.01	13.34	9.37	100	Key:
5	2	10	0	0	1	89.73	120.01	12.62	9.37	100	rdpl
5	2	10	0	0	2	104.04	120.01	3.82	9.37	100	=
5	2	10	0	0	3	109.56	120.01	43.84	9.37	100	reduplication;
5	2	10	0	0	4	155.04	120.01	12.41	9.37	100	LOC
5	2	10	0	0	5	169.06	120.01	3.82	9.37	100	=
5	2	10	0	0	6	174.57	120.01	26.56	9.37	100	locative;
5	2	10	0	0	7	202.83	120.01	9.46	9.37	100	AO
5	2	10	0	0	8	213.98	120.01	3.82	9.37	100	=
5	2	10	0	0	9	219.49	120.01	46.14	9.37	100	Actor-oriented
5	2	10	0	0	10	267.32	120.01	14.00	9.37	100	verb
3	2	11	0	0	0	53.159998	253.603480	4.250248	10.247634	-1	###FLOW###
4	2	11	0	0	0	53.159998	253.603480	4.250248	10.247634	-1	###LINE###
5	2	11	0	0	0	53.16	253.60	4.25	10.25	100	3
3	2	12	0	0	0	674.039978	55.003489	48.721476	10.247634	-1	###FLOW###
4	2	12	0	0	0	674.039978	55.003489	48.721476	10.247634	-1	###LINE###
5	2	12	0	0	0	674.04	55.00	20.31	10.25	100	Other
5	2	12	0	0	1	696.21	55.00	26.55	10.25	100	sources
3	2	13	0	0	0	623.759995	120.008925	37.959257	29.529237	-1	###FLOW###
4	2	13	0	0	0	623.759995	120.008925	37.959257	9.369234	-1	###LINE###
5	2	13	0	0	0	623.76	120.01	6.49	9.37	100	A:
5	2	13	0	0	1	631.95	120.01	3.82	9.37	100	=
5	2	13	0	0	2	637.46	120.01	24.26	9.37	100	Adelaar
4	2	13	0	1	0	623.759995	130.088926	36.224905	9.369234	-1	###LINE###
5	2	13	0	1	0	623.76	130.09	17.27	9.37	100	2011,
5	2	13	0	1	1	642.73	130.09	4.99	9.37	100	Li
5	2	13	0	1	2	649.41	130.09	3.82	9.37	100	=
5	2	13	0	1	3	654.92	130.09	5.06	9.37	100	Li
4	2	13	0	2	0	623.759995	140.168928	34.370587	9.369234	-1	###LINE###
5	2	13	0	2	0	623.76	140.17	17.27	9.37	100	2009,
5	2	13	0	2	1	642.73	140.17	15.41	9.37	100	2010
3	2	14	0	0	0	74.879997	164.443487	28.279920	10.247634	-1	###FLOW###
4	2	14	0	0	0	74.879997	164.443487	28.279920	10.247634	-1	###LINE###
5	2	14	0	0	0	74.88	164.44	28.28	10.25	100	singding
3	2	15	0	0	0	147.240005	164.443487	24.894053	10.247634	-1	###FLOW###
4	2	15	0	0	0	147.240005	164.443487	24.894053	10.247634	-1	###LINE###
5	2	15	0	0	0	147.24	164.44	24.89	10.25	100	donder
3	2	16	0	0	0	222.480011	164.443487	24.894053	10.247634	-1	###FLOW###
4	2	16	0	0	0	222.480011	164.443487	24.894053	10.247634	-1	###LINE###
5	2	16	0	0	0	222.48	164.44	24.89	10.25	100	donder
3	2	17	0	0	0	288.599991	164.443487	28.279920	10.247634	-1	###FLOW###
4	2	17	0	0	0	288.599991	164.443487	28.279920	10.247634	-1	###LINE###
5	2	17	0	0	0	288.60	164.44	28.28	10.25	100	singding
3	2	18	0	0	0	370.559990	164.443487	27.645939	10.247634	-1	###FLOW###
4	2	18	0	0	0	370.559990	164.443487	27.645939	10.247634	-1	###LINE###
5	2	18	0	0	0	370.56	164.44	27.65	10.25	100	thunder
3	2	19	0	0	0	453.599991	164.443487	3.796664	10.247634	-1	###FLOW###
4	2	19	0	0	0	453.599991	164.443487	3.796664	10.247634	-1	###LINE###
5	2	19	0	0	0	453.60	164.44	3.80	10.25	100	y
3	2	20	0	0	0	514.800018	164.443487	32.925308	10.247634	-1	###FLOW###
4	2	20	0	0	0	514.800018	164.443487	32.925308	10.247634	-1	###LINE###
5	2	20	0	0	0	514.80	164.44	32.93	10.25	100	rŭngdŭng
3	2	21	0	0	0	585.240005	164.443487	8.644243	10.247634	-1	###FLOW###
4	2	21	0	0	0	585.240005	164.443487	8.644243	10.247634	-1	###LINE###
5	2	21	0	0	0	585.24	164.44	8.64	10.25	100	s-r
3	2	22	0	0	0	74.879997	186.763483	18.594016	10.247634	-1	###FLOW###
4	2	22	0	0	0	74.879997	186.763483	18.594016	10.247634	-1	###LINE###
5	2	22	0	0	0	74.88	186.76	18.59	10.25	100	giltag
3	2	23	0	0	0	147.240005	186.763483	38.023736	10.247634	-1	###FLOW###
4	2	23	0	0	0	147.240005	186.763483	38.023736	10.247634	-1	###LINE###
5	2	23	0	0	0	147.24	186.76	38.02	10.25	100	donderslag
3	2	24	0	0	0	222.480011	186.763483	38.023736	10.247634	-1	###FLOW###
4	2	24	0	0	0	222.480011	186.763483	38.023736	10.247634	-1	###LINE###
5	2	24	0	0	0	222.48	186.76	38.02	10.25	100	donderslag
3	2	25	0	0	0	288.599991	186.763483	18.594016	10.247634	-1	###FLOW###
4	2	25	0	0	0	288.599991	186.763483	18.594016	10.247634	-1	###LINE###
5	2	25	0	0	0	288.60	186.76	18.59	10.25	100	giltag
3	2	26	0	0	0	370.559990	186.763483	41.242822	10.247634	-1	###FLOW###
4	2	26	0	0	0	370.559990	186.763483	41.242822	10.247634	-1	###LINE###
5	2	26	0	0	0	370.56	186.76	41.24	10.25	100	thunderbolt
