action,file,parent_id,element_id,translations,start,end
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_17_W2,kkvNr_hunting1_Muu_S_17_W2M5,eng:hit,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_23_W5,kkvNr_hunting1_Muu_S_23_W5M3,eng:trap; zho:陷阱,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_23_W9,kkvNr_hunting1_Muu_S_23_W9M3,eng:trap; zho:陷阱,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_31_W3,kkvNr_hunting1_Muu_S_31_W3M3,eng:1SG.NOM; zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_33_W2,kkvNr_hunting1_Muu_S_33_W2M3,eng:trap; zho:陷阱,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_44_W3,kkvNr_hunting1_Muu_S_44_W3M2,eng:become; zho:變,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_44_W3,kkvNr_hunting1_Muu_S_44_W3M3,eng:out; zho:外面,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_44_W9,kkvNr_hunting1_Muu_S_44_W9M2,eng:fear; zho:怕,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_44_W9,kkvNr_hunting1_Muu_S_44_W9M3,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_47_W0,kkvNr_hunting1_Muu_S_47_W0M3,eng:die; zho:死,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_47_W0,kkvNr_hunting1_Muu_S_47_W0M4,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_51_W4,kkvNr_hunting1_Muu_S_51_W4M3,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_51_W4,kkvNr_hunting1_Muu_S_51_W4M4,eng:1SG.GEN; zho:1SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_51_W8,kkvNr_hunting1_Muu_S_51_W8M3,eng:carry; zho:背,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_52_W7,kkvNr_hunting1_Muu_S_52_W7M2,eng:1SG.GEN; zho:1SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_52_W8,kkvNr_hunting1_Muu_S_52_W8M3,eng:see,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_56_W2,kkvNr_hunting1_Muu_S_56_W2M4,zho:1SG.主焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,kkvNr_hunting1_Muu_S_60_W2,kkvNr_hunting1_Muu_S_60_W2M2,eng:die; zho:死,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_life_Kuatu.xml,kkvNr_life_Kuatu_S_14_W10,kkvNr_life_Kuatu_S_14_W10M2,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_5_W4,kkvNr_millet_Muu_S_5_W4M3,eng:Chinese; zho:外省人,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_10_W13,kkvNr_millet_Muu_S_10_W13M2,eng:COS; zho:COS,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_11_W6,kkvNr_millet_Muu_S_11_W6M2,eng:name; zho:名字,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_11_W6,kkvNr_millet_Muu_S_11_W6M3,eng:PF; zho:受焦,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_32_W3,kkvNr_millet_Muu_S_32_W3M3,eng:tell; zho:告知,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_36_W8,kkvNr_millet_Muu_S_36_W8M3,eng:hang; zho:懸掛,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_37_W5,kkvNr_millet_Muu_S_37_W5M3,eng:hang; zho:掛,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_42_W8,kkvNr_millet_Muu_S_42_W8M3,eng:tell; zho:告訴,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_43_W5,kkvNr_millet_Muu_S_43_W5M3,eng:tell; zho:告知,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_45_W0,kkvNr_millet_Muu_S_45_W0M3,eng:hang; zho:懸掛,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_63_W3,kkvNr_millet_Muu_S_63_W3M4,eng:2PL.GEN; zho:2PL.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_67_W4,kkvNr_millet_Muu_S_67_W4M2,eng:know; zho:認識,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_67_W4,kkvNr_millet_Muu_S_67_W4M3,eng:REL; zho:關係詞,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_69_W0,kkvNr_millet_Muu_S_69_W0M3,eng:hear; zho:聽到,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_72_W3,kkvNr_millet_Muu_S_72_W3M2,eng:deal.with; zho:處置,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,kkvNr_millet_Muu_S_90_W5,kkvNr_millet_Muu_S_90_W5M2,eng:REL; zho:關係詞,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_0_W3,kkvNr_sowing_Paicu_S_0_W3M3,eng:rake; zho:耙梳,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_1_W4,kkvNr_sowing_Paicu_S_1_W4M3,eng:hoe; zho:用鋤除,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_6_W2,kkvNr_sowing_Paicu_S_6_W2M2,eng:burn; zho:燒,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_12_W1,kkvNr_sowing_Paicu_S_12_W1M3,eng:rake; zho:耙梳,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_14_W1,kkvNr_sowing_Paicu_S_14_W1M2,eng:rake; zho:耙梳,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_14_W1,kkvNr_sowing_Paicu_S_14_W1M3,eng:PFV; zho:完成,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_14_W1,kkvNr_sowing_Paicu_S_14_W1M4,eng:1SG.NOM; zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_16_W2,kkvNr_sowing_Paicu_S_16_W2M4,eng:eat; zho:吃,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_16_W2,kkvNr_sowing_Paicu_S_16_W2M5,eng:1SG.NOM; zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_18_W3,kkvNr_sowing_Paicu_S_18_W3M2,eng:PST; zho:過去,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_18_W3,kkvNr_sowing_Paicu_S_18_W3M3,eng:1SG.NOM; zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_19_W1,kkvNr_sowing_Paicu_S_19_W1M3,eng:hoe; zho:砍伐,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_21_W6,kkvNr_sowing_Paicu_S_21_W6M3,eng:burn; zho:燒,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_22_W2,kkvNr_sowing_Paicu_S_22_W2M3,eng:burn; zho:燒,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_22_W4,kkvNr_sowing_Paicu_S_22_W4M2,eng:PST; zho:過去,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_25_W3,kkvNr_sowing_Paicu_S_25_W3M2,eng:PST; zho:過去,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_26_W5,kkvNr_sowing_Paicu_S_26_W5M3,eng:rake; zho:耙梳,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_27_W3,kkvNr_sowing_Paicu_S_27_W3M3,zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_28_W2,kkvNr_sowing_Paicu_S_28_W2M3,eng:eat; zho:吃,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_29_W0,kkvNr_sowing_Paicu_S_29_W0M4,eng:eat; zho:吃,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_29_W0,kkvNr_sowing_Paicu_S_29_W0M5,eng:1SG.NOM; zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_40_W5,kkvNr_sowing_Paicu_S_40_W5M3,eng:rake; zho:耙梳,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_40_W6,kkvNr_sowing_Paicu_S_40_W6M3,eng:rake; zho:耙梳,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_41_W2,kkvNr_sowing_Paicu_S_41_W2M3,eng:rake,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_42_W2,kkvNr_sowing_Paicu_S_42_W2M2,eng:walk; zho:走,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_42_W2,kkvNr_sowing_Paicu_S_42_W2M3,eng:PST; zho:過去,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_sowing_Paicu.xml,kkvNr_sowing_Paicu_S_42_W2,kkvNr_sowing_Paicu_S_42_W2M4,eng:1SG.NOM; zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_the man from china_Pani.xml,kkvNr_the man from china_Pani_S_14_W3,kkvNr_the man from china_Pani_S_14_W3M2,zho:1SG.主格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_the man from china_Pani.xml,kkvNr_the man from china_Pani_S_24_W3,kkvNr_the man from china_Pani_S_24_W3M3,eng:first; zho:首先,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_the man from china_Pani.xml,kkvNr_the man from china_Pani_S_25_W0,kkvNr_the man from china_Pani_S_25_W0M3,zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_the man from china_Pani.xml,kkvNr_the man from china_Pani_S_26_W5,kkvNr_the man from china_Pani_S_26_W5M4,eng:Aschool; zho:A學校,,
remove_empty_morpheme,XML/Stories/Kanakanavu/Kanakanavu_kkvNr_the man from china_Pani.xml,kkvNr_the man from china_Pani_S_38_W5,kkvNr_the man from china_Pani_S_38_W5M2,zho:3SG.屬格,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KacCon-Teaching Weaving_abas_ipay.xml,KacCon-Teaching Weaving_abas_ipay_S_27_W1,KacCon-Teaching Weaving_abas_ipay_S_27_W1M2,eng:CAU; zho:使役,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KacCon-Teaching Weaving_abas_ipay.xml,KacCon-Teaching Weaving_abas_ipay_S_27_W1,KacCon-Teaching Weaving_abas_ipay_S_27_W1M3,eng:see; zho:看,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KacCon-Teaching Weaving_abas_ipay.xml,KacCon-Teaching Weaving_abas_ipay_S_27_W1,KacCon-Teaching Weaving_abas_ipay_S_27_W1M4,eng:NMZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KacCon-Teaching Weaving_abas_ipay.xml,KacCon-Teaching Weaving_abas_ipay_S_27_W3,KacCon-Teaching Weaving_abas_ipay_S_27_W3M2,eng:REL; zho:關係詞,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavCon-earthquake_abas_haciang.xml,KavCon-earthquake_abas_haciang_S_22_W1,KavCon-earthquake_abas_haciang_S_22_W1M2,eng:nine,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavCon-earthquake_abas_haciang.xml,KavCon-earthquake_abas_haciang_S_123_W6,KavCon-earthquake_abas_haciang_S_123_W6M2,eng:nine,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavCon-earthquake_abas_haciang.xml,KavCon-earthquake_abas_haciang_S_128_W3,KavCon-earthquake_abas_haciang_S_128_W3M2,eng:nine,,
remove_invalid_audio_alignment,XML/Stories/Kavalan/Kavalan_KavCon-earthquake_abas_haciang.xml,KavCon-earthquake_abas_haciang_S_101,KavCon-earthquake_abas_haciang_S101.mp3,,351.42,351.4
remove_invalid_audio_alignment,XML/Stories/Kavalan/Kavalan_KavCon-home_buya_imuy.xml,KavCon-home_buya_imuy_S_77,KavCon-home_buya_imuy_S77.mp3,,304.49,304.45
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S_36_W5,KavCon-relatives_buya_ngengi_S_36_W5M2,eng:in,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S_36_W5,KavCon-relatives_buya_ngengi_S_36_W5M3,eng:law,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S_58_W4,KavCon-relatives_buya_ngengi_S_58_W4M2,eng:three,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S_59_W0,KavCon-relatives_buya_ngengi_S_59_W0M2,eng:three,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S_60_W1,KavCon-relatives_buya_ngengi_S_60_W1M2,eng:three,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavCon-relatives_buya_ngengi.xml,KavCon-relatives_buya_ngengi_S_302_W2,KavCon-relatives_buya_ngengi_S_302_W2M3,zho:完成,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-ancestor_buya.xml,KavNr-ancestor_buya_S_11_W3,KavNr-ancestor_buya_S_11_W3M3,zho:死,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-ancestor_buya.xml,KavNr-ancestor_buya_S_11_W3,KavNr-ancestor_buya_S_11_W3M4,zho:關係詞,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-ancestor_buya.xml,KavNr-ancestor_buya_S_43_W1,KavNr-ancestor_buya_S_43_W1M2,eng:PFV; zho:完成,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-ancestor_buya.xml,KavNr-ancestor_buya_S_43_W3,KavNr-ancestor_buya_S_43_W3M2,eng:LF; zho:處焦,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-ancestor_buya.xml,KavNr-ancestor_buya_S_43_W3,KavNr-ancestor_buya_S_43_W3M3,eng:3PL.GEN; zho:3PL.屬格,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-frog_abas.xml,KavNr-frog_abas_S_18_W4,KavNr-frog_abas_S_18_W4M2,eng:window; zho:窗戶,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-frog_abas.xml,KavNr-frog_abas_S_18_W4,KavNr-frog_abas_S_18_W4M3,eng:LOC; zho:處格,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-frog_abas.xml,KavNr-frog_abas_S_18_W4,KavNr-frog_abas_S_18_W4M4,eng:3SG.GEN; zho:33SG.屬格,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-frog_abas.xml,KavNr-frog_abas_S_62_W7,KavNr-frog_abas_S_62_W7M2,eng:swim; zho:游泳,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-frog_banday.xml,KavNr-frog_banday_S_41_W2,KavNr-frog_banday_S_41_W2M2,zho:坐,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-frog_imuy2.xml,KavNr-frog_imuy2_S_16_W13,KavNr-frog_imuy2_S_16_W13M3,zho:看,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-frog_imuy_longversion.xml,KavNr-frog_imuy_longversion_S_39_W3,KavNr-frog_imuy_longversion_S_39_W3M3,zho:看,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-pear_Haciang.xml,KavNr-pear_Haciang_S_26_W4,KavNr-pear_Haciang_S_26_W4M2,eng:human),,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-pear_buya.xml,KavNr-pear_buya_S_41_W0,KavNr-pear_buya_S_41_W0M2,eng:basket; zho:籃,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-pear_buya.xml,KavNr-pear_buya_S_41_W0,KavNr-pear_buya_S_41_W0M3,eng:LOC; zho:處格,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-pear_buya.xml,KavNr-pear_buya_S_41_W2,KavNr-pear_buya_S_41_W2M2,eng:1SG.GEN; zho:1SG.屬格,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-pear_buya.xml,KavNr-pear_buya_S_41_W6,KavNr-pear_buya_S_41_W6M2,eng:PFV; zho:完成,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-pear_buya.xml,KavNr-pear_buya_S_41_W7,KavNr-pear_buya_S_41_W7M3,eng:RED; zho:重疊,,
remove_empty_morpheme,XML/Stories/Kavalan/Kavalan_KavNr-pear_buya.xml,KavNr-pear_buya_S_41_W7,KavNr-pear_buya_S_41_W7M4,eng:slack.jawed; zho:張嘴發呆,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-becenge_tagas.xml,RukaiNr-becenge_tagas_S_11_W30,RukaiNr-becenge_tagas_S_11_W30M3,zho:比賽,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-childhood_balenge.xml,RukaiNr-childhood_balenge_S_1_W6,RukaiNr-childhood_balenge_S_1_W6M4,zho:第一人稱單數.附著屬格,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-childhood_balenge.xml,RukaiNr-childhood_balenge_S_1_W6,RukaiNr-childhood_balenge_S_1_W6M6,eng:1S.BG,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-childhood_balenge.xml,RukaiNr-childhood_balenge_S_4_W11,RukaiNr-childhood_balenge_S_4_W11M3,eng:follow; zho:跟,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-childhood_balenge.xml,RukaiNr-childhood_balenge_S_21_W3,RukaiNr-childhood_balenge_S_21_W3M3,eng:cook; zho:煮,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Bajiaying.xml,RukaiNr-frog_Bajiaying_S_4_W1,RukaiNr-frog_Bajiaying_S_4_W1M2,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Bajiaying.xml,RukaiNr-frog_Bajiaying_S_9_W5,RukaiNr-frog_Bajiaying_S_9_W5M3,eng:3S.BG,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Bajiaying.xml,RukaiNr-frog_Bajiaying_S_48_W0,RukaiNr-frog_Bajiaying_S_48_W0M2,eng:RED; zho:重疊,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Bajiaying.xml,RukaiNr-frog_Bajiaying_S_48_W0,RukaiNr-frog_Bajiaying_S_48_W0M3,eng:search; zho:尋找,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Bajiaying.xml,RukaiNr-frog_Bajiaying_S_51_W0,RukaiNr-frog_Bajiaying_S_51_W0M2,eng:RLS; zho:實現,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Bajiaying.xml,RukaiNr-frog_Bajiaying_S_51_W0,RukaiNr-frog_Bajiaying_S_51_W0M3,eng:move; zho:移動,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Bajiaying.xml,RukaiNr-frog_Bajiaying_S_58_W1,RukaiNr-frog_Bajiaying_S_58_W1M4,eng:move; zho:動,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Bajiaying.xml,RukaiNr-frog_Bajiaying_S_58_W1,RukaiNr-frog_Bajiaying_S_58_W1M5,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Baqingyi.xml,RukaiNr-frog_Baqingyi_S_6_W3,RukaiNr-frog_Baqingyi_S_6_W3M2,eng:str; zho:勒住,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Baqingyi.xml,RukaiNr-frog_Baqingyi_S_6_W3,RukaiNr-frog_Baqingyi_S_6_W3M3,eng:angle,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Baqingyi.xml,RukaiNr-frog_Baqingyi_S_36_W3,RukaiNr-frog_Baqingyi_S_36_W3M5,eng:<RED>happy; zho:<重疊>開心,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Baqingyi.xml,RukaiNr-frog_Baqingyi_S_36_W3,RukaiNr-frog_Baqingyi_S_36_W3M6,eng:PFV; zho:完成貌,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Kainguane.xml,RukaiNr-frog_Kainguane_S_1_W1,RukaiNr-frog_Kainguane_S_1_W1M2,eng:RLS; zho:實現,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Kainguane.xml,RukaiNr-frog_Kainguane_S_1_W1,RukaiNr-frog_Kainguane_S_1_W1M3,eng:this; zho:這個,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Legeai.xml,RukaiNr-frog_Legeai_S_30_W8,RukaiNr-frog_Legeai_S_30_W8M2,eng:horn; zho:角,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Legeai.xml,RukaiNr-frog_Legeai_S_30_W8,RukaiNr-frog_Legeai_S_30_W8M3,eng:NMLZ; zho:名物化,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Legeai.xml,RukaiNr-frog_Legeai_S_39_W6,RukaiNr-frog_Legeai_S_39_W6M2,eng:be; zho:是,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Legeai.xml,RukaiNr-frog_Legeai_S_48_W1,RukaiNr-frog_Legeai_S_48_W1M2,eng:NEG; zho:否定,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Legeai.xml,RukaiNr-frog_Legeai_S_51_W7,RukaiNr-frog_Legeai_S_51_W7M4,eng:escape; zho:脫險,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Tuku.xml,RukaiNr-frog_Tuku_S_17_W0,RukaiNr-frog_Tuku_S_17_W0M2,eng:ki; zho:PASS,,
remove_empty_morpheme,XML/Stories/Rukai/Rukai_RukaiNr-frog_Tuku.xml,RukaiNr-frog_Tuku_S_17_W0,RukaiNr-frog_Tuku_S_17_W0M3,eng:a; zho:RLS,,
