file,subcorpus,language,S_id,W_id,W_form,nonempty_form_M,gloss_tier_counts,auto_repaired,reason
Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,Stories,Kanakanavu,kkvNr-frogstory_angai_S_45,kkvNr-frogstory_angai_S_45_W16,takarura,1,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,Stories,Kanakanavu,kkvNr-frogstory_angai_S_50,kkvNr-frogstory_angai_S_50_W10,na,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,Stories,Kanakanavu,kkvNr-frogstory_angai_S_58,kkvNr-frogstory_angai_S_58_W8,sua,1,eng=3;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,Stories,Kanakanavu,kkvNr-frogstory_angai_S_62,kkvNr-frogstory_angai_S_62_W1,nguain,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,Stories,Kanakanavu,kkvNr-frogstory_angai_S_62,kkvNr-frogstory_angai_S_62_W16,ni-pa-pa-cʉvʉra=kee,5,eng=6;zho=6,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,Stories,Kanakanavu,kkvNr-frogstory_angai_S_67,kkvNr-frogstory_angai_S_67_W17,na,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,Stories,Kanakanavu,kkvNr-frogstory_angai_S_72,kkvNr-frogstory_angai_S_72_W2,cʉpʉng-in,2,eng=2;zho=2,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,Stories,Kanakanavu,kkvNr-frogstory_angai_S_73,kkvNr-frogstory_angai_S_73_W1,sua,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-frogstory_angai.xml,Stories,Kanakanavu,kkvNr-frogstory_angai_S_73,kkvNr-frogstory_angai_S_73_W12,ʉncoo,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_3,kkvNr-puratu_Muu_S_3_W5,kan,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_8,kkvNr-puratu_Muu_S_8_W5,<um>ak-aka=kitana,4,eng=5;zho=5,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_13,kkvNr-puratu_Muu_S_13_W1,m-o-tʉ-tʉnaa,4,eng=5;zho=5,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_19,kkvNr-puratu_Muu_S_19_W5,ra-'u'ua-ra-ra,4,eng=5;zho=5,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_20,kkvNr-puratu_Muu_S_20_W6,ra-'u'uara-ra,3,eng=5;zho=5,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_24,kkvNr-puratu_Muu_S_24_W16,maningcau,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_49,kkvNr-puratu_Muu_S_49_W0,m-ocan=cu,3,eng=3;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_53,kkvNr-puratu_Muu_S_53_W10,nUtUU=cu,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_82,kkvNr-puratu_Muu_S_82_W11,sii,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_85,kkvNr-puratu_Muu_S_85_W1,maa,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_85,kkvNr-puratu_Muu_S_85_W3,cau,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_103,kkvNr-puratu_Muu_S_103_W4,mamanUng-a=kita,3,eng=3;zho=3,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_123,kkvNr-puratu_Muu_S_123_W4,sholin,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-puratu_Muu.xml,Stories,Kanakanavu,kkvNr-puratu_Muu_S_127,kkvNr-puratu_Muu_S_127_W6,nia,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_1,kkvNr-story_pani_S_1_W2,t<in>iman-a=maku,4,eng=4;zho=4,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_5,kkvNr-story_pani_S_5_W11,'esi,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_21,kkvNr-story_pani_S_21_W4,upeni,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_24,kkvNr-story_pani_S_24_W0,c<um>acʉ'ʉra,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_31,kkvNr-story_pani_S_31_W2,t<in>imana,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_40,kkvNr-story_pani_S_40_W4,nimon,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_53,kkvNr-story_pani_S_53_W13,canumu,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_58,kkvNr-story_pani_S_58_W4,mamanʉng,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_66,kkvNr-story_pani_S_66_W3,masiraru,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr-story_pani.xml,Stories,Kanakanavu,kkvNr-story_pani_S_66,kkvNr-story_pani_S_66_W5,noo,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_domestic_troubles_Muu.xml,Stories,Kanakanavu,kkvNr_domestic_troubles_Muu_S_23,kkvNr_domestic_troubles_Muu_S_23_W0,ni-merivina'ʉ=cu=kamu,4,eng=4;zho=4,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_domestic_troubles_Muu.xml,Stories,Kanakanavu,kkvNr_domestic_troubles_Muu_S_23,kkvNr_domestic_troubles_Muu_S_23_W5,umʉkʉ-ʉn=cu=kamu,4,eng=4;zho=4,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_domestic_troubles_Muu.xml,Stories,Kanakanavu,kkvNr_domestic_troubles_Muu_S_32,kkvNr_domestic_troubles_Muu_S_32_W5,'esi-cu,2,eng=2;zho=2,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_domestic_troubles_Muu.xml,Stories,Kanakanavu,kkvNr_domestic_troubles_Muu_S_44,kkvNr_domestic_troubles_Muu_S_44_W4,'una=ku=in,3,eng=3;zho=3,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_domestic_troubles_Muu.xml,Stories,Kanakanavu,kkvNr_domestic_troubles_Muu_S_86,kkvNr_domestic_troubles_Muu_S_86_W5,=kamu,1,eng=1;zho=1,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_family_Paicu.xml,Stories,Kanakanavu,kkvNr_family_Paicu_S_14,kkvNr_family_Paicu_S_14_W3,um-ara=ci=kim,4,eng=4;zho=4,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_3,kkvNr_farming_Muu_S_3_W2,kia,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_4,kkvNr_farming_Muu_S_4_W1,t<um>a-takʉ-takʉ=ci,5,eng=4;zho=4,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_5,kkvNr_farming_Muu_S_5_W3,mosa,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_8,kkvNr_farming_Muu_S_8_W5,u-rucin=cu,3,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_16,kkvNr_farming_Muu_S_16_W10,mamanu=in,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_18,kkvNr_farming_Muu_S_18_W2,mamarurang,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_20,kkvNr_farming_Muu_S_20_W5,k<um>akare,2,eng=2;zho=2,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_22,kkvNr_farming_Muu_S_22_W2,k<um>akare,2,eng=2;zho=2,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_25,kkvNr_farming_Muu_S_25_W7,p-ari-pusiam-ʉn,4,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_farming_Muu.xml,Stories,Kanakanavu,kkvNr_farming_Muu_S_35,kkvNr_farming_Muu_S_35_W1,macuru,1,eng=3;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,Stories,Kanakanavu,kkvNr_fishing_Pani_S_3,kkvNr_fishing_Pani_S_3_W4,ifweto,1,eng=1;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,Stories,Kanakanavu,kkvNr_fishing_Pani_S_12,kkvNr_fishing_Pani_S_12_W4,kusai,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,Stories,Kanakanavu,kkvNr_fishing_Pani_S_13,kkvNr_fishing_Pani_S_13_W0,ma-kaasua,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,Stories,Kanakanavu,kkvNr_fishing_Pani_S_35,kkvNr_fishing_Pani_S_35_W4,curoon,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,Stories,Kanakanavu,kkvNr_fishing_Pani_S_39,kkvNr_fishing_Pani_S_39_W8,singsingi-in=pa,3,eng=3;zho=3,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_fishing_Pani.xml,Stories,Kanakanavu,kkvNr_fishing_Pani_S_41,kkvNr_fishing_Pani_S_41_W10,ka-cangcangar-a=mia,4,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_0,kkvNr_frog_Uva_S_0_W11,tamtitu=in,2,eng=2;zho=2,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_8,kkvNr_frog_Uva_S_8_W8,ta'an-in,2,eng=2;zho=2,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_45,kkvNr_frog_Uva_S_45_W2,'una,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_50,kkvNr_frog_Uva_S_50_W5,'ʉnʉ'ʉnai,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_51,kkvNr_frog_Uva_S_51_W1,itarʉ-n,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_55,kkvNr_frog_Uva_S_55_W0,matapari'i,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_55,kkvNr_frog_Uva_S_55_W2,'ʉnʉ'ʉnai,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_58,kkvNr_frog_Uva_S_58_W10,vanvaniri,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_60,kkvNr_frog_Uva_S_60_W0,matapari'i,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_69,kkvNr_frog_Uva_S_69_W1,te-kiri-kirim-in=kee,5,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_70,kkvNr_frog_Uva_S_70_W12,ara-papining-a=cu,4,eng=4;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_75,kkvNr_frog_Uva_S_75_W2,cucur-ova,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_75,kkvNr_frog_Uva_S_75_W5,t<en>ikirim,2,eng=2;zho=2,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_77,kkvNr_frog_Uva_S_77_W0,kecancancan,1,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_77,kkvNr_frog_Uva_S_77_W10,nimʉtʉa,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_79,kkvNr_frog_Uva_S_79_W1,moca=cu=kita,3,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_80,kkvNr_frog_Uva_S_80_W0,makahua,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_frog_Uva.xml,Stories,Kanakanavu,kkvNr_frog_Uva_S_80,kkvNr_frog_Uva_S_80_W3,sosomanpe,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_1,kkvNr_hunting1_Muu_S_1_W7,Ka'angiana,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_7,kkvNr_hunting1_Muu_S_7_W3,t<in>puru,2,eng=2;zho=2,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_9,kkvNr_hunting1_Muu_S_9_W0,ara-takarʉ=ku,3,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_17,kkvNr_hunting1_Muu_S_17_W2,t<um>a-tuku-tuku,4,eng=5;zho=4,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_23,kkvNr_hunting1_Muu_S_23_W5,r<um>aringe,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_23,kkvNr_hunting1_Muu_S_23_W9,r<um>aringe,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_28,kkvNr_hunting1_Muu_S_28_W3,p-ati-uru-un,4,eng=4;zho=4,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_31,kkvNr_hunting1_Muu_S_31_W3,pue'i=cu,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_33,kkvNr_hunting1_Muu_S_33_W2,r<um>aringee,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_42,kkvNr_hunting1_Muu_S_42_W0,nenen,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_44,kkvNr_hunting1_Muu_S_44_W3,ia,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_44,kkvNr_hunting1_Muu_S_44_W9,ia,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_47,kkvNr_hunting1_Muu_S_47_W0,macai=cu,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_51,kkvNr_hunting1_Muu_S_51_W4,vʉn=maku,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_51,kkvNr_hunting1_Muu_S_51_W8,ni-ma'un,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_52,kkvNr_hunting1_Muu_S_52_W7,ʉra,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_52,kkvNr_hunting1_Muu_S_52_W8,ringee=maku,2,eng=2;zho=1,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_56,kkvNr_hunting1_Muu_S_56_W2,pata-cʉkʉ-cʉkʉ-ʉn=ku,5,eng=5;zho=4,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_57,kkvNr_hunting1_Muu_S_57_W3,moon,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting1_Muu.xml,Stories,Kanakanavu,kkvNr_hunting1_Muu_S_60,kkvNr_hunting1_Muu_S_60_W2,macai,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting_taboos_Angai.xml,Stories,Kanakanavu,kkvNr_hunting_taboos_Angai_S_2,kkvNr_hunting_taboos_Angai_S_2_W1,mamanʉng=in,2,eng=2;zho=2,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_hunting_taboos_Angai.xml,Stories,Kanakanavu,kkvNr_hunting_taboos_Angai_S_2,kkvNr_hunting_taboos_Angai_S_2_W4,mamanʉng=in,2,eng=2;zho=2,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_life_Kuatu.xml,Stories,Kanakanavu,kkvNr_life_Kuatu_S_14,kkvNr_life_Kuatu_S_14_W10,manu,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_5,kkvNr_millet_Muu_S_5_W4,kisa-ataurho,2,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_10,kkvNr_millet_Muu_S_10_W13,kaisisi,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_11,kkvNr_millet_Muu_S_11_W6,pa,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_19,kkvNr_millet_Muu_S_19_W3,ni-mari-vina'ʉ=cu=kamu,5,eng=5;zho=5,yes,auto-repaired
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_32,kkvNr_millet_Muu_S_32_W3,t<um>uturu,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_36,kkvNr_millet_Muu_S_36_W3,misee,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_36,kkvNr_millet_Muu_S_36_W8,t<um>atin,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_37,kkvNr_millet_Muu_S_37_W5,t<um>atin,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_42,kkvNr_millet_Muu_S_42_W8,t<um>atuturu,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_43,kkvNr_millet_Muu_S_43_W5,t<um>at,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_45,kkvNr_millet_Muu_S_45_W0,t<um>atin,2,eng=3;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_63,kkvNr_millet_Muu_S_63_W3,p-ati-ara-'aranga=mu,5,eng=4;zho=4,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_67,kkvNr_millet_Muu_S_67_W4,taniarʉ,1,eng=3;zho=3,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_69,kkvNr_millet_Muu_S_69_W0,t<um>ana,2,eng=2;zho=3,no,infix (angle-bracket form)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_72,kkvNr_millet_Muu_S_72_W3,'apakasiin,1,eng=2;zho=2,no,gloss count != form count (genuine mismatch)
Stories/Kanakanavu/Kanakanavu_kkvNr_millet_Muu.xml,Stories,Kanakanavu,kkvNr_millet_Muu_S_76,kkvNr_millet_Muu_S_76_W5,'una=in,2,eng=2;zho=2,yes,auto-repaired
