xml_file,audio_file,words_per_sec,chars_per_sec
Final_XML/Grammar/Seediq/Seediq.xml,Seediq_A4-4-8.mp3,1.88,8.84
Final_XML/Grammar/Seediq/Seediq.xml,Seediq_A4-5-6.mp3,2.27,10.3
Final_XML/Grammar/Seediq/Seediq.xml,Seediq_13-16-1.mp3,1.95,9.47
Final_XML/Grammar/Seediq/Seediq.xml,Seediq_5-10-2.mp3,2.0,9.55
Final_XML/Grammar/Seediq/Seediq.xml,Seediq_14-5-2.mp3,2.33,11.18
Final_XML/Grammar/Seediq/Seediq.xml,Seediq_14-7-3.mp3,1.92,9.14
Final_XML/Grammar/Seediq/Seediq.xml,Seediq_14-11-1.mp3,2.35,10.33
Final_XML/Grammar/Sakizaya/Sakizaya.xml,Sakizaya_A2-8-43.mp3,0.4,2.88
Final_XML/Grammar/Sakizaya/Sakizaya.xml,Sakizaya_A3-8-1.mp3,0.09,0.64
Final_XML/Grammar/Kanakanavu/Kanakanavu.xml,Kanakanavu_11-14-2.wav,2.91,19.22
Final_XML/Grammar/Kanakanavu/Kanakanavu.xml,Kanakanavu_A1-3-1-6.wav,0.28,1.52
Final_XML/Grammar/Kanakanavu/Kanakanavu.xml,Kanakanavu_A3-4-2.wav,0.38,3.24
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S8.mp3,2.08,9.79
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S10.mp3,2.62,11.69
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S14.mp3,2.31,10.69
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S18.mp3,3.19,19.78
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S19.mp3,2.16,9.82
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S21.mp3,3.35,17.23
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S22.mp3,3.86,19.88
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S24.mp3,3.6,18.47
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S25.mp3,3.31,13.39
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S26.mp3,3.69,17.13
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S31.mp3,4.85,18.41
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S32.mp3,2.71,17.01
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S33.mp3,2.77,13.5
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S34.mp3,4.25,22.97
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S35.mp3,3.24,16.76
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S37.mp3,3.34,17.47
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S39.mp3,3.5,14.71
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S40.mp3,3.16,16.14
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S42.mp3,2.89,14.08
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S44.mp3,2.93,15.39
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S46.mp3,3.52,17.16
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S48.mp3,3.86,18.98
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S51.mp3,3.57,17.61
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S54.mp3,3.51,17.71
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S56.mp3,3.78,17.63
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S57.mp3,3.73,20.13
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S62.mp3,2.86,12.32
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S63.mp3,3.54,17.37
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S64.mp3,3.88,18.2
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S69.mp3,3.7,18.52
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S70.mp3,2.97,13.44
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S71.mp3,4.2,20.45
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S73.mp3,2.97,14.51
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S74.mp3,3.28,16.77
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S75.mp3,3.43,15.64
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S77.mp3,4.45,23.15
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S78.mp3,3.54,17.89
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S79.mp3,3.11,15.35
Final_XML/Stories/Seediq/Seediq_sdqNr-pear-dakis 2020s.xml,sdqNr-pear-dakis 2020s_S81.mp3,4.28,20.35
Final_XML/Stories/Seediq/Seediq_sdqNr-medicine_robo pihu 2020s.xml,sdqNr-medicine_robo pihu 2020s_S3.mp3,2.44,11.14
Final_XML/Stories/Seediq/Seediq_sdqNr-medicine_robo pihu 2020s.xml,sdqNr-medicine_robo pihu 2020s_S17.mp3,2.68,12.82
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S0.mp3,3.42,18.12
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S4.mp3,2.04,10.51
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S10.mp3,3.67,18.73
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S14.mp3,3.83,17.55
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S19.mp3,8.44,39.41
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S20.mp3,2.54,13.09
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S21.mp3,3.13,12.88
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S24.mp3,2.63,14.76
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S25.mp3,2.91,14.98
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S29.mp3,8.7,50.46
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S30.mp3,4.03,20.48
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S33.mp3,3.95,22.48
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S35.mp3,2.6,12.0
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S40.mp3,95.7,421.09
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S42.mp3,2.76,13.92
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S43.mp3,4.38,21.33
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S45.mp3,3.26,18.53
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S46.mp3,3.1,17.33
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog4_robo_bakan_ape 2020s.xml,sdqCon-dialog4_robo_bakan_ape 2020s_S47.mp3,4.16,17.89
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S1.mp3,2.56,13.11
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S3.mp3,2.08,10.98
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S4.mp3,2.89,14.24
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S8.mp3,3.15,15.09
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S12.mp3,3.37,18.38
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S15.mp3,3.83,20.51
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S21.mp3,2.88,12.35
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S22.mp3,2.24,12.07
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S23.mp3,3.16,17.46
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S25.mp3,3.77,17.79
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S28.mp3,2.54,11.91
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S29.mp3,2.84,14.66
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S35.mp3,2.77,17.07
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S37.mp3,4.45,18.7
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S38.mp3,3.26,17.92
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S39.mp3,2.39,12.12
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S40.mp3,2.55,12.6
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S41.mp3,3.09,17.36
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S42.mp3,2.78,15.67
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S44.mp3,3.7,19.35
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S46.mp3,3.48,17.4
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S47.mp3,2.91,15.22
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S53.mp3,2.76,12.76
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S55.mp3,3.91,18.88
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S57.mp3,2.72,14.33
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S58.mp3,3.29,18.11
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S64.mp3,2.09,10.45
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S65.mp3,3.49,17.62
Final_XML/Stories/Seediq/Seediq_sdqNr-tradition_dakis 2021s.xml,sdqNr-tradition_dakis 2021s_S67.mp3,3.83,19.91
Final_XML/Stories/Seediq/Seediq_sdqNr-frog_lubi 2020s.xml,sdqNr-frog_lubi 2020s_S5.mp3,2.31,10.26
Final_XML/Stories/Seediq/Seediq_sdqNr-frog_lubi 2020s.xml,sdqNr-frog_lubi 2020s_S6.mp3,2.27,10.14
Final_XML/Stories/Seediq/Seediq_sdqNr-frog_lubi 2020s.xml,sdqNr-frog_lubi 2020s_S15.mp3,2.65,10.9
Final_XML/Stories/Seediq/Seediq_sdqNr-frog_lubi 2020s.xml,sdqNr-frog_lubi 2020s_S39.mp3,2.49,13.23
Final_XML/Stories/Seediq/Seediq_sdqNr-sinobale_uma 2021s.xml,sdqNr-sinobale_uma 2021s_S15.mp3,2.73,14.22
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S0.mp3,9.97,47.05
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S2.mp3,5.98,27.51
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S4.mp3,5.22,31.32
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S6.mp3,6.54,28.94
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S8.mp3,5.42,24.56
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S9.mp3,5.14,24.0
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S11.mp3,4.42,22.09
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S12.mp3,6.91,31.9
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S14.mp3,5.4,25.03
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S16.mp3,4.32,18.52
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S20.mp3,3.59,21.53
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S22.mp3,7.29,39.19
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S25.mp3,4.79,25.84
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S27.mp3,4.25,23.39
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S32.mp3,7.44,42.53
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S34.mp3,4.22,19.7
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S37.mp3,9.57,47.85
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S39.mp3,5.1,25.52
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S43.mp3,3.94,19.7
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S45.mp3,3.54,17.72
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S46.mp3,10.85,50.4
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S48.mp3,3.65,20.96
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S49.mp3,3.61,19.14
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S50.mp3,25.52,121.22
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S51.mp3,2.34,10.52
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S54.mp3,3.76,18.81
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S60.mp3,5.29,25.66
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S65.mp3,12.76,70.18
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S67.mp3,5.5,28.16
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S68.mp3,3.04,15.56
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S71.mp3,4.13,21.39
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S80.mp3,3.19,18.68
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S82.mp3,5.98,25.12
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S84.mp3,3.51,18.82
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S92.mp3,3.53,23.26
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S95.mp3,2.73,24.61
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S98.mp3,3.48,26.1
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S100.mp3,30.62,183.75
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S101.mp3,3.96,24.09
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S103.mp3,3.4,20.84
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S111.mp3,5.36,25.27
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S112.mp3,4.9,23.59
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S114.mp3,6.13,39.81
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S116.mp3,5.56,32.72
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S117.mp3,3.0,16.6
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S119.mp3,3.59,22.73
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S121.mp3,6.09,32.19
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S123.mp3,8.51,51.04
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S127.mp3,5.04,29.21
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S128.mp3,5.98,29.11
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S130.mp3,6.66,44.11
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S133.mp3,4.35,23.49
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S138.mp3,3.67,17.51
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S140.mp3,2.82,18.2
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S146.mp3,5.47,27.89
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S147.mp3,3.73,22.41
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S151.mp3,5.74,25.36
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S154.mp3,4.25,21.27
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S155.mp3,7.66,44.02
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S158.mp3,6.96,43.5
Final_XML/Stories/Seediq/Seediq_sdqCon-dialog1_ciwas_tiwas 2021s.xml,sdqCon-dialog1_ciwas_tiwas 2021s_S160.mp3,2.31,10.23
