# Clip names already published on Hugging Face, keyed by the span they
# cover. A per-sentence clip is sliced out of the whole-story recording
# named by AUDIO/@url, so the span -- not the sentence id -- is what
# identifies it. Recording the mapping here pins those names for good:
# a rebuild that renumbers sentences keeps every clip whose audio is
# unchanged, and only genuinely new spans need slicing.
#
# occurrence disambiguates the 15 spans that appear twice within one
# story; it counts from 0 in document order.
#
# Provenance: the AUDIO elements of the corpus as published on main,
# which is what the Hugging Face dataset was sliced from.
story_stem	start	end	occurrence	clip
Amis_Nr-frog_cinhua	248.2	256.13	0	Amis_Nr-frog_cinhua_S47.mp3
Amis_Nr-frog_cinhua	256.13	260.94	0	Amis_Nr-frog_cinhua_S48.mp3
Amis_Nr-frog_minzhu	0.0	9.83	0	Amis_Nr-frog_minzhu_S0.mp3
Amis_Nr-frog_minzhu	9.83	17.81	0	Amis_Nr-frog_minzhu_S1.mp3
Amis_Nr-frog_minzhu	17.81	27.97	0	Amis_Nr-frog_minzhu_S2.mp3
Amis_Nr-frog_minzhu	27.97	33.96	0	Amis_Nr-frog_minzhu_S3.mp3
Amis_Nr-frog_minzhu	33.96	43.98	0	Amis_Nr-frog_minzhu_S4.mp3
Amis_Nr-frog_minzhu	43.98	49.88	0	Amis_Nr-frog_minzhu_S5.mp3
Amis_Nr-frog_minzhu	49.88	54.18	0	Amis_Nr-frog_minzhu_S6.mp3
Amis_Nr-frog_minzhu	54.18	67.88	0	Amis_Nr-frog_minzhu_S7.mp3
Amis_Nr-frog_minzhu	67.88	70.8	0	Amis_Nr-frog_minzhu_S8.mp3
Amis_Nr-frog_minzhu	70.8	78.13	0	Amis_Nr-frog_minzhu_S9.mp3
Amis_Nr-frog_minzhu	78.13	84.05	0	Amis_Nr-frog_minzhu_S10.mp3
Amis_Nr-frog_minzhu	86.97	92.31	0	Amis_Nr-frog_minzhu_S11.mp3
Amis_Nr-frog_minzhu	92.31	99.33	0	Amis_Nr-frog_minzhu_S12.mp3
Amis_Nr-frog_minzhu	99.33	104.76	0	Amis_Nr-frog_minzhu_S13.mp3
Amis_Nr-frog_minzhu	104.76	109.69	0	Amis_Nr-frog_minzhu_S14.mp3
Amis_Nr-frog_minzhu	109.69	117.58	0	Amis_Nr-frog_minzhu_S15.mp3
Amis_Nr-frog_minzhu	117.58	122.47	0	Amis_Nr-frog_minzhu_S16.mp3
Amis_Nr-frog_minzhu	122.47	133.65	0	Amis_Nr-frog_minzhu_S17.mp3
Amis_Nr-frog_minzhu	133.65	142.6	0	Amis_Nr-frog_minzhu_S18.mp3
Amis_Nr-frog_minzhu	142.6	151.39	0	Amis_Nr-frog_minzhu_S19.mp3
Amis_Nr-frog_minzhu	151.39	159.48	0	Amis_Nr-frog_minzhu_S20.mp3
Amis_Nr-frog_minzhu	159.48	161.14	0	Amis_Nr-frog_minzhu_S21.mp3
Amis_Nr-frog_minzhu	161.14	171.83	0	Amis_Nr-frog_minzhu_S22.mp3
Amis_Nr-frog_minzhu	171.83	176.65	0	Amis_Nr-frog_minzhu_S23.mp3
Amis_Nr-frog_minzhu	176.65	182.2	0	Amis_Nr-frog_minzhu_S24.mp3
Amis_Nr-frog_minzhu	182.2	187.86	0	Amis_Nr-frog_minzhu_S25.mp3
Amis_Nr-frog_minzhu	187.86	197.81	0	Amis_Nr-frog_minzhu_S26.mp3
Amis_Nr-frog_minzhu	197.81	202.15	0	Amis_Nr-frog_minzhu_S27.mp3
Amis_Nr-frog_minzhu	202.15	206.63	0	Amis_Nr-frog_minzhu_S28.mp3
Amis_Nr-frog_minzhu	206.63	210.26	0	Amis_Nr-frog_minzhu_S29.mp3
Amis_Nr-frog_minzhu	210.26	215.87	0	Amis_Nr-frog_minzhu_S30.mp3
Amis_Nr-frog_minzhu	215.87	225.51	0	Amis_Nr-frog_minzhu_S31.mp3
Amis_Nr-frog_minzhu	225.51	232.76	0	Amis_Nr-frog_minzhu_S32.mp3
Amis_Nr-frog_minzhu	232.76	235.49	0	Amis_Nr-frog_minzhu_S33.mp3
Amis_Nr-frog_minzhu	235.49	242.46	0	Amis_Nr-frog_minzhu_S34.mp3
Amis_Nr-frog_minzhu	242.46	246.33	0	Amis_Nr-frog_minzhu_S35.mp3
Amis_Nr-frog_minzhu	246.33	254.91	0	Amis_Nr-frog_minzhu_S36.mp3
Amis_Nr-frog_minzhu	254.91	260.35	0	Amis_Nr-frog_minzhu_S37.mp3
Amis_Nr-frog_minzhu	260.35	263.1	0	Amis_Nr-frog_minzhu_S38.mp3
Amis_Nr-frog_minzhu	263.1	266.47	0	Amis_Nr-frog_minzhu_S39.mp3
Amis_Nr-frog_minzhu	266.47	270.99	0	Amis_Nr-frog_minzhu_S40.mp3
Amis_Nr-frog_ofad	0.0	6.1	0	Amis_Nr-frog_ofad_S0.mp3
Amis_Nr-frog_ofad	6.1	8.21	0	Amis_Nr-frog_ofad_S1.mp3
Amis_Nr-frog_ofad	8.21	12.49	0	Amis_Nr-frog_ofad_S2.mp3
Amis_Nr-frog_ofad	12.49	15.83	0	Amis_Nr-frog_ofad_S3.mp3
Amis_Nr-frog_ofad	15.83	23.01	0	Amis_Nr-frog_ofad_S4.mp3
Amis_Nr-frog_ofad	23.01	26.19	0	Amis_Nr-frog_ofad_S5.mp3
Amis_Nr-frog_ofad	26.19	30.96	0	Amis_Nr-frog_ofad_S6.mp3
Amis_Nr-frog_ofad	30.96	35.97	0	Amis_Nr-frog_ofad_S7.mp3
Amis_Nr-frog_ofad	35.97	42.43	0	Amis_Nr-frog_ofad_S8.mp3
Amis_Nr-frog_ofad	42.43	43.68	0	Amis_Nr-frog_ofad_S9.mp3
Amis_Nr-frog_ofad	43.68	50.03	0	Amis_Nr-frog_ofad_S10.mp3
Amis_Nr-frog_ofad	50.03	53.96	0	Amis_Nr-frog_ofad_S11.mp3
Amis_Nr-frog_ofad	53.96	57.41	0	Amis_Nr-frog_ofad_S12.mp3
Amis_Nr-frog_ofad	57.41	62.13	0	Amis_Nr-frog_ofad_S13.mp3
Amis_Nr-frog_ofad	62.13	71.01	0	Amis_Nr-frog_ofad_S14.mp3
Amis_Nr-frog_ofad	71.01	73.75	0	Amis_Nr-frog_ofad_S15.mp3
Amis_Nr-frog_ofad	73.75	77.51	0	Amis_Nr-frog_ofad_S16.mp3
Amis_Nr-frog_ofad	77.51	80.71	0	Amis_Nr-frog_ofad_S17.mp3
Amis_Nr-frog_ofad	80.71	85.55	0	Amis_Nr-frog_ofad_S18.mp3
Amis_Nr-frog_ofad	85.55	90.85	0	Amis_Nr-frog_ofad_S19.mp3
Amis_Nr-frog_ofad	90.85	95.26	0	Amis_Nr-frog_ofad_S20.mp3
Amis_Nr-frog_ofad	95.26	102.19	0	Amis_Nr-frog_ofad_S21.mp3
Amis_Nr-frog_ofad	102.19	109.78	0	Amis_Nr-frog_ofad_S22.mp3
Amis_Nr-frog_ofad	109.78	110.88	0	Amis_Nr-frog_ofad_S23.mp3
Amis_Nr-frog_ofad	110.88	114.3	0	Amis_Nr-frog_ofad_S24.mp3
Amis_Nr-frog_ofad	114.3	119.65	0	Amis_Nr-frog_ofad_S25.mp3
Amis_Nr-frog_ofad	119.65	120.68	0	Amis_Nr-frog_ofad_S26.mp3
Amis_Nr-frog_ofad	120.68	125.09	0	Amis_Nr-frog_ofad_S27.mp3
Amis_Nr-frog_ofad	125.09	129.48	0	Amis_Nr-frog_ofad_S28.mp3
Amis_Nr-frog_ofad	129.48	135.99	0	Amis_Nr-frog_ofad_S29.mp3
Amis_Nr-frog_ofad	135.99	139.44	0	Amis_Nr-frog_ofad_S30.mp3
Amis_Nr-frog_ofad	139.44	144.4	0	Amis_Nr-frog_ofad_S31.mp3
Amis_Nr-frog_ofad	144.4	149.71	0	Amis_Nr-frog_ofad_S32.mp3
Amis_Nr-frog_ofad	149.71	153.74	0	Amis_Nr-frog_ofad_S33.mp3
Amis_Nr-frog_ofad	153.74	156.04	0	Amis_Nr-frog_ofad_S34.mp3
Amis_Nr-frog_ofad	156.04	160.5	0	Amis_Nr-frog_ofad_S35.mp3
Amis_Nr-frog_ofad	160.5	162.7	0	Amis_Nr-frog_ofad_S36.mp3
Amis_Nr-frog_ofad	162.7	174.36	0	Amis_Nr-frog_ofad_S37.mp3
Amis_Nr-frog_ofad	174.36	178.74	0	Amis_Nr-frog_ofad_S38.mp3
Amis_Nr-frog_ofad	178.74	182.13	0	Amis_Nr-frog_ofad_S39.mp3
Amis_Nr-frog_ofad	182.13	187.52	0	Amis_Nr-frog_ofad_S40.mp3
Amis_Nr-frog_ofad	187.52	189.03	0	Amis_Nr-frog_ofad_S41.mp3
Amis_Nr-frog_ofad	189.03	193.34	0	Amis_Nr-frog_ofad_S42.mp3
Amis_Nr-frog_ofad	193.34	198.07	0	Amis_Nr-frog_ofad_S43.mp3
Amis_Nr-frog_ofad	198.07	200.84	0	Amis_Nr-frog_ofad_S44.mp3
Amis_Nr-frog_ofad	200.84	205.15	0	Amis_Nr-frog_ofad_S45.mp3
Amis_Nr-frog_ofad	205.15	208.65	0	Amis_Nr-frog_ofad_S46.mp3
Amis_Nr-frog_ofad	208.65	218.0	0	Amis_Nr-frog_ofad_S47.mp3
Amis_Nr-frog_ofad	218.0	221.25	0	Amis_Nr-frog_ofad_S48.mp3
Amis_Nr-frog_zuomei	0.0	6.74	0	Amis_Nr-frog_zuomei_S0.mp3
Amis_Nr-frog_zuomei	6.74	12.07	0	Amis_Nr-frog_zuomei_S1.mp3
Amis_Nr-frog_zuomei	12.07	15.96	0	Amis_Nr-frog_zuomei_S2.mp3
Amis_Nr-frog_zuomei	15.96	17.85	0	Amis_Nr-frog_zuomei_S3.mp3
Amis_Nr-frog_zuomei	17.85	19.25	0	Amis_Nr-frog_zuomei_S4.mp3
Amis_Nr-frog_zuomei	19.25	21.04	0	Amis_Nr-frog_zuomei_S5.mp3
Amis_Nr-frog_zuomei	21.04	24.04	0	Amis_Nr-frog_zuomei_S6.mp3
Amis_Nr-frog_zuomei	24.04	30.85	0	Amis_Nr-frog_zuomei_S7.mp3
Amis_Nr-frog_zuomei	30.85	34.86	0	Amis_Nr-frog_zuomei_S8.mp3
Amis_Nr-frog_zuomei	34.86	38.78	0	Amis_Nr-frog_zuomei_S9.mp3
Amis_Nr-frog_zuomei	38.78	48.0	0	Amis_Nr-frog_zuomei_S10.mp3
Amis_Nr-frog_zuomei	48.0	49.44	0	Amis_Nr-frog_zuomei_S11.mp3
Amis_Nr-frog_zuomei	49.44	55.72	0	Amis_Nr-frog_zuomei_S12.mp3
Amis_Nr-frog_zuomei	55.72	58.89	0	Amis_Nr-frog_zuomei_S13.mp3
Amis_Nr-frog_zuomei	58.89	65.36	0	Amis_Nr-frog_zuomei_S14.mp3
Amis_Nr-frog_zuomei	65.36	76.12	0	Amis_Nr-frog_zuomei_S15.mp3
Amis_Nr-frog_zuomei	76.12	80.38	0	Amis_Nr-frog_zuomei_S16.mp3
Amis_Nr-frog_zuomei	80.38	84.0	0	Amis_Nr-frog_zuomei_S17.mp3
Amis_Nr-frog_zuomei	84.0	87.55	0	Amis_Nr-frog_zuomei_S18.mp3
Amis_Nr-frog_zuomei	87.55	94.22	0	Amis_Nr-frog_zuomei_S19.mp3
Amis_Nr-frog_zuomei	94.22	99.08	0	Amis_Nr-frog_zuomei_S20.mp3
Amis_Nr-frog_zuomei	99.08	105.61	0	Amis_Nr-frog_zuomei_S21.mp3
Amis_Nr-frog_zuomei	105.61	110.76	0	Amis_Nr-frog_zuomei_S22.mp3
Amis_Nr-frog_zuomei	110.76	112.94	0	Amis_Nr-frog_zuomei_S23.mp3
Amis_Nr-frog_zuomei	112.94	118.54	0	Amis_Nr-frog_zuomei_S24.mp3
Amis_Nr-frog_zuomei	118.54	121.15	0	Amis_Nr-frog_zuomei_S25.mp3
Amis_Nr-frog_zuomei	121.15	123.14	0	Amis_Nr-frog_zuomei_S26.mp3
Amis_Nr-frog_zuomei	123.14	127.01	0	Amis_Nr-frog_zuomei_S27.mp3
Amis_Nr-frog_zuomei	127.01	131.2	0	Amis_Nr-frog_zuomei_S28.mp3
Amis_Nr-frog_zuomei	131.2	134.08	0	Amis_Nr-frog_zuomei_S29.mp3
Amis_Nr-frog_zuomei	134.08	137.71	0	Amis_Nr-frog_zuomei_S30.mp3
Amis_Nr-frog_zuomei	137.71	147.09	0	Amis_Nr-frog_zuomei_S31.mp3
Amis_Nr-frog_zuomei	147.09	149.98	0	Amis_Nr-frog_zuomei_S32.mp3
Amis_Nr-frog_zuomei	149.98	158.73	0	Amis_Nr-frog_zuomei_S33.mp3
Amis_Nr-frog_zuomei	158.73	162.48	0	Amis_Nr-frog_zuomei_S34.mp3
Amis_Nr-frog_zuomei	162.48	166.13	0	Amis_Nr-frog_zuomei_S35.mp3
Amis_Nr-frog_zuomei	166.13	168.42	0	Amis_Nr-frog_zuomei_S36.mp3
Amis_Nr-frog_zuomei	168.42	173.63	0	Amis_Nr-frog_zuomei_S37.mp3
Amis_Nr-frog_zuomei	173.63	177.87	0	Amis_Nr-frog_zuomei_S38.mp3
Amis_Nr-frog_zuomei	177.87	181.04	0	Amis_Nr-frog_zuomei_S39.mp3
Amis_Nr-frog_zuomei	181.04	186.23	0	Amis_Nr-frog_zuomei_S40.mp3
Amis_Nr-frog_zuomei	186.23	193.59	0	Amis_Nr-frog_zuomei_S41.mp3
Amis_Nr-frog_zuomei	193.59	198.08	0	Amis_Nr-frog_zuomei_S42.mp3
Amis_Nr-frog_zuomei	198.08	200.14	0	Amis_Nr-frog_zuomei_S43.mp3
Amis_Nr-intro_Panay	0.0	1.8	0	Amis_Nr-intro_Panay_S0.mp3
Amis_Nr-intro_Panay	1.8	5.43	0	Amis_Nr-intro_Panay_S1.mp3
Amis_Nr-intro_Panay	5.43	20.43	0	Amis_Nr-intro_Panay_S2.mp3
Amis_Nr-intro_Panay	20.43	26.42	0	Amis_Nr-intro_Panay_S3.mp3
Amis_Nr-intro_Panay	26.42	30.45	0	Amis_Nr-intro_Panay_S4.mp3
Amis_Nr-intro_Panay	30.45	36.85	0	Amis_Nr-intro_Panay_S5.mp3
Amis_Nr-intro_Panay	36.85	40.36	0	Amis_Nr-intro_Panay_S6.mp3
Amis_Nr-intro_Panay	40.36	44.42	0	Amis_Nr-intro_Panay_S7.mp3
Amis_Nr-intro_Panay	44.42	46.92	0	Amis_Nr-intro_Panay_S8.mp3
Amis_Nr-intro_Panay	46.92	49.96	0	Amis_Nr-intro_Panay_S9.mp3
Amis_Nr-intro_Panay	49.96	57.97	0	Amis_Nr-intro_Panay_S10.mp3
Amis_Nr-intro_Panay	57.97	63.08	0	Amis_Nr-intro_Panay_S11.mp3
Amis_Nr-intro_Panay	63.08	71.2	0	Amis_Nr-intro_Panay_S12.mp3
Amis_Nr-intro_ofad	0.0	0.62	0	Amis_Nr-intro_ofad_S0.mp3
Amis_Nr-intro_ofad	0.62	3.87	0	Amis_Nr-intro_ofad_S1.mp3
Amis_Nr-intro_ofad	3.87	8.98	0	Amis_Nr-intro_ofad_S2.mp3
Amis_Nr-intro_ofad	8.98	16.64	0	Amis_Nr-intro_ofad_S3.mp3
Amis_Nr-intro_ofad	16.64	24.47	0	Amis_Nr-intro_ofad_S4.mp3
Amis_Nr-intro_ofad	24.47	28.44	0	Amis_Nr-intro_ofad_S5.mp3
Amis_Nr-intro_ofad	28.44	34.51	0	Amis_Nr-intro_ofad_S6.mp3
Amis_Nr-intro_ofad	34.51	36.8	0	Amis_Nr-intro_ofad_S7.mp3
Amis_Nr-intro_ofad	36.8	40.35	0	Amis_Nr-intro_ofad_S8.mp3
Amis_Nr-intro_ofad	40.35	45.67	0	Amis_Nr-intro_ofad_S9.mp3
Amis_Nr-intro_ofad	45.67	52.1	0	Amis_Nr-intro_ofad_S10.mp3
Amis_Nr-intro_ofad	52.1	55.52	0	Amis_Nr-intro_ofad_S11.mp3
Amis_Nr-intro_ofad	55.52	65.56	0	Amis_Nr-intro_ofad_S12.mp3
Amis_Nr-intro_ofad	65.56	68.94	0	Amis_Nr-intro_ofad_S13.mp3
Amis_Nr-intro_ofad	68.94	76.28	0	Amis_Nr-intro_ofad_S14.mp3
Amis_Nr-intro_ofad	76.28	79.8	0	Amis_Nr-intro_ofad_S15.mp3
Amis_Nr-intro_ofad	79.8	83.61	0	Amis_Nr-intro_ofad_S16.mp3
Amis_Nr-intro_ofad	83.61	89.64	0	Amis_Nr-intro_ofad_S17.mp3
Amis_Nr-intro_ofad	89.64	91.71	0	Amis_Nr-intro_ofad_S18.mp3
Amis_Nr-intro_ofad	91.71	95.85	0	Amis_Nr-intro_ofad_S19.mp3
Amis_Nr-intro_ofad	95.85	102.16	0	Amis_Nr-intro_ofad_S20.mp3
Amis_Nr-intro_ofad	102.16	105.75	0	Amis_Nr-intro_ofad_S21.mp3
Amis_Nr-intro_ofad	105.75	112.25	0	Amis_Nr-intro_ofad_S22.mp3
Amis_Nr-intro_ofad	112.25	113.85	0	Amis_Nr-intro_ofad_S23.mp3
Amis_Nr-intro_ofad	113.85	122.45	0	Amis_Nr-intro_ofad_S24.mp3
Amis_Nr-intro_ofad	122.45	126.74	0	Amis_Nr-intro_ofad_S25.mp3
Amis_Nr-intro_ofad	126.74	135.83	0	Amis_Nr-intro_ofad_S26.mp3
Amis_Nr-intro_ofad	135.83	144.89	0	Amis_Nr-intro_ofad_S27.mp3
Amis_Nr-intro_ofad	144.89	147.12	0	Amis_Nr-intro_ofad_S28.mp3
Amis_Nr-intro_ofad	147.12	153.52	0	Amis_Nr-intro_ofad_S29.mp3
Amis_Nr-intro_ofad	153.52	157.59	0	Amis_Nr-intro_ofad_S30.mp3
Amis_Nr-intro_ofad	157.59	165.05	0	Amis_Nr-intro_ofad_S31.mp3
Amis_Nr-intro_ofad	165.05	169.28	0	Amis_Nr-intro_ofad_S32.mp3
Amis_Nr-intro_tamih	0.0	4.92	0	Amis_Nr-intro_tamih_S0.mp3
Amis_Nr-intro_tamih	4.92	8.34	0	Amis_Nr-intro_tamih_S1.mp3
Amis_Nr-intro_tamih	8.34	13.35	0	Amis_Nr-intro_tamih_S2.mp3
Amis_Nr-intro_tamih	13.35	27.73	0	Amis_Nr-intro_tamih_S3.mp3
Amis_Nr-intro_tamih	27.73	34.47	0	Amis_Nr-intro_tamih_S4.mp3
Amis_Nr-intro_tamih	34.47	39.26	0	Amis_Nr-intro_tamih_S5.mp3
Amis_Nr-intro_tamih	39.26	46.71	0	Amis_Nr-intro_tamih_S6.mp3
Amis_Nr-intro_tamih	46.71	56.42	0	Amis_Nr-intro_tamih_S7.mp3
Amis_Nr-intro_tamih	56.42	60.48	0	Amis_Nr-intro_tamih_S8.mp3
Amis_Nr-intro_tamih	60.48	62.4	0	Amis_Nr-intro_tamih_S9.mp3
Amis_Nr-intro_tamih	62.4	68.47	0	Amis_Nr-intro_tamih_S10.mp3
Amis_Nr-intro_tamih	68.47	79.83	0	Amis_Nr-intro_tamih_S11.mp3
Amis_Nr-intro_tamih	79.83	84.54	0	Amis_Nr-intro_tamih_S12.mp3
Amis_Nr-intro_tamih	84.54	90.19	0	Amis_Nr-intro_tamih_S13.mp3
Amis_Nr-intro_tamih	90.19	96.96	0	Amis_Nr-intro_tamih_S14.mp3
Amis_Nr-intro_tamih	96.96	102.83	0	Amis_Nr-intro_tamih_S15.mp3
Amis_Nr-intro_tamih	102.83	106.14	0	Amis_Nr-intro_tamih_S16.mp3
Amis_Nr-intro_tamih	106.14	121.37	0	Amis_Nr-intro_tamih_S17.mp3
Amis_Nr-intro_tamih	121.37	127.64	0	Amis_Nr-intro_tamih_S18.mp3
Amis_Nr-intro_tamih	127.64	135.2	0	Amis_Nr-intro_tamih_S19.mp3
Amis_Nr-intro_tamih	135.2	141.71	0	Amis_Nr-intro_tamih_S20.mp3
Amis_Nr-intro_tamih	141.71	143.99	0	Amis_Nr-intro_tamih_S21.mp3
Amis_Nr-intro_tamih	143.99	147.1	0	Amis_Nr-intro_tamih_S22.mp3
Amis_Nr-intro_tamih	147.1	154.98	0	Amis_Nr-intro_tamih_S23.mp3
Amis_Nr-intro_tamih	154.98	161.07	0	Amis_Nr-intro_tamih_S24.mp3
Amis_Nr-intro_tamih	161.07	163.1	0	Amis_Nr-intro_tamih_S25.mp3
Amis_Nr-intro_tamih	163.1	172.95	0	Amis_Nr-intro_tamih_S26.mp3
Amis_Nr-intro_tamih	172.95	174.79	0	Amis_Nr-intro_tamih_S27.mp3
Amis_Nr-intro_tamih	174.79	180.84	0	Amis_Nr-intro_tamih_S28.mp3
Amis_Nr-intro_tamih	180.84	186.18	0	Amis_Nr-intro_tamih_S29.mp3
Amis_Nr-intro_tamih	186.18	193.25	0	Amis_Nr-intro_tamih_S30.mp3
Amis_Nr-intro_tamih	193.25	198.46	0	Amis_Nr-intro_tamih_S31.mp3
Amis_Nr-intro_tamih	198.46	202.6	0	Amis_Nr-intro_tamih_S32.mp3
Amis_Nr-intro_tamih	202.6	207.21	0	Amis_Nr-intro_tamih_S33.mp3
Amis_Nr-intro_tamih	207.21	210.94	0	Amis_Nr-intro_tamih_S34.mp3
Amis_Nr-intro_tamih	210.94	215.37	0	Amis_Nr-intro_tamih_S35.mp3
Amis_Nr-intro_tamih	215.37	228.17	0	Amis_Nr-intro_tamih_S36.mp3
Amis_Nr-intro_tamih	228.17	233.66	0	Amis_Nr-intro_tamih_S37.mp3
Amis_Nr-intro_tamih	233.66	240.16	0	Amis_Nr-intro_tamih_S38.mp3
Amis_Nr-intro_tamih	240.16	249.32	0	Amis_Nr-intro_tamih_S39.mp3
Amis_Nr-intro_tamih	249.32	251.77	0	Amis_Nr-intro_tamih_S40.mp3
Amis_Nr-intro_tamih	251.77	257.13	0	Amis_Nr-intro_tamih_S41.mp3
Amis_Nr-intro_tamih	257.13	260.21	0	Amis_Nr-intro_tamih_S42.mp3
Amis_Nr-intro_tamih	260.21	267.21	0	Amis_Nr-intro_tamih_S43.mp3
Amis_Nr-intro_tamih	267.21	275.99	0	Amis_Nr-intro_tamih_S44.mp3
Amis_Nr-intro_tamih	275.99	278.86	0	Amis_Nr-intro_tamih_S45.mp3
Amis_Nr-intro_tamih	278.86	284.51	0	Amis_Nr-intro_tamih_S46.mp3
Amis_Nr-intro_tamih	284.51	288.41	0	Amis_Nr-intro_tamih_S47.mp3
Amis_Nr-intro_tamih	288.41	292.7	0	Amis_Nr-intro_tamih_S48.mp3
Amis_Nr-intro_tamih	292.7	295.28	0	Amis_Nr-intro_tamih_S49.mp3
Amis_Nr-intro_tamih	295.28	302.81	0	Amis_Nr-intro_tamih_S50.mp3
Amis_Nr-intro_tamih	302.81	305.59	0	Amis_Nr-intro_tamih_S51.mp3
Amis_Nr-intro_tamih	305.59	309.55	0	Amis_Nr-intro_tamih_S52.mp3
Amis_Nr-intro_tamih	309.55	325.61	0	Amis_Nr-intro_tamih_S53.mp3
Amis_Nr-intro_tamih	325.61	335.42	0	Amis_Nr-intro_tamih_S54.mp3
Amis_Nr-intro_tamih	335.42	339.42	0	Amis_Nr-intro_tamih_S55.mp3
Amis_Nr-intro_tamih	339.42	346.23	0	Amis_Nr-intro_tamih_S56.mp3
Amis_Nr-intro_tamih	346.23	358.4	0	Amis_Nr-intro_tamih_S57.mp3
Amis_Nr-intro_tamih	358.4	368.3	0	Amis_Nr-intro_tamih_S58.mp3
Amis_Nr-intro_tamih	368.3	372.98	0	Amis_Nr-intro_tamih_S59.mp3
Amis_Nr-intro_tamih	372.98	375.33	0	Amis_Nr-intro_tamih_S60.mp3
Amis_Nr-intro_tamih	375.33	379.94	0	Amis_Nr-intro_tamih_S61.mp3
Amis_Nr-intro_tamih	379.94	383.17	0	Amis_Nr-intro_tamih_S62.mp3
Amis_Nr-intro_tamih	383.17	393.12	0	Amis_Nr-intro_tamih_S63.mp3
Amis_Nr-intro_tamih	393.12	397.22	0	Amis_Nr-intro_tamih_S64.mp3
Amis_Nr-intro_tamih	397.22	402.06	0	Amis_Nr-intro_tamih_S65.mp3
Amis_Nr-intro_tamih	402.06	409.32	0	Amis_Nr-intro_tamih_S66.mp3
Amis_Nr-intro_tamih	409.32	416.1	0	Amis_Nr-intro_tamih_S67.mp3
Amis_Nr-intro_tamih	416.1	424.55	0	Amis_Nr-intro_tamih_S68.mp3
Amis_Nr-intro_tamih	424.55	432.06	0	Amis_Nr-intro_tamih_S69.mp3
Amis_Nr-intro_tamih	432.06	439.71	0	Amis_Nr-intro_tamih_S70.mp3
Amis_Nr-intro_tamih	439.71	445.95	0	Amis_Nr-intro_tamih_S71.mp3
Amis_Nr-intro_tamih	445.95	450.74	0	Amis_Nr-intro_tamih_S72.mp3
Amis_Nr-intro_tamih	450.74	463.44	0	Amis_Nr-intro_tamih_S73.mp3
Amis_Nr-intro_tamih	463.44	468.85	0	Amis_Nr-intro_tamih_S74.mp3
Amis_Nr-intro_tamih	468.85	475.06	0	Amis_Nr-intro_tamih_S75.mp3
Amis_Nr-intro_tamih	475.06	484.52	0	Amis_Nr-intro_tamih_S76.mp3
Amis_Nr-intro_tamih	484.52	490.33	0	Amis_Nr-intro_tamih_S77.mp3
Amis_Nr-intro_tamih	490.33	497.9	0	Amis_Nr-intro_tamih_S78.mp3
Amis_Nr-intro_tamih	497.9	506.43	0	Amis_Nr-intro_tamih_S79.mp3
Amis_Nr-intro_tamih	506.43	509.3	0	Amis_Nr-intro_tamih_S80.mp3
Amis_Nr-intro_tamih	509.3	514.46	0	Amis_Nr-intro_tamih_S81.mp3
Amis_Nr-intro_tamih	514.46	517.83	0	Amis_Nr-intro_tamih_S82.mp3
Amis_Nr-intro_tamih	517.83	520.05	0	Amis_Nr-intro_tamih_S83.mp3
Amis_Nr-intro_tamih	520.05	524.41	0	Amis_Nr-intro_tamih_S84.mp3
Amis_Nr-intro_tamih	524.41	527.65	0	Amis_Nr-intro_tamih_S85.mp3
Amis_Nr-intro_tamih	527.65	529.7	0	Amis_Nr-intro_tamih_S86.mp3
Amis_Nr-intro_tamih	529.7	538.37	0	Amis_Nr-intro_tamih_S87.mp3
Amis_Nr-intro_tamih	538.37	541.8	0	Amis_Nr-intro_tamih_S88.mp3
Amis_Nr-intro_tamih	541.8	548.95	0	Amis_Nr-intro_tamih_S89.mp3
Amis_Nr-intro_tamih	548.95	552.19	0	Amis_Nr-intro_tamih_S90.mp3
Amis_Nr-intro_tamih	552.19	554.76	0	Amis_Nr-intro_tamih_S91.mp3
Amis_Nr-intro_tamih	554.76	562.81	0	Amis_Nr-intro_tamih_S92.mp3
Amis_Nr-peanut_panay	0.0	6.39	0	Amis_Nr-peanut_panay_S0.mp3
Amis_Nr-peanut_panay	6.39	15.0	0	Amis_Nr-peanut_panay_S1.mp3
Amis_Nr-peanut_panay	15.0	25.29	0	Amis_Nr-peanut_panay_S2.mp3
Amis_Nr-peanut_panay	25.29	29.43	0	Amis_Nr-peanut_panay_S3.mp3
Amis_Nr-peanut_panay	29.43	38.11	0	Amis_Nr-peanut_panay_S4.mp3
Amis_Nr-peanut_panay	38.11	50.01	0	Amis_Nr-peanut_panay_S5.mp3
Amis_Nr-peanut_panay	50.01	53.66	0	Amis_Nr-peanut_panay_S6.mp3
Amis_Nr-peanut_panay	53.66	59.69	0	Amis_Nr-peanut_panay_S7.mp3
Amis_Nr-peanut_panay	59.69	61.99	0	Amis_Nr-peanut_panay_S8.mp3
Amis_Nr-peanut_panay	61.99	69.79	0	Amis_Nr-peanut_panay_S9.mp3
Amis_Nr-peanut_panay	69.79	73.28	0	Amis_Nr-peanut_panay_S10.mp3
Amis_Nr-peanut_panay	73.28	78.15	0	Amis_Nr-peanut_panay_S11.mp3
Amis_Nr-pear_cinhua	0.0	2.83	0	Amis_Nr-pear_cinhua_S0.mp3
