record_id,pair,source_phrase_clean,target_phrase_clean,action,reference_status,reason,ildrf_source_found,ildrf_reference_files,ildrf_chinese_glosses,glosbe_targets_for_source,mapping_evidence,xml_record_id,xml_target_text,xml_translation_ver,source_url,raw_path
GLOSBE_DICT_be11123b45671699,"tay,en",mhoqil,die,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,die,,GLOSBE_DICT_GROUP_00baed72c2682314,die,primary,https://glosbe.com/tay/en/mhoqil,data/raw/html/static/tay_en/mhoqil.html
GLOSBE_DICT_2a5765e74d85cd21,"tay,en",mhuay su balay,thank you,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,thank you,,GLOSBE_DICT_GROUP_6083263df4298dc0,thank you,primary,https://glosbe.com/tay/en/mhuay%20su%20balay,data/raw/html/static/tay_en/mhuay%20su%20balay.html
GLOSBE_DICT_0f49a8b444bd26c6,"tay,en",minraomul,lie down,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,lie down,,GLOSBE_DICT_GROUP_594286b35137b21b,lie down,primary,https://glosbe.com/tay/en/minraomul,data/raw/html/static/tay_en/minraomul.html
GLOSBE_DICT_91c5e04b3afd689f,"tay,en",miquy,weeds,keep_in_xml,different_from_mapping,ildrf_source_attested_target_differs_from_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,男子名,weeds,男子名,GLOSBE_DICT_GROUP_2beaaf54747ca0e4,weeds,primary,https://glosbe.com/tay/en/miquy,data/raw/html/static/tay_en/miquy.html
GLOSBE_DICT_b42bc4465bd0ad16,"tay,en",miru,write,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,write,,GLOSBE_DICT_GROUP_c40fb07b8dc60bfa,write,primary,https://glosbe.com/tay/en/miru,data/raw/html/static/tay_en/miru.html
GLOSBE_DICT_3691ac07ad85a0d4,"tay,en",misim,machine,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,machine,,GLOSBE_DICT_GROUP_fb7c1767b17a51b6,machine,primary,https://glosbe.com/tay/en/misim,data/raw/html/static/tay_en/misim.html
GLOSBE_DICT_cb70f7750e8d8586,"tay,en",mit,sheep,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,羊,sheep,,GLOSBE_DICT_GROUP_eaf1fdef015de2bb,sheep,primary,https://glosbe.com/tay/en/mit,data/raw/html/static/tay_en/mit.html
GLOSBE_DICT_abad9a7daf947772,"tay,en",mkbrus kmayal,bullshit,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,bullshit,,GLOSBE_DICT_GROUP_a57d8e1addc659a8,bullshit,primary,https://glosbe.com/tay/en/mkbrus%20kmayal,data/raw/html/static/tay_en/mkbrus%20kmayal.html
GLOSBE_DICT_ef6ac8e04874cf99,"tay,en",mlúh,pepper,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,pepper,,GLOSBE_DICT_GROUP_ab4b128ecd633fe9,pepper,primary,https://glosbe.com/tay/en/ml%C3%BAh,data/raw/html/static/tay_en/ml%C3%BAh.html
GLOSBE_DICT_af8a3fe681e04b67,"tay,en",mlahang gluw,relatives,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,relatives,,GLOSBE_DICT_GROUP_77979be733bab4cb,relatives,primary,https://glosbe.com/tay/en/mlahang%20gluw,data/raw/html/static/tay_en/mlahang%20gluw.html
GLOSBE_DICT_ef3eb4e8b4e17f00,"tay,en",mlahang,care for (look after),keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,照顧,care for (look after),,GLOSBE_DICT_GROUP_5224645ef0c8d992,care for (look after),primary,https://glosbe.com/tay/en/mlahang,data/raw/html/static/tay_en/mlahang.html
GLOSBE_DICT_8371abbc1d853b6e,"tay,en",mlikuy,boy,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,丈夫; 男人、丈夫; 男孩; 男性,boy,男孩; 人,GLOSBE_DICT_GROUP_c252db27990915c3,boy,primary,https://glosbe.com/tay/en/mlikuy,data/raw/html/static/tay_en/mlikuy.html
GLOSBE_DICT_763e93554b486563,"tay,en",mluw basu,ride a bus,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,ride a bus,,GLOSBE_DICT_GROUP_8586421bd27a3dc6,ride a bus,primary,https://glosbe.com/tay/en/mluw%20basu,data/raw/html/static/tay_en/mluw%20basu.html
GLOSBE_DICT_44757cc0c5593ef7,"tay,en",mnbuu,drink,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,drink,,GLOSBE_DICT_GROUP_e0bc94c51db9374e,drink,primary,https://glosbe.com/tay/en/mnbuu,data/raw/html/static/tay_en/mnbuu.html
GLOSBE_DICT_c9ac08b83fb3a1ea,"tay,en",mngilis,weep,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,哭,weep,,GLOSBE_DICT_GROUP_4073063311b34e0d,weep,primary,https://glosbe.com/tay/en/mngilis,data/raw/html/static/tay_en/mngilis.html
GLOSBE_DICT_b2bbfcc35128eb1c,"tay,en",mnkis,old man,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,old man,,GLOSBE_DICT_GROUP_d5695807b5de49b3,old man,primary,https://glosbe.com/tay/en/mnkis,data/raw/html/static/tay_en/mnkis.html
GLOSBE_DICT_1edec4250883b96c,"tay,en",mnuka,rub (hemp),keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,rub (hemp),,GLOSBE_DICT_GROUP_f452d40ffef1e804,rub (hemp),primary,https://glosbe.com/tay/en/mnuka,data/raw/html/static/tay_en/mnuka.html
GLOSBE_DICT_aacc584fa6161c2c,"tay,en",moráu,house,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,house,,GLOSBE_DICT_GROUP_41affb222d97a6bb,house,primary,https://glosbe.com/tay/en/mor%C3%A1u,data/raw/html/static/tay_en/mor%C3%A1u.html
GLOSBE_DICT_9c4025aeae7e928c,"tay,en",motux,fierce,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,fierce,,GLOSBE_DICT_GROUP_75d62ee93ee109a7,fierce,primary,https://glosbe.com/tay/en/motux,data/raw/html/static/tay_en/motux.html
GLOSBE_DICT_816d2e1c468b22fb,"tay,en",mpbay,to share,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,to share,,GLOSBE_DICT_GROUP_1ff55e8fd66f3718,to share,primary,https://glosbe.com/tay/en/mpbay,data/raw/html/static/tay_en/mpbay.html
GLOSBE_DICT_8273826747520296,"tay,en",mqaraw,climb,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,climb,,GLOSBE_DICT_GROUP_926d7e83d678214e,climb,primary,https://glosbe.com/tay/en/mqaraw,data/raw/html/static/tay_en/mqaraw.html
GLOSBE_DICT_9ef3a3406cc14a70,"tay,en",mqu',snake,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,蛇,snake,,GLOSBE_DICT_GROUP_9555a63124194798,snake,primary,https://glosbe.com/tay/en/mqu%27,data/raw/html/static/tay_en/mqu%27.html
GLOSBE_DICT_f90d27cb0dae0b52,"tay,en",mqu,snake,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,snake,,GLOSBE_DICT_GROUP_b8988be80599f40d,snake,primary,https://glosbe.com/tay/en/mqu,data/raw/html/static/tay_en/mqu.html
GLOSBE_DICT_0fdc58db13fec8a8,"tay,en",mquas,sing,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,sing,,GLOSBE_DICT_GROUP_d9e3ac733018578b,sing,primary,https://glosbe.com/tay/en/mquas,data/raw/html/static/tay_en/mquas.html
GLOSBE_DICT_83289b1f5d9038fd,"tay,en",mqzinah,"hike, go hiking",keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,跑,"hike, go hiking",,GLOSBE_DICT_GROUP_d3972261c803f366,"hike, go hiking",primary,https://glosbe.com/tay/en/mqzinah,data/raw/html/static/tay_en/mqzinah.html
GLOSBE_DICT_164abef49ee4e380,"tay,en",mrhuw,ancestors,keep_in_xml,different_from_mapping,ildrf_source_attested_target_differs_from_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,智者; 長官,"ancestors; chief, leader",智者; 長官,GLOSBE_DICT_GROUP_ab05cd663cbc90c7,ancestors,primary,https://glosbe.com/tay/en/mrhuw,data/raw/html/static/tay_en/mrhuw.html
GLOSBE_DICT_870db61833b8dabc,"tay,en",mrhuw,"chief, leader",keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,智者; 長官,"ancestors; chief, leader",智者; 長官,GLOSBE_DICT_GROUP_ab05cd663cbc90c7,"chief, leader",alt,https://glosbe.com/tay/en/mrhuw,data/raw/html/static/tay_en/mrhuw.html
GLOSBE_DICT_04b07b2fc0fb3ef0,"tay,en",msiaq,laugh,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,laugh,,GLOSBE_DICT_GROUP_26623ad512302664,laugh,primary,https://glosbe.com/tay/en/msiaq,data/raw/html/static/tay_en/msiaq.html
GLOSBE_DICT_aaeffc9da9151641,"tay,en",mslubay,swing,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,swing,,GLOSBE_DICT_GROUP_e6263892cfa76317,swing,primary,https://glosbe.com/tay/en/mslubay,data/raw/html/static/tay_en/mslubay.html
GLOSBE_DICT_262e25d2c5a8e0bf,"tay,en",msqun,act together,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,婚姻; 結婚,act together,,GLOSBE_DICT_GROUP_d32ce761887cd21f,act together,primary,https://glosbe.com/tay/en/msqun,data/raw/html/static/tay_en/msqun.html
GLOSBE_DICT_156ee505ab5edd3c,"tay,en",mstoput,jump a long way,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,jump a long way,,GLOSBE_DICT_GROUP_ecc593ff1de12d85,jump a long way,primary,https://glosbe.com/tay/en/mstoput,data/raw/html/static/tay_en/mstoput.html
GLOSBE_DICT_b8463790cbf68964,"tay,en",msyam,rich,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,肥胖多肉的,rich,,GLOSBE_DICT_GROUP_98a0e29f79773f87,rich,primary,https://glosbe.com/tay/en/msyam,data/raw/html/static/tay_en/msyam.html
GLOSBE_DICT_b3dc827f0ca9e6f9,"tay,en",mtbazi,buying and selling / business / business transactions,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,buying and selling / business / business transactions,,GLOSBE_DICT_GROUP_42f232f7577e0b5b,buying and selling / business / business transactions,primary,https://glosbe.com/tay/en/mtbazi,data/raw/html/static/tay_en/mtbazi.html
GLOSBE_DICT_69de46ee9e026a63,"tay,en",mtswe',siblings,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,兄弟姊妹,siblings,,GLOSBE_DICT_GROUP_25192dde53d38712,siblings,primary,https://glosbe.com/tay/en/mtswe%27,data/raw/html/static/tay_en/mtswe%27.html
GLOSBE_DICT_50c481776a2490fa,"tay,en",mumarah,work,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,work,,GLOSBE_DICT_GROUP_b954c0fbecb26d4c,work,primary,https://glosbe.com/tay/en/mumarah,data/raw/html/static/tay_en/mumarah.html
GLOSBE_DICT_35f8b66fc9379d1b,"tay,en",mumuk yaya yayut qasa,yayut,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,yayut,,GLOSBE_DICT_GROUP_1dc6d8cfa5eb4e58,yayut,primary,https://glosbe.com/tay/en/mumuk%20yaya%20yayut%20qasa,data/raw/html/static/tay_en/mumuk%20yaya%20yayut%20qasa.html
GLOSBE_DICT_271b2827e25d8f45,"tay,en",mumuk,cover (a pot),keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,蓋、遮,cover (a pot),,GLOSBE_DICT_GROUP_9f45ba0ec624c0ea,cover (a pot),primary,https://glosbe.com/tay/en/mumuk,data/raw/html/static/tay_en/mumuk.html
GLOSBE_DICT_d7654155d4058905,"tay,en",muzi,thigh,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,thigh,,GLOSBE_DICT_GROUP_c942478e99e6deef,thigh,primary,https://glosbe.com/tay/en/muzi,data/raw/html/static/tay_en/muzi.html
GLOSBE_DICT_5fcfeb77090b3f09,"tay,en",mwalukh,rain,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,rain,,GLOSBE_DICT_GROUP_a7e794689b2e2ba4,rain,primary,https://glosbe.com/tay/en/mwalukh,data/raw/html/static/tay_en/mwalukh.html
GLOSBE_DICT_9d87a4039762f147,"tay,en",mziau,work,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,work,,GLOSBE_DICT_GROUP_6d8ec63d4d92105a,work,primary,https://glosbe.com/tay/en/mziau,data/raw/html/static/tay_en/mziau.html
GLOSBE_DICT_9620d1d586b1ae49,"tay,en",mzibuq,early,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,early,,GLOSBE_DICT_GROUP_6dd3767cca8d892d,early,primary,https://glosbe.com/tay/en/mzibuq,data/raw/html/static/tay_en/mzibuq.html
GLOSBE_DICT_066f679b7babd8f0,"tay,en",mzyuy,play (game),keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,play (game),,GLOSBE_DICT_GROUP_fd7192057ee9e19f,play (game),primary,https://glosbe.com/tay/en/mzyuy,data/raw/html/static/tay_en/mzyuy.html
GLOSBE_DICT_1ef44b11364fb5f7,"tay,en",n'inu',everywhere,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,everywhere,,GLOSBE_DICT_GROUP_d46ace1c0bb1e0dc,everywhere,primary,https://glosbe.com/tay/en/n%27inu%27,data/raw/html/static/tay_en/n%27inu%27.html
GLOSBE_DICT_19603fec47ff04eb,"tay,en",n-gon,await,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,await,,GLOSBE_DICT_GROUP_cc99906088434e46,await,primary,https://glosbe.com/tay/en/n-gon,data/raw/html/static/tay_en/n-gon.html
GLOSBE_DICT_2035d3357f4405a5,"tay,en",nagu',"fiancé, fiancee",keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,"fiancé, fiancee",,GLOSBE_DICT_GROUP_73ac2582bcb8357d,"fiancé, fiancee",primary,https://glosbe.com/tay/en/nagu%27,data/raw/html/static/tay_en/nagu%27.html
GLOSBE_DICT_311dd48571d16d1b,"tay,en",nana',husband's older brother,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,夫之兄,husband's older brother; woman's older sister's husband,夫之兄,GLOSBE_DICT_GROUP_078f0bc7d90e7dbc,husband's older brother,primary,https://glosbe.com/tay/en/nana%27,data/raw/html/static/tay_en/nana%27.html
GLOSBE_DICT_5873eb7121a41b2a,"tay,en",nana',woman's older sister's husband,keep_in_xml,different_from_mapping,ildrf_source_attested_target_differs_from_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,夫之兄,husband's older brother; woman's older sister's husband,夫之兄,GLOSBE_DICT_GROUP_078f0bc7d90e7dbc,woman's older sister's husband,alt,https://glosbe.com/tay/en/nana%27,data/raw/html/static/tay_en/nana%27.html
GLOSBE_DICT_3c8336550466cd74,"tay,en",nanak,alone,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,僅僅; 只有; 獨自一人,alone,人; 一; 僅僅; 只有; 獨自一人,GLOSBE_DICT_GROUP_ee84589d8f576fd3,alone,primary,https://glosbe.com/tay/en/nanak,data/raw/html/static/tay_en/nanak.html
GLOSBE_DICT_a819bc4f58f10933,"tay,en",nasubi,eggplant,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,eggplant,,GLOSBE_DICT_GROUP_4bec44145afbe2f4,eggplant,primary,https://glosbe.com/tay/en/nasubi,data/raw/html/static/tay_en/nasubi.html
GLOSBE_DICT_8187871ddab044f8,"tay,en",nbu',illness,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,illness,,GLOSBE_DICT_GROUP_2fcbad44892cc8d3,illness,primary,https://glosbe.com/tay/en/nbu%27,data/raw/html/static/tay_en/nbu%27.html
GLOSBE_DICT_201167e8c304554a,"tay,en",nbuan,cup,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,cup,,GLOSBE_DICT_GROUP_9c2ed65249a90b36,cup,primary,https://glosbe.com/tay/en/nbuan,data/raw/html/static/tay_en/nbuan.html
GLOSBE_DICT_a43470a163178390,"tay,en",nbuas,"stomach, belly",keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,"stomach, belly",,GLOSBE_DICT_GROUP_f8cdd86175cebcbb,"stomach, belly",primary,https://glosbe.com/tay/en/nbuas,data/raw/html/static/tay_en/nbuas.html
GLOSBE_DICT_c5de9c7597e5a6ca,"tay,en",nbun,flat place,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,喝,flat place,,GLOSBE_DICT_GROUP_6e37570937691d10,flat place,primary,https://glosbe.com/tay/en/nbun,data/raw/html/static/tay_en/nbun.html
GLOSBE_DICT_c860635d0eb812b3,"tay,en",ngahi',sweet potato,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,地瓜; 甘薯; 甘藷,sweet potato,,GLOSBE_DICT_GROUP_698e47eef2311a95,sweet potato,primary,https://glosbe.com/tay/en/ngahi%27,data/raw/html/static/tay_en/ngahi%27.html
GLOSBE_DICT_f879a74a7e27b876,"tay,en",ngahoq,pus,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,pus,,GLOSBE_DICT_GROUP_2f80a7403da94795,pus,primary,https://glosbe.com/tay/en/ngahoq,data/raw/html/static/tay_en/ngahoq.html
GLOSBE_DICT_290b46150d1860ae,"tay,en",ngaqa',open one's mouth,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,張開,open one's mouth,,GLOSBE_DICT_GROUP_eccd5593124c0399,open one's mouth,primary,https://glosbe.com/tay/en/ngaqa%27,data/raw/html/static/tay_en/ngaqa%27.html
GLOSBE_DICT_bea0d4afde106cb0,"tay,en",ngarux,bear,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,熊,bear,,GLOSBE_DICT_GROUP_9309052c664e36d5,bear,primary,https://glosbe.com/tay/en/ngarux,data/raw/html/static/tay_en/ngarux.html
GLOSBE_DICT_8bbecfa30cc9e325,"tay,en",ngasal,house,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,家,"house; house, family",家,GLOSBE_DICT_GROUP_606566c45e3fd622,house,primary,https://glosbe.com/tay/en/ngasal,data/raw/html/static/tay_en/ngasal.html
GLOSBE_DICT_d2fc9047b0f9d567,"tay,en",ngasal,"house, family",keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,家,"house; house, family",家,GLOSBE_DICT_GROUP_606566c45e3fd622,"house, family",alt,https://glosbe.com/tay/en/ngasal,data/raw/html/static/tay_en/ngasal.html
GLOSBE_DICT_70a100caae14c7b6,"tay,en",ngat,without,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,without,,GLOSBE_DICT_GROUP_e4c592c46d171b8b,without,primary,https://glosbe.com/tay/en/ngat,data/raw/html/static/tay_en/ngat.html
GLOSBE_DICT_2d9f782bad4ca89a,"tay,en",ngatoq,button,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,button,,GLOSBE_DICT_GROUP_015299549d7a2917,button,primary,https://glosbe.com/tay/en/ngatoq,data/raw/html/static/tay_en/ngatoq.html
GLOSBE_DICT_56d54b92d8b67d78,"tay,en",ngayoq,groan,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,groan,,GLOSBE_DICT_GROUP_0065703b5a406560,groan,primary,https://glosbe.com/tay/en/ngayoq,data/raw/html/static/tay_en/ngayoq.html
GLOSBE_DICT_c446afdf26e42bc0,"tay,en",ngbang,cave,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,cave,,GLOSBE_DICT_GROUP_04fed14d262aab62,cave,primary,https://glosbe.com/tay/en/ngbang,data/raw/html/static/tay_en/ngbang.html
GLOSBE_DICT_d1a816095df631e9,"tay,en",ngbung,wasp,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,黃蜂,wasp,,GLOSBE_DICT_GROUP_cf6b538a71d00df5,wasp,primary,https://glosbe.com/tay/en/ngbung,data/raw/html/static/tay_en/ngbung.html
GLOSBE_DICT_7b582832b97813e2,"tay,en",ngiaw,cat,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,cat,,GLOSBE_DICT_GROUP_03e14277b86f57f9,cat,primary,https://glosbe.com/tay/en/ngiaw,data/raw/html/static/tay_en/ngiaw.html
GLOSBE_DICT_e9d5e6553aced7cd,"tay,en",ngli',fly,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,蒼蠅,fly; housefly,蒼蠅,GLOSBE_DICT_GROUP_693edffe9130c3b7,fly,primary,https://glosbe.com/tay/en/ngli%27,data/raw/html/static/tay_en/ngli%27.html
GLOSBE_DICT_e9268091c113aae5,"tay,en",ngli',housefly,keep_in_xml,target_supported_by_mapping,ildrf_source_attested_target_supported_by_mapping,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,蒼蠅,fly; housefly,蒼蠅,GLOSBE_DICT_GROUP_693edffe9130c3b7,housefly,alt,https://glosbe.com/tay/en/ngli%27,data/raw/html/static/tay_en/ngli%27.html
GLOSBE_DICT_df7c5c7dd05d5394,"tay,en",ngrasal,house,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,house,,GLOSBE_DICT_GROUP_44e45be9909e83ce,house,primary,https://glosbe.com/tay/en/ngrasal,data/raw/html/static/tay_en/ngrasal.html
GLOSBE_DICT_6a730b10a82f2265,"tay,en",ngta',chicken,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,雞,chicken,,GLOSBE_DICT_GROUP_18f748078d422aee,chicken,primary,https://glosbe.com/tay/en/ngta%27,data/raw/html/static/tay_en/ngta%27.html
GLOSBE_DICT_81bb7d7139ce263c,"tay,en",nguciq,dullwitted,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,dullwitted,,GLOSBE_DICT_GROUP_f2103c716c2af90f,dullwitted,primary,https://glosbe.com/tay/en/nguciq,data/raw/html/static/tay_en/nguciq.html
GLOSBE_DICT_52cc51d2440a646b,"tay,en",nguhuw,nose,keep_in_xml,gloss_unmapped,ildrf_source_attested_gloss_unmapped,yes,Final_XML/Atayal/Dictionary_Atayal_tay.xml,鼻子,nose,,GLOSBE_DICT_GROUP_a7f87e0a3de4214f,nose,primary,https://glosbe.com/tay/en/nguhuw,data/raw/html/static/tay_en/nguhuw.html
GLOSBE_DICT_01ea1d22c6e35aa4,"tay,en",ngungu',fear,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,fear,,GLOSBE_DICT_GROUP_17f88df905817da7,fear,primary,https://glosbe.com/tay/en/ngungu%27,data/raw/html/static/tay_en/ngungu%27.html
GLOSBE_DICT_0e18226ca3ddaebb,"tay,en",ngungu,tail,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,tail,,GLOSBE_DICT_GROUP_f9b34f99e58b853b,tail,primary,https://glosbe.com/tay/en/ngungu,data/raw/html/static/tay_en/ngungu.html
GLOSBE_DICT_f8f60e1353e47e01,"tay,en",nguqiy,antler,keep_in_xml,source_not_attested,source_not_attested_in_ildrf_reference,no,,,antler,,GLOSBE_DICT_GROUP_18e8366f8beb908a,antler,primary,https://glosbe.com/tay/en/nguqiy,data/raw/html/static/tay_en/nguqiy.html
