severity,code,unit_id,unit_type,sentence_id,message
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E003BW4M1,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E003B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW1M1,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW1M2,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW2M1,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW3M1,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW3M2,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW4M1,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW4M2,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW5M1,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW5M2,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW6M1,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
INFO,RETIRED_UNGLOSSED_MORPHEME,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015BW7M1,M,HSU_LOWKING_TRUKU_WORDFORMATION_2008_C04_E015B,legacy morpheme had no source gloss and is not retained as a supported M unit
